Datos provenientes de SR865 
F,X,Y,R,T,
+3.120000e+05,+1.896026e-01,-3.924530e-01,+4.358537e-01,-6.421380e+01,
+3.130000e+05,+1.886532e-01,-3.917270e-01,+4.347874e-01,-6.428482e+01,
+3.140000e+05,+1.876843e-01,-3.909443e-01,+4.336621e-01,-6.435530e+01,
+3.150000e+05,+1.867399e-01,-3.902041e-01,+4.325864e-01,-6.442563e+01,
+3.160000e+05,+1.857942e-01,-3.894484e-01,+4.314969e-01,-6.449559e+01,
+3.170000e+05,+1.848567e-01,-3.886969e-01,+4.304152e-01,-6.456515e+01,
+3.180000e+05,+1.839140e-01,-3.879205e-01,+4.293095e-01,-6.463426e+01,
+3.190000e+05,+1.829636e-01,-3.871147e-01,+4.281746e-01,-6.470298e+01,
+3.200000e+05,+1.820573e-01,-3.863908e-01,+4.271331e-01,-6.477140e+01,
+3.210000e+05,+1.811239e-01,-3.856006e-01,+4.260208e-01,-6.483966e+01,
+3.220000e+05,+1.802435e-01,-3.849058e-01,+4.250179e-01,-6.490726e+01,
+3.230000e+05,+1.793274e-01,-3.841273e-01,+4.239247e-01,-6.497478e+01,
+3.240000e+05,+1.784343e-01,-3.833848e-01,+4.228743e-01,-6.504186e+01,
+3.250000e+05,+1.775586e-01,-3.826635e-01,+4.218512e-01,-6.510837e+01,
+3.260000e+05,+1.766616e-01,-3.818900e-01,+4.207723e-01,-6.517483e+01,
+3.270000e+05,+1.757921e-01,-3.811615e-01,+4.197463e-01,-6.524080e+01,
+3.280000e+05,+1.749250e-01,-3.804335e-01,+4.187223e-01,-6.530682e+01,
+3.290000e+05,+1.740448e-01,-3.796574e-01,+4.176498e-01,-6.537204e+01,
+3.300000e+05,+1.732319e-01,-3.790296e-01,+4.167406e-01,-6.543766e+01,
+3.310000e+05,+1.723804e-01,-3.782951e-01,+4.157189e-01,-6.550232e+01,
+3.320000e+05,+1.715149e-01,-3.775267e-01,+4.146610e-01,-6.556713e+01,
+3.330000e+05,+1.706741e-01,-3.767894e-01,+4.136423e-01,-6.563092e+01,
+3.340000e+05,+1.698276e-01,-3.760308e-01,+4.126022e-01,-6.569453e+01,
+3.350000e+05,+1.689914e-01,-3.752889e-01,+4.115822e-01,-6.575811e+01,
+3.360000e+05,+1.681595e-01,-3.745426e-01,+4.105603e-01,-6.582121e+01,
+3.370000e+05,+1.673491e-01,-3.738306e-01,+4.095791e-01,-6.588383e+01,
+3.380000e+05,+1.665713e-01,-3.731865e-01,+4.086736e-01,-6.594646e+01,
+3.390000e+05,+1.657476e-01,-3.724263e-01,+4.076440e-01,-6.600864e+01,
+3.400000e+05,+1.649384e-01,-3.716865e-01,+4.066393e-01,-6.607042e+01,
+3.410000e+05,+1.641366e-01,-3.709552e-01,+4.056459e-01,-6.613204e+01,
+3.420000e+05,+1.633400e-01,-3.702251e-01,+4.046561e-01,-6.619336e+01,
+3.430000e+05,+1.625671e-01,-3.695374e-01,+4.037152e-01,-6.625431e+01,
+3.440000e+05,+1.617695e-01,-3.687840e-01,+4.027046e-01,-6.631502e+01,
+3.450000e+05,+1.610144e-01,-3.681168e-01,+4.017905e-01,-6.637541e+01,
+3.460000e+05,+1.602663e-01,-3.674574e-01,+4.008868e-01,-6.643559e+01,
+3.470000e+05,+1.594952e-01,-3.667363e-01,+3.999178e-01,-6.649556e+01,
+3.480000e+05,+1.587187e-01,-3.659838e-01,+3.989182e-01,-6.655473e+01,
+3.490000e+05,+1.579611e-01,-3.652737e-01,+3.979655e-01,-6.661411e+01,
+3.500000e+05,+1.572126e-01,-3.645725e-01,+3.970251e-01,-6.667310e+01,
+3.510000e+05,+1.564471e-01,-3.638193e-01,+3.960305e-01,-6.673165e+01,
+3.520000e+05,+1.557177e-01,-3.631369e-01,+3.951158e-01,-6.678973e+01,
+3.530000e+05,+1.549891e-01,-3.624554e-01,+3.942024e-01,-6.684802e+01,
+3.540000e+05,+1.542856e-01,-3.618169e-01,+3.933389e-01,-6.690567e+01,
+3.550000e+05,+1.535538e-01,-3.611053e-01,+3.923976e-01,-6.696320e+01,
+3.560000e+05,+1.528336e-01,-3.604119e-01,+3.914778e-01,-6.702051e+01,
+3.570000e+05,+1.521286e-01,-3.597450e-01,+3.905887e-01,-6.707751e+01,
+3.580000e+05,+1.514076e-01,-3.590246e-01,+3.896446e-01,-6.713390e+01,
+3.590000e+05,+1.507160e-01,-3.583686e-01,+3.887716e-01,-6.719025e+01,
+3.600000e+05,+1.500156e-01,-3.576818e-01,+3.878672e-01,-6.724629e+01,
+3.610000e+05,+1.493045e-01,-3.569570e-01,+3.869239e-01,-6.730189e+01,
+3.620000e+05,+1.486504e-01,-3.563542e-01,+3.861156e-01,-6.735692e+01,
+3.630000e+05,+1.479556e-01,-3.556591e-01,+3.852067e-01,-6.741250e+01,
+3.640000e+05,+1.472670e-01,-3.549635e-01,+3.843003e-01,-6.746745e+01,
+3.650000e+05,+1.465762e-01,-3.542534e-01,+3.833797e-01,-6.752213e+01,
+3.660000e+05,+1.459110e-01,-3.535979e-01,+3.825200e-01,-6.757668e+01,
+3.670000e+05,+1.452409e-01,-3.529204e-01,+3.816382e-01,-6.763086e+01,
+3.680000e+05,+1.445747e-01,-3.522429e-01,+3.807583e-01,-6.768477e+01,
+3.690000e+05,+1.439105e-01,-3.515664e-01,+3.798805e-01,-6.773871e+01,
+3.700000e+05,+1.432936e-01,-3.509958e-01,+3.791189e-01,-6.779233e+01,
+3.710000e+05,+1.426317e-01,-3.503006e-01,+3.782252e-01,-6.784534e+01,
+3.720000e+05,+1.419704e-01,-3.496050e-01,+3.773318e-01,-6.789851e+01,
+3.730000e+05,+1.413283e-01,-3.489373e-01,+3.764717e-01,-6.795081e+01,
+3.740000e+05,+1.406893e-01,-3.482757e-01,+3.756188e-01,-6.800328e+01,
+3.750000e+05,+1.400502e-01,-3.476101e-01,+3.747624e-01,-6.805576e+01,
+3.760000e+05,+1.394125e-01,-3.469356e-01,+3.738986e-01,-6.810777e+01,
+3.770000e+05,+1.387921e-01,-3.462989e-01,+3.730766e-01,-6.815971e+01,
+3.780000e+05,+1.381853e-01,-3.456848e-01,+3.722810e-01,-6.821125e+01,
+3.790000e+05,+1.375630e-01,-3.450251e-01,+3.714376e-01,-6.826261e+01,
+3.800000e+05,+1.369505e-01,-3.443795e-01,+3.706112e-01,-6.831359e+01,
+3.810000e+05,+1.363468e-01,-3.437481e-01,+3.698016e-01,-6.836437e+01,
+3.820000e+05,+1.357376e-01,-3.431044e-01,+3.689787e-01,-6.841545e+01,
+3.830000e+05,+1.351218e-01,-3.424370e-01,+3.681317e-01,-6.846635e+01,
+3.840000e+05,+1.345176e-01,-3.417884e-01,+3.673068e-01,-6.851689e+01,
+3.850000e+05,+1.339389e-01,-3.411978e-01,+3.665455e-01,-6.856725e+01,
+3.860000e+05,+1.333550e-01,-3.405853e-01,+3.657621e-01,-6.861734e+01,
+3.870000e+05,+1.327763e-01,-3.399763e-01,+3.649842e-01,-6.866707e+01,
+3.880000e+05,+1.321923e-01,-3.393503e-01,+3.641887e-01,-6.871684e+01,
+3.890000e+05,+1.316049e-01,-3.387038e-01,+3.633732e-01,-6.876613e+01,
+3.900000e+05,+1.310167e-01,-3.380470e-01,+3.625482e-01,-6.881518e+01,
+3.910000e+05,+1.304364e-01,-3.374115e-01,+3.617460e-01,-6.886450e+01,
+3.920000e+05,+1.298947e-01,-3.368546e-01,+3.610314e-01,-6.891282e+01,
+3.930000e+05,+1.293128e-01,-3.361952e-01,+3.602069e-01,-6.896146e+01,
+3.940000e+05,+1.287524e-01,-3.355830e-01,+3.594344e-01,-6.900980e+01,
+3.950000e+05,+1.281938e-01,-3.349665e-01,+3.586589e-01,-6.905783e+01,
+3.960000e+05,+1.276323e-01,-3.343350e-01,+3.578685e-01,-6.910565e+01,
+3.970000e+05,+1.270964e-01,-3.337626e-01,+3.571428e-01,-6.915324e+01,
+3.980000e+05,+1.265419e-01,-3.331401e-01,+3.563638e-01,-6.920093e+01,
+3.990000e+05,+1.260113e-01,-3.325733e-01,+3.556457e-01,-6.924840e+01,
+4.000000e+05,+1.254745e-01,-3.319716e-01,+3.548930e-01,-6.929504e+01,
+4.010000e+05,+1.249183e-01,-3.313291e-01,+3.540954e-01,-6.934247e+01,
+4.020000e+05,+1.243888e-01,-3.307426e-01,+3.533599e-01,-6.938924e+01,
+4.030000e+05,+1.238367e-01,-3.300846e-01,+3.525498e-01,-6.943558e+01,
+4.040000e+05,+1.233081e-01,-3.294843e-01,+3.518022e-01,-6.948183e+01,
+4.050000e+05,+1.227883e-01,-3.288991e-01,+3.510721e-01,-6.952782e+01,
+4.060000e+05,+1.222555e-01,-3.282801e-01,+3.503059e-01,-6.957404e+01,
+4.070000e+05,+1.217612e-01,-3.277495e-01,+3.496362e-01,-6.961961e+01,
+4.080000e+05,+1.212521e-01,-3.271850e-01,+3.489299e-01,-6.966570e+01,
+4.090000e+05,+1.207200e-01,-3.265404e-01,+3.481407e-01,-6.971095e+01,
+4.100000e+05,+1.202066e-01,-3.259443e-01,+3.474036e-01,-6.975627e+01,
+4.110000e+05,+1.196904e-01,-3.253300e-01,+3.466488e-01,-6.980119e+01,
+4.120000e+05,+1.191777e-01,-3.247181e-01,+3.458976e-01,-6.984589e+01,
+4.130000e+05,+1.186810e-01,-3.241436e-01,+3.451872e-01,-6.989044e+01,
+4.140000e+05,+1.182019e-01,-3.236125e-01,+3.445239e-01,-6.993490e+01,
+4.150000e+05,+1.177232e-01,-3.230777e-01,+3.438575e-01,-6.997924e+01,
+4.160000e+05,+1.172284e-01,-3.224917e-01,+3.431376e-01,-7.002337e+01,
+4.170000e+05,+1.167404e-01,-3.219181e-01,+3.424318e-01,-7.006733e+01,
+4.180000e+05,+1.162472e-01,-3.213250e-01,+3.417062e-01,-7.011116e+01,
+4.190000e+05,+1.157513e-01,-3.207184e-01,+3.409672e-01,-7.015485e+01,
+4.200000e+05,+1.152683e-01,-3.201389e-01,+3.402582e-01,-7.019822e+01,
+4.210000e+05,+1.148126e-01,-3.196261e-01,+3.396215e-01,-7.024126e+01,
+4.220000e+05,+1.143353e-01,-3.190492e-01,+3.389173e-01,-7.028421e+01,
+4.230000e+05,+1.138647e-01,-3.184825e-01,+3.382251e-01,-7.032687e+01,
+4.240000e+05,+1.133913e-01,-3.179072e-01,+3.375242e-01,-7.036966e+01,
+4.250000e+05,+1.129130e-01,-3.173091e-01,+3.368003e-01,-7.041212e+01,
+4.260000e+05,+1.124502e-01,-3.167529e-01,+3.361211e-01,-7.045466e+01,
+4.270000e+05,+1.119810e-01,-3.161696e-01,+3.354146e-01,-7.049686e+01,
+4.280000e+05,+1.115362e-01,-3.156567e-01,+3.347827e-01,-7.053931e+01,
+4.290000e+05,+1.110835e-01,-3.151098e-01,+3.341163e-01,-7.058126e+01,
+4.300000e+05,+1.106274e-01,-3.145491e-01,+3.334360e-01,-7.062315e+01,
+4.310000e+05,+1.101695e-01,-3.139739e-01,+3.327416e-01,-7.066467e+01,
+4.320000e+05,+1.097220e-01,-3.134258e-01,+3.320763e-01,-7.070621e+01,
+4.330000e+05,+1.092732e-01,-3.128698e-01,+3.314033e-01,-7.074768e+01,
+4.340000e+05,+1.088223e-01,-3.122993e-01,+3.307161e-01,-7.078884e+01,
+4.350000e+05,+1.083973e-01,-3.117969e-01,+3.301019e-01,-7.082980e+01,
+4.360000e+05,+1.079606e-01,-3.112546e-01,+3.294464e-01,-7.087057e+01,
+4.370000e+05,+1.075225e-01,-3.107094e-01,+3.287878e-01,-7.091157e+01,
+4.380000e+05,+1.070886e-01,-3.101641e-01,+3.281307e-01,-7.095203e+01,
+4.390000e+05,+1.066438e-01,-3.095798e-01,+3.274333e-01,-7.099223e+01,
+4.400000e+05,+1.062212e-01,-3.090566e-01,+3.268010e-01,-7.103240e+01,
+4.410000e+05,+1.058082e-01,-3.085575e-01,+3.261948e-01,-7.107252e+01,
+4.420000e+05,+1.053890e-01,-3.080323e-01,+3.255622e-01,-7.111232e+01,
+4.430000e+05,+1.049618e-01,-3.074784e-01,+3.248999e-01,-7.115197e+01,
+4.440000e+05,+1.045394e-01,-3.069326e-01,+3.242470e-01,-7.119146e+01,
+4.450000e+05,+1.041233e-01,-3.064054e-01,+3.236139e-01,-7.123109e+01,
+4.460000e+05,+1.037064e-01,-3.058659e-01,+3.229690e-01,-7.127034e+01,
+4.470000e+05,+1.032932e-01,-3.053343e-01,+3.223329e-01,-7.130956e+01,
+4.480000e+05,+1.028894e-01,-3.048244e-01,+3.217207e-01,-7.134858e+01,
+4.490000e+05,+1.024910e-01,-3.043229e-01,+3.211181e-01,-7.138731e+01,
+4.500000e+05,+1.020774e-01,-3.037730e-01,+3.204651e-01,-7.142601e+01,
+4.510000e+05,+1.016787e-01,-3.032666e-01,+3.198581e-01,-7.146482e+01,
+4.520000e+05,+1.012696e-01,-3.027185e-01,+3.192085e-01,-7.150316e+01,
+4.530000e+05,+1.008643e-01,-3.021761e-01,+3.185655e-01,-7.154134e+01,
+4.540000e+05,+1.004766e-01,-3.016799e-01,+3.179722e-01,-7.157931e+01,
+4.550000e+05,+1.000942e-01,-3.012033e-01,+3.173993e-01,-7.161760e+01,
+4.560000e+05,+9.969586e-02,-3.006700e-01,+3.167676e-01,-7.165555e+01,
+4.570000e+05,+9.930667e-02,-3.001572e-01,+3.161584e-01,-7.169325e+01,
+4.580000e+05,+9.891341e-02,-2.996280e-01,+3.155326e-01,-7.173087e+01,
+4.590000e+05,+9.852245e-02,-2.991050e-01,+3.149134e-01,-7.176859e+01,
+4.600000e+05,+9.813598e-02,-2.985882e-01,+3.143018e-01,-7.180603e+01,
+4.610000e+05,+9.775674e-02,-2.980903e-01,+3.137104e-01,-7.184343e+01,
+4.620000e+05,+9.737945e-02,-2.975932e-01,+3.131206e-01,-7.188069e+01,
+4.630000e+05,+9.701159e-02,-2.971185e-01,+3.125550e-01,-7.191772e+01,
+4.640000e+05,+9.662853e-02,-2.965888e-01,+3.119327e-01,-7.195440e+01,
+4.650000e+05,+9.624080e-02,-2.960469e-01,+3.112974e-01,-7.199136e+01,
+4.660000e+05,+9.587985e-02,-2.955776e-01,+3.107395e-01,-7.202790e+01,
+4.670000e+05,+9.550100e-02,-2.950516e-01,+3.101224e-01,-7.206450e+01,
+4.680000e+05,+9.515331e-02,-2.946188e-01,+3.096036e-01,-7.210104e+01,
+4.690000e+05,+9.478295e-02,-2.941114e-01,+3.090069e-01,-7.213747e+01,
+4.700000e+05,+9.441612e-02,-2.936089e-01,+3.084163e-01,-7.217371e+01,
+4.710000e+05,+9.405705e-02,-2.931260e-01,+3.078467e-01,-7.220981e+01,
+4.720000e+05,+9.368918e-02,-2.926090e-01,+3.072420e-01,-7.224568e+01,
+4.730000e+05,+9.332440e-02,-2.921046e-01,+3.066505e-01,-7.228185e+01,
+4.740000e+05,+9.296518e-02,-2.916055e-01,+3.060658e-01,-7.231747e+01,
+4.750000e+05,+9.263464e-02,-2.911933e-01,+3.055728e-01,-7.235304e+01,
+4.760000e+05,+9.227616e-02,-2.906906e-01,+3.049851e-01,-7.238860e+01,
+4.770000e+05,+9.192236e-02,-2.901981e-01,+3.044087e-01,-7.242402e+01,
+4.780000e+05,+9.157205e-02,-2.897097e-01,+3.038374e-01,-7.245918e+01,
+4.790000e+05,+9.122826e-02,-2.892408e-01,+3.032867e-01,-7.249441e+01,
+4.800000e+05,+9.087427e-02,-2.887318e-01,+3.026949e-01,-7.252933e+01,
+4.810000e+05,+9.052347e-02,-2.882277e-01,+3.021088e-01,-7.256409e+01,
+4.820000e+05,+9.019881e-02,-2.878042e-01,+3.016075e-01,-7.259883e+01,
+4.830000e+05,+8.986354e-02,-2.873413e-01,+3.010656e-01,-7.263337e+01,
+4.840000e+05,+8.952288e-02,-2.868542e-01,+3.004991e-01,-7.266763e+01,
+4.850000e+05,+8.919062e-02,-2.863960e-01,+2.999627e-01,-7.270215e+01,
+4.860000e+05,+8.883506e-02,-2.858618e-01,+2.993470e-01,-7.273672e+01,
+4.870000e+05,+8.850095e-02,-2.853863e-01,+2.987938e-01,-7.277084e+01,
+4.880000e+05,+8.819613e-02,-2.849981e-01,+2.983328e-01,-7.280468e+01,
+4.890000e+05,+8.787316e-02,-2.845513e-01,+2.978106e-01,-7.283862e+01,
+4.900000e+05,+8.753293e-02,-2.840444e-01,+2.972260e-01,-7.287246e+01,
+4.910000e+05,+8.720951e-02,-2.835862e-01,+2.966928e-01,-7.290608e+01,
+4.920000e+05,+8.687773e-02,-2.830878e-01,+2.961189e-01,-7.293909e+01,
+4.930000e+05,+8.654096e-02,-2.825843e-01,+2.955389e-01,-7.297288e+01,
+4.940000e+05,+8.622477e-02,-2.821397e-01,+2.950213e-01,-7.300631e+01,
+4.950000e+05,+8.592251e-02,-2.817340e-01,+2.945450e-01,-7.303947e+01,
+4.960000e+05,+8.559860e-02,-2.812535e-01,+2.939909e-01,-7.307253e+01,
+4.970000e+05,+8.527426e-02,-2.807669e-01,+2.934310e-01,-7.310546e+01,
+4.980000e+05,+8.496334e-02,-2.803136e-01,+2.929069e-01,-7.313788e+01,
+4.990000e+05,+8.463353e-02,-2.798062e-01,+2.923257e-01,-7.317090e+01,
+5.000000e+05,+8.433869e-02,-2.793872e-01,+2.918393e-01,-7.320249e+01,
