Datos provenientes de SR865 
F,X,Y,R,T,
+3.110000e+05,+1.907361e-01,-3.927791e-01,+4.366413e-01,-6.409848e+01,
+3.120000e+05,+1.897575e-01,-3.920051e-01,+4.355179e-01,-6.416981e+01,
+3.130000e+05,+1.888424e-01,-3.913491e-01,+4.345291e-01,-6.424072e+01,
+3.140000e+05,+1.878471e-01,-3.905131e-01,+4.333440e-01,-6.431121e+01,
+3.150000e+05,+1.868906e-01,-3.897442e-01,+4.322368e-01,-6.438129e+01,
+3.160000e+05,+1.859416e-01,-3.889772e-01,+4.311352e-01,-6.445094e+01,
+3.170000e+05,+1.849948e-01,-3.882055e-01,+4.300309e-01,-6.452041e+01,
+3.180000e+05,+1.840600e-01,-3.874435e-01,+4.289412e-01,-6.458933e+01,
+3.190000e+05,+1.831212e-01,-3.866625e-01,+4.278332e-01,-6.465802e+01,
+3.200000e+05,+1.822086e-01,-3.859240e-01,+4.267755e-01,-6.472631e+01,
+3.210000e+05,+1.812862e-01,-3.851596e-01,+4.256907e-01,-6.479465e+01,
+3.220000e+05,+1.804238e-01,-3.845061e-01,+4.247325e-01,-6.486237e+01,
+3.230000e+05,+1.795033e-01,-3.837139e-01,+4.236246e-01,-6.492957e+01,
+3.240000e+05,+1.785997e-01,-3.829499e-01,+4.225500e-01,-6.499665e+01,
+3.250000e+05,+1.777083e-01,-3.821952e-01,+4.214895e-01,-6.506311e+01,
+3.260000e+05,+1.768016e-01,-3.813993e-01,+4.203859e-01,-6.512943e+01,
+3.270000e+05,+1.759378e-01,-3.806857e-01,+4.193754e-01,-6.519550e+01,
+3.280000e+05,+1.750748e-01,-3.799593e-01,+4.183542e-01,-6.526104e+01,
+3.290000e+05,+1.742157e-01,-3.792327e-01,+4.173350e-01,-6.532642e+01,
+3.300000e+05,+1.733846e-01,-3.785522e-01,+4.163700e-01,-6.539126e+01,
+3.310000e+05,+1.725229e-01,-3.777959e-01,+4.153239e-01,-6.545588e+01,
+3.320000e+05,+1.716823e-01,-3.770756e-01,+4.143197e-01,-6.552025e+01,
+3.330000e+05,+1.708193e-01,-3.762889e-01,+4.132464e-01,-6.558395e+01,
+3.340000e+05,+1.699964e-01,-3.755859e-01,+4.122663e-01,-6.564771e+01,
+3.350000e+05,+1.691753e-01,-3.748782e-01,+4.112833e-01,-6.571127e+01,
+3.360000e+05,+1.683519e-01,-3.741524e-01,+4.102833e-01,-6.577437e+01,
+3.370000e+05,+1.675053e-01,-3.733622e-01,+4.092156e-01,-6.583707e+01,
+3.380000e+05,+1.667439e-01,-3.727535e-01,+4.083487e-01,-6.589960e+01,
+3.390000e+05,+1.659391e-01,-3.720358e-01,+4.073652e-01,-6.596169e+01,
+3.400000e+05,+1.651294e-01,-3.712977e-01,+4.063616e-01,-6.602356e+01,
+3.410000e+05,+1.643223e-01,-3.705534e-01,+4.053538e-01,-6.608505e+01,
+3.420000e+05,+1.635289e-01,-3.698274e-01,+4.043687e-01,-6.614613e+01,
+3.430000e+05,+1.627490e-01,-3.691237e-01,+4.034099e-01,-6.620700e+01,
+3.440000e+05,+1.619787e-01,-3.684303e-01,+4.024650e-01,-6.626752e+01,
+3.450000e+05,+1.612002e-01,-3.677078e-01,+4.014904e-01,-6.632773e+01,
+3.460000e+05,+1.604582e-01,-3.670608e-01,+4.006002e-01,-6.638776e+01,
+3.470000e+05,+1.596675e-01,-3.662883e-01,+3.995759e-01,-6.644729e+01,
+3.480000e+05,+1.589227e-01,-3.656147e-01,+3.986610e-01,-6.650672e+01,
+3.490000e+05,+1.581728e-01,-3.649192e-01,+3.977244e-01,-6.656586e+01,
+3.500000e+05,+1.574145e-01,-3.641981e-01,+3.967614e-01,-6.662492e+01,
+3.510000e+05,+1.566582e-01,-3.634655e-01,+3.957891e-01,-6.668333e+01,
+3.520000e+05,+1.559274e-01,-3.627872e-01,+3.948771e-01,-6.674178e+01,
+3.530000e+05,+1.551849e-01,-3.620669e-01,+3.939223e-01,-6.679961e+01,
+3.540000e+05,+1.544987e-01,-3.614743e-01,+3.931075e-01,-6.685753e+01,
+3.550000e+05,+1.537481e-01,-3.607164e-01,+3.921158e-01,-6.691486e+01,
+3.560000e+05,+1.530325e-01,-3.600353e-01,+3.912089e-01,-6.697214e+01,
+3.570000e+05,+1.523098e-01,-3.593279e-01,+3.902753e-01,-6.702916e+01,
+3.580000e+05,+1.515961e-01,-3.586262e-01,+3.893509e-01,-6.708556e+01,
+3.590000e+05,+1.508817e-01,-3.579141e-01,+3.884171e-01,-6.714174e+01,
+3.600000e+05,+1.501881e-01,-3.572432e-01,+3.875296e-01,-6.719769e+01,
+3.610000e+05,+1.495030e-01,-3.565810e-01,+3.866538e-01,-6.725325e+01,
+3.620000e+05,+1.488516e-01,-3.559919e-01,+3.858589e-01,-6.730862e+01,
+3.630000e+05,+1.481680e-01,-3.553176e-01,+3.849732e-01,-6.736378e+01,
+3.640000e+05,+1.474745e-01,-3.546124e-01,+3.840556e-01,-6.741878e+01,
+3.650000e+05,+1.467897e-01,-3.539156e-01,+3.831494e-01,-6.747333e+01,
+3.660000e+05,+1.461145e-01,-3.532388e-01,+3.822657e-01,-6.752794e+01,
+3.670000e+05,+1.454489e-01,-3.525647e-01,+3.813886e-01,-6.758163e+01,
+3.680000e+05,+1.447760e-01,-3.518746e-01,+3.804942e-01,-6.763567e+01,
+3.690000e+05,+1.441260e-01,-3.512268e-01,+3.796480e-01,-6.768919e+01,
+3.700000e+05,+1.434883e-01,-3.506058e-01,+3.788315e-01,-6.774276e+01,
+3.710000e+05,+1.428396e-01,-3.499421e-01,+3.779718e-01,-6.779566e+01,
+3.720000e+05,+1.421846e-01,-3.492597e-01,+3.770926e-01,-6.784862e+01,
+3.730000e+05,+1.415441e-01,-3.486035e-01,+3.762434e-01,-6.790128e+01,
+3.740000e+05,+1.409128e-01,-3.479596e-01,+3.754095e-01,-6.795358e+01,
+3.750000e+05,+1.402687e-01,-3.472754e-01,+3.745338e-01,-6.800562e+01,
+3.760000e+05,+1.396428e-01,-3.466318e-01,+3.737027e-01,-6.805764e+01,
+3.770000e+05,+1.390091e-01,-3.459597e-01,+3.728427e-01,-6.810937e+01,
+3.780000e+05,+1.384061e-01,-3.453583e-01,+3.720599e-01,-6.816101e+01,
+3.790000e+05,+1.377828e-01,-3.446936e-01,+3.712112e-01,-6.821215e+01,
+3.800000e+05,+1.371625e-01,-3.440298e-01,+3.703647e-01,-6.826314e+01,
+3.810000e+05,+1.365651e-01,-3.434153e-01,+3.695728e-01,-6.831388e+01,
+3.820000e+05,+1.359586e-01,-3.427767e-01,+3.687555e-01,-6.836479e+01,
+3.830000e+05,+1.353432e-01,-3.421066e-01,+3.679058e-01,-6.841540e+01,
+3.840000e+05,+1.347550e-01,-3.415016e-01,+3.671271e-01,-6.846603e+01,
+3.850000e+05,+1.341733e-01,-3.409019e-01,+3.663558e-01,-6.851624e+01,
+3.860000e+05,+1.335709e-01,-3.402464e-01,+3.655254e-01,-6.856647e+01,
+3.870000e+05,+1.329875e-01,-3.396278e-01,+3.647366e-01,-6.861625e+01,
+3.880000e+05,+1.323955e-01,-3.389835e-01,+3.639208e-01,-6.866607e+01,
+3.890000e+05,+1.318027e-01,-3.383235e-01,+3.630906e-01,-6.871530e+01,
+3.900000e+05,+1.312448e-01,-3.377417e-01,+3.623460e-01,-6.876411e+01,
+3.910000e+05,+1.306562e-01,-3.370812e-01,+3.615173e-01,-6.881313e+01,
+3.920000e+05,+1.301088e-01,-3.365158e-01,+3.607925e-01,-6.886175e+01,
+3.930000e+05,+1.295406e-01,-3.358985e-01,+3.600120e-01,-6.891067e+01,
+3.940000e+05,+1.289821e-01,-3.352884e-01,+3.592418e-01,-6.895876e+01,
+3.950000e+05,+1.284074e-01,-3.346291e-01,+3.584203e-01,-6.900666e+01,
+3.960000e+05,+1.278514e-01,-3.340118e-01,+3.576449e-01,-6.905440e+01,
+3.970000e+05,+1.272892e-01,-3.333761e-01,+3.568503e-01,-6.910222e+01,
+3.980000e+05,+1.267475e-01,-3.327858e-01,+3.561057e-01,-6.914976e+01,
+3.990000e+05,+1.262248e-01,-3.322357e-01,+3.554057e-01,-6.919694e+01,
+4.000000e+05,+1.256883e-01,-3.316342e-01,+3.546531e-01,-6.924345e+01,
+4.010000e+05,+1.251302e-01,-3.309906e-01,+3.538536e-01,-6.929102e+01,
+4.020000e+05,+1.245841e-01,-3.303590e-01,+3.530698e-01,-6.933767e+01,
+4.030000e+05,+1.240359e-01,-3.297134e-01,+3.522724e-01,-6.938404e+01,
+4.040000e+05,+1.235195e-01,-3.291477e-01,+3.515612e-01,-6.943035e+01,
+4.050000e+05,+1.229886e-01,-3.285336e-01,+3.507999e-01,-6.947630e+01,
+4.060000e+05,+1.224599e-01,-3.279265e-01,+3.500460e-01,-6.952250e+01,
+4.070000e+05,+1.219733e-01,-3.274240e-01,+3.494051e-01,-6.956844e+01,
+4.080000e+05,+1.214618e-01,-3.268476e-01,+3.486866e-01,-6.961413e+01,
+4.090000e+05,+1.209368e-01,-3.262261e-01,+3.479212e-01,-6.965951e+01,
+4.100000e+05,+1.204287e-01,-3.256419e-01,+3.471969e-01,-6.970463e+01,
+4.110000e+05,+1.198992e-01,-3.249960e-01,+3.464076e-01,-6.974970e+01,
+4.120000e+05,+1.193979e-01,-3.244122e-01,+3.456865e-01,-6.979417e+01,
+4.130000e+05,+1.188938e-01,-3.238201e-01,+3.449568e-01,-6.983878e+01,
+4.140000e+05,+1.184196e-01,-3.233024e-01,+3.443075e-01,-6.988316e+01,
+4.150000e+05,+1.179193e-01,-3.227130e-01,+3.435821e-01,-6.992768e+01,
+4.160000e+05,+1.174261e-01,-3.221315e-01,+3.428667e-01,-6.997176e+01,
+4.170000e+05,+1.169412e-01,-3.215683e-01,+3.421716e-01,-7.001574e+01,
+4.180000e+05,+1.164476e-01,-3.209643e-01,+3.414354e-01,-7.005896e+01,
+4.190000e+05,+1.159605e-01,-3.203840e-01,+3.407238e-01,-7.010267e+01,
+4.200000e+05,+1.154850e-01,-3.198239e-01,+3.400355e-01,-7.014588e+01,
+4.210000e+05,+1.150375e-01,-3.193370e-01,+3.394256e-01,-7.018902e+01,
+4.220000e+05,+1.145423e-01,-3.187128e-01,+3.386706e-01,-7.023204e+01,
+4.230000e+05,+1.140731e-01,-3.181489e-01,+3.379813e-01,-7.027458e+01,
+4.240000e+05,+1.135962e-01,-3.175655e-01,+3.372713e-01,-7.031739e+01,
+4.250000e+05,+1.131225e-01,-3.169863e-01,+3.365665e-01,-7.036009e+01,
+4.260000e+05,+1.126639e-01,-3.164472e-01,+3.359047e-01,-7.040287e+01,
+4.270000e+05,+1.122047e-01,-3.158941e-01,+3.352298e-01,-7.044509e+01,
+4.280000e+05,+1.117446e-01,-3.153315e-01,+3.345456e-01,-7.048709e+01,
+4.290000e+05,+1.112889e-01,-3.147698e-01,+3.338641e-01,-7.052860e+01,
+4.300000e+05,+1.108306e-01,-3.142055e-01,+3.331794e-01,-7.057057e+01,
+4.310000e+05,+1.103777e-01,-3.136486e-01,+3.325036e-01,-7.061225e+01,
+4.320000e+05,+1.099351e-01,-3.131185e-01,+3.318568e-01,-7.065395e+01,
+4.330000e+05,+1.094899e-01,-3.125717e-01,+3.311934e-01,-7.069529e+01,
+4.340000e+05,+1.090357e-01,-3.119925e-01,+3.304968e-01,-7.073640e+01,
+4.350000e+05,+1.086260e-01,-3.115359e-01,+3.299307e-01,-7.077740e+01,
+4.360000e+05,+1.081765e-01,-3.109548e-01,+3.292340e-01,-7.081797e+01,
+4.370000e+05,+1.077397e-01,-3.104087e-01,+3.285748e-01,-7.085863e+01,
+4.380000e+05,+1.073031e-01,-3.098547e-01,+3.279083e-01,-7.089894e+01,
+4.390000e+05,+1.068723e-01,-3.093118e-01,+3.272544e-01,-7.093913e+01,
+4.400000e+05,+1.064361e-01,-3.087517e-01,+3.265827e-01,-7.097937e+01,
+4.410000e+05,+1.060372e-01,-3.082914e-01,+3.260176e-01,-7.101928e+01,
+4.420000e+05,+1.056134e-01,-3.077544e-01,+3.253721e-01,-7.105910e+01,
+4.430000e+05,+1.051751e-01,-3.071722e-01,+3.246792e-01,-7.109891e+01,
+4.440000e+05,+1.047640e-01,-3.066577e-01,+3.240593e-01,-7.113821e+01,
+4.450000e+05,+1.043354e-01,-3.060901e-01,+3.233837e-01,-7.117756e+01,
+4.460000e+05,+1.039325e-01,-3.055980e-01,+3.227880e-01,-7.121706e+01,
+4.470000e+05,+1.035073e-01,-3.050303e-01,+3.221137e-01,-7.125615e+01,
+4.480000e+05,+1.031176e-01,-3.045606e-01,+3.215438e-01,-7.129502e+01,
+4.490000e+05,+1.027037e-01,-3.040169e-01,+3.208961e-01,-7.133388e+01,
+4.500000e+05,+1.022955e-01,-3.034896e-01,+3.202660e-01,-7.137286e+01,
+4.510000e+05,+1.018914e-01,-3.029652e-01,+3.196401e-01,-7.141148e+01,
+4.520000e+05,+1.014950e-01,-3.024584e-01,+3.190334e-01,-7.144996e+01,
+4.530000e+05,+1.010930e-01,-3.019308e-01,+3.184054e-01,-7.148833e+01,
+4.540000e+05,+1.006984e-01,-3.014143e-01,+3.177904e-01,-7.152621e+01,
+4.550000e+05,+1.003194e-01,-3.009455e-01,+3.172258e-01,-7.156432e+01,
+4.560000e+05,+9.992804e-02,-3.004341e-01,+3.166169e-01,-7.160225e+01,
+4.570000e+05,+9.953328e-02,-2.999045e-01,+3.159899e-01,-7.163985e+01,
+4.580000e+05,+9.913779e-02,-2.993714e-01,+3.153594e-01,-7.167754e+01,
+4.590000e+05,+9.875493e-02,-2.988673e-01,+3.147605e-01,-7.171485e+01,
+4.600000e+05,+9.837171e-02,-2.983640e-01,+3.141625e-01,-7.175242e+01,
+4.610000e+05,+9.798510e-02,-2.978433e-01,+3.135470e-01,-7.178972e+01,
+4.620000e+05,+9.762037e-02,-2.973873e-01,+3.129999e-01,-7.182705e+01,
+4.630000e+05,+9.723827e-02,-2.968735e-01,+3.123927e-01,-7.186425e+01,
+4.640000e+05,+9.684998e-02,-2.963324e-01,+3.117576e-01,-7.190112e+01,
+4.650000e+05,+9.648332e-02,-2.958505e-01,+3.111857e-01,-7.193771e+01,
+4.660000e+05,+9.609932e-02,-2.953143e-01,+3.105570e-01,-7.197440e+01,
+4.670000e+05,+9.573413e-02,-2.948309e-01,+3.099843e-01,-7.201093e+01,
+4.680000e+05,+9.538456e-02,-2.943935e-01,+3.094605e-01,-7.204749e+01,
+4.690000e+05,+9.500831e-02,-2.938642e-01,+3.088409e-01,-7.208362e+01,
+4.700000e+05,+9.464095e-02,-2.933612e-01,+3.082494e-01,-7.211983e+01,
+4.710000e+05,+9.428456e-02,-2.928817e-01,+3.076837e-01,-7.215557e+01,
+4.720000e+05,+9.391086e-02,-2.923573e-01,+3.070701e-01,-7.219196e+01,
+4.730000e+05,+9.354925e-02,-2.918571e-01,+3.064833e-01,-7.222773e+01,
+4.740000e+05,+9.319025e-02,-2.913599e-01,+3.059004e-01,-7.226334e+01,
+4.750000e+05,+9.286726e-02,-2.909721e-01,+3.054326e-01,-7.229888e+01,
+4.760000e+05,+9.250723e-02,-2.904655e-01,+3.048407e-01,-7.233440e+01,
+4.770000e+05,+9.214303e-02,-2.899422e-01,+3.042315e-01,-7.236984e+01,
+4.780000e+05,+9.179033e-02,-2.894486e-01,+3.036544e-01,-7.240506e+01,
+4.790000e+05,+9.144848e-02,-2.889814e-01,+3.031057e-01,-7.243996e+01,
+4.800000e+05,+9.108719e-02,-2.884496e-01,+3.024898e-01,-7.247481e+01,
+4.810000e+05,+9.074525e-02,-2.879738e-01,+3.019331e-01,-7.250951e+01,
+4.820000e+05,+9.042887e-02,-2.875819e-01,+3.014643e-01,-7.254447e+01,
+4.830000e+05,+9.007110e-02,-2.870466e-01,+3.008464e-01,-7.257889e+01,
+4.840000e+05,+8.973701e-02,-2.865834e-01,+3.003045e-01,-7.261324e+01,
+4.850000e+05,+8.941197e-02,-2.861404e-01,+2.997847e-01,-7.264723e+01,
+4.860000e+05,+8.906479e-02,-2.856389e-01,+2.992025e-01,-7.268205e+01,
+4.870000e+05,+8.872452e-02,-2.851438e-01,+2.986286e-01,-7.271609e+01,
+4.880000e+05,+8.841945e-02,-2.847578e-01,+2.981694e-01,-7.275003e+01,
+4.890000e+05,+8.807885e-02,-2.842486e-01,+2.975822e-01,-7.278358e+01,
+4.900000e+05,+8.775271e-02,-2.837845e-01,+2.970424e-01,-7.281718e+01,
+4.910000e+05,+8.741474e-02,-2.832832e-01,+2.964637e-01,-7.285096e+01,
+4.920000e+05,+8.710207e-02,-2.828592e-01,+2.959664e-01,-7.288460e+01,
+4.930000e+05,+8.677500e-02,-2.823798e-01,+2.954120e-01,-7.291786e+01,
+4.940000e+05,+8.645365e-02,-2.819201e-01,+2.948783e-01,-7.295131e+01,
+4.950000e+05,+8.615163e-02,-2.815137e-01,+2.944012e-01,-7.298431e+01,
+4.960000e+05,+8.581886e-02,-2.810084e-01,+2.938207e-01,-7.301752e+01,
+4.970000e+05,+8.550017e-02,-2.805413e-01,+2.932809e-01,-7.305042e+01,
+4.980000e+05,+8.519460e-02,-2.801098e-01,+2.927791e-01,-7.308300e+01,
+4.990000e+05,+8.486982e-02,-2.796176e-01,+2.922137e-01,-7.311584e+01,
+5.000000e+05,+8.456413e-02,-2.791781e-01,+2.917045e-01,-7.314823e+01,
