Barrido en frecuencia desde 10000 hasta 2000000 con incrementos 10000
N: 1 | Fuente: Highspeed_ADC 
 
Formato: frecuencia,X,Y,R,phi 
330000,121486551.46875,-1452995.28125,7415.70727660497,-0.685232456482231 
340000,121631065.09375,-1195914.3125,7424.35647155162,-0.56333170125793 
350000,121546424.71875,-534737.375,7418.90322508227,-0.252068270535882 
360000,121692463.875,51246.125,7427.74588245319,0.0241279238815715 
370000,121660615.96875,651323.875,7425.90773792491,0.30673650889935 
380000,121761365.4375,1458745.40625,7432.48410132247,0.686391422168001 
390000,121918187.09375,1918901.6875,7442.44436183433,0.901718548209906 
400000,121913957.25,2032350.5,7442.2984153787,0.955053250854543 
410000,122019841.84375,2120042.21875,7448.85145813908,0.995389348237209 
420000,121870294.875,1401232.65625,7439.09116558718,0.658742804031883 
430000,121744632.125,760179.1875,7431.07427589348,0.357752882629345 
440000,121582132.5625,-103283.3125,7421.01360709115,-0.0486724188182519 
450000,121265141,-1443621.59375,7402.18717707155,-0.682055179015488 
460000,121106647.125,-2696616.65625,7393.82094558488,-1.27556356633812 
470000,121004876.34375,-3485928.8125,7388.84106215421,-1.65013005893201 
480000,120865907,-4486625.375,7382.37566081588,-2.12588254575022 
490000,120869484.03125,-5046938.9375,7383.94154567867,-2.39101228228011 
500000,121065221.125,-5244156.28125,7396.38953178244,-2.48031848783585 
510000,120945919.34375,-5506987.9375,7389.82685628278,-2.60702788964669 
520000,121009896.40625,-5427890.5625,7393.50987672058,-2.56827673650712 
530000,121155125.3125,-5127069.9375,7401.56627326647,-2.42320989835805 
540000,120992675.9375,-4793893.78125,7390.82668406551,-2.26894961920585 
550000,121058407.53125,-4351622.71875,7393.81664633049,-2.05869475531176 
560000,121263824,-3802957.71875,7405.22120849768,-1.79626559806932 
570000,121046857.59375,-3247911.71875,7390.99847418669,-1.53698326335354 
580000,121303624.875,-2927662.625,7406.16774779586,-1.38256506238726 
590000,121330623.46875,-2000584.125,7406.66621067173,-0.944647256924758 
