----- Barrido de N desde 1 a 1024-----
frecuencia: 200 | Fuente: Highspeed_ADC 
 
Formato: N,X,Y,R,phi 
380,-3238.50084292763,-3971.93135279605,0.312805797978426,-129.191965804083 
381,-2890.65026246719,-4000.07937582021,0.301231719621041,-125.853690790102 
382,-3099.76055301047,-3770.80681446335,0.297942562896239,-129.42163148118 
383,-3169.7191171671,-3966.30909350522,0.309901764548863,-128.630480832582 
384,-2870.39516194661,-4058.55135091146,0.303416043119562,-125.269716070807 
385,-2832.55724431818,-3750.50523538961,0.286871846686646,-127.061811702856 
386,-2998.57193167098,-3980.38287321891,0.304175590694031,-126.992087786224 
387,-2839.33722948966,-4018.44991521318,0.300323071336687,-125.244081371398 
388,-3417.85536807345,-3730.58881684923,0.308819740875949,-132.494995005388 
389,-2882.77227265424,-3753.76968187661,0.288887396961309,-127.523083208442 
390,-3027.15400641026,-3958.43569711538,0.304163300271854,-127.406406442809 
391,-2800.03522618286,-4201.45450367647,0.308176006695562,-123.681244460779 
392,-3059.79235092474,-4208.79607780612,0.317605432558635,-126.01713037712 
393,-2902.77323870865,-3712.77311943384,0.28765715944979,-128.019514467052 
394,-2852.35721367386,-3866.5785215736,0.293272371525239,-126.416025600263 
395,-2952.1878164557,-3671.65757515823,0.287564579048428,-128.80094146037 
396,-3121.86470170455,-3811.90336963384,0.300737553134298,-129.316719086153 
397,-3125.99140034635,-4023.15876889169,0.310975247847422,-127.84718045442 
398,-3160.5318781407,-4120.15840923367,0.316950065425085,-127.491448823549 
399,-2912.10831766917,-3807.34627584586,0.292572153218188,-127.411131777343 
400,-3052.39892578125,-4212.4257421875,0.317519652134451,-125.927757755379 
401,-2866.18518157731,-4214.28859491895,0.311080757595744,-124.220061507555 
402,-3035.28150264303,-4025.18660603234,0.307708074657479,-127.018932382243 
403,-2874.07236740074,-3776.78687189826,0.289681017070916,-127.270534925691 
404,-2830.18983988243,-3945.94943146658,0.296394227074699,-125.649576092275 
405,-2867.7106095679,-3839.97424768519,0.292526982412091,-126.752546437435 
406,-3033.44556265394,-3791.6701046798,0.296382051528089,-128.660816978635 
407,-2705.29499385749,-3991.5644963145,0.294317493595664,-124.127576068428 
408,-3364.24412147672,-4014.14005055147,0.319681693282318,-129.966317512724 
409,-3004.59071286675,-4064.64368123472,0.308517187370957,-126.471867551325 
410,-3072.64375,-3963.50661204268,0.306102471279541,-127.784047539703 
411,-2991.36213123479,-3715.21468217762,0.291134856033932,-128.839813114485 
412,-3090.90759632888,-3789.94241125607,0.298503931233313,-129.199146487087 
413,-2744.84923577482,-3751.26592766344,0.283715095679554,-126.193411315466 
414,-2870.3526758756,-3957.07076539855,0.29837885082199,-125.956121270574 
415,-3156.2218185241,-4251.25227786145,0.323178664183238,-126.590993275102 
416,-3247.97646859976,-3923.9121469351,0.310908205691637,-129.615895366385 
417,-3016.55850944245,-4009.67472272182,0.306264253830298,-126.954875926448 
418,-3363.68557491029,-3741.97551584928,0.307112426141608,-131.952574221818 
419,-2992.98648195107,-3920.86841810859,0.301075125209118,-127.356226345074 
420,-3192.19912574405,-3936.11000744048,0.309326418115196,-129.042174587303 
421,-2882.7749962886,-3824.65190766033,0.292330708343453,-127.006621579689 
422,-3062.8359930391,-3672.92920616114,0.291903589486981,-129.82454595984 
423,-3135.99366504137,-3691.3372303487,0.295638689857436,-130.34972819332 
424,-2764.51835200472,-4141.84288399175,0.303946117457112,-123.721561938838 
425,-2725.81950367647,-4030.08345588235,0.296966673461711,-124.07316271713 
426,-2925.09030223005,-3968.64511810446,0.300921153416243,-126.392074973991 
427,-3215.00473872951,-3824.5634331089,0.304962478234706,-130.051082393124 
428,-3154.1429797021,-3868.1499890479,0.304642617776836,-129.194278340147 
429,-3091.47324810606,-3820.75726617133,0.299985572140366,-128.977214799689 
430,-2954.94740188953,-3966.25926598837,0.301889161839256,-126.686893333439 
431,-3294.7335774362,-3895.34373187355,0.311402305627576,-130.224986047703 
432,-2793.92254412616,-4056.48343460648,0.300641001684241,-124.557315196513 
433,-3006.87653363164,-3734.51147517321,0.292646138774273,-128.839601760654 
434,-2862.05519153226,-3887.93481782834,0.294672903246041,-126.358183515038 
435,-3130.12852011494,-3822.28994252874,0.301547614576246,-129.314542786592 
436,-2955.33195957569,-3901.88309919725,0.298761579170765,-127.140714453702 
437,-3079.72529319222,-3894.35799842677,0.303045769367626,-128.337553729569 
438,-3173.12196775114,-3744.92296304224,0.299598832037574,-130.275040396991 
439,-2866.65697964123,-3616.85636745444,0.281693428817847,-128.399727062331 
440,-3050.02182173295,-4171.9017578125,0.315434432538376,-126.17004052085 
441,-3113.98857355442,-3847.85724914966,0.302135896420625,-128.982506018169 
442,-2901.97417632919,-3937.77884615385,0.298567470304679,-126.388622743119 
443,-2983.84926989278,-3657.98439263544,0.288132269185277,-129.204420691536 
444,-2926.63008516329,-4179.05829462275,0.311406611024367,-125.003881760252 
445,-3234.58444522472,-3705.4012113764,0.300216114991816,-131.118933936221 
446,-3072.72854190022,-3905.01797225336,0.303292118373797,-128.198028340013 
447,-2972.58305369128,-3938.86178691275,0.30119701554814,-127.041151132923 
448,-2779.72954450335,-3935.69571358817,0.294098355978675,-125.233052842998 
449,-2982.38984201002,-3977.04235105791,0.303419159272445,-126.866283865244 
450,-3018.18942708333,-3837.99909722222,0.298018859498611,-128.181389966268 
451,-3028.22283813747,-3556.04962929601,0.285086806897134,-130.416697381019 
452,-3118.21662403208,-3853.73643183075,0.302577189469078,-128.977745660038 
453,-2861.21747378587,-3755.50429428808,0.288172165820822,-127.302798290757 
454,-3237.88079914648,-3644.08912100771,0.29754064655336,-131.622035470431 
455,-3037.18633241758,-3827.79146634615,0.298248687275888,-128.430473647525 
456,-2920.37472587719,-3875.77986225329,0.29620415747635,-126.997785214295 
457,-2986.32369734683,-3909.27680525164,0.300265994954675,-127.37646076523 
458,-3126.2749385917,-3689.79424808952,0.295183104918896,-130.273813339071 
459,-3074.63912717865,-3635.81445738017,0.290632061827703,-130.219646960047 
460,-2795.78473165761,-3892.69864130435,0.292529202318737,-125.686379097256 
461,-3255.71636049349,-3920.7821481833,0.311062648191042,-129.705365697552 
462,-2952.09341179654,-4048.31468141234,0.305817437923709,-126.100106914081 
463,-2974.1634887959,-3814.70450863931,0.295242685115127,-127.942032773698 
464,-2855.45416891164,-3836.89661907328,0.291929247419106,-126.656966072854 
465,-3113.75982862903,-3523.09815188172,0.286989032853051,-131.470666199484 
466,-3094.54253285944,-3862.5617958691,0.302090558747793,-128.700424765674 
467,-3144.27447470557,-3985.86076351713,0.309870632377616,-128.268392590079 
468,-2914.57134748932,-3797.36246327457,0.292179866952879,-127.507146991003 
469,-3020.96268656716,-3824.10779251066,0.29745773553325,-128.307974754765 
470,-2982.02867353723,-4114.92297207447,0.310180294069526,-125.930332298708 
471,-2957.26413216561,-3948.09237327495,0.301085440669131,-126.834539642256 
472,-2932.30647510593,-3959.42794954979,0.300730395525235,-126.523219547222 
473,-3007.45936839323,-3934.86951638478,0.30229048089003,-127.391034302118 
474,-2973.15379417194,-3782.48725936181,0.293656281142728,-128.168459236062 
475,-2862.25800986842,-3815.04741776316,0.291109518941596,-126.879243419687 
476,-2871.79480698529,-3842.51688878676,0.29280051212434,-126.773459569454 
477,-2828.3459447065,-3858.05378668763,0.291984919095113,-126.245207897477 
478,-3026.92728491109,-3774.35993070084,0.29530868966774,-128.728602533957 
479,-3353.58066936326,-4012.63129566806,0.319193341380533,-129.887393263182 
480,-2847.6341796875,-3930.29912109375,0.296241972701922,-125.924595955915 
481,-2926.05281964657,-3859.35235836798,0.295613226705962,-127.168384886352 
482,-3059.66918438797,-3748.35449623963,0.295331745629482,-129.22372905376 
483,-3028.08254076087,-3745.07941899586,0.293960922546756,-128.957258417379 
484,-2781.88202156508,-3865.44279442149,0.290683095205545,-125.741811919417 
485,-2987.17340528351,-4042.11602770619,0.306779531553127,-126.464856353832 
486,-3153.22759130658,-3914.4865933642,0.306804684286789,-128.852408273188 
487,-3276.00189296715,-3758.11044982033,0.304302337029339,-131.079156455338 
488,-2899.13473360656,-3715.5051069416,0.287651873296859,-127.964207834649 
489,-3145.49330585378,-3994.00910659509,0.310307287259671,-128.222301464763 
490,-2636.29159757653,-3752.22678571429,0.279901415921671,-125.091642795399 
491,-2729.26287232688,-3097.85522212322,0.25199924631581,-131.380597303624 
492,-2930.50481135671,-4293.57949059959,0.317290851478987,-124.314781982745 
493,-2736.70250697262,-3719.56574860548,0.281860930368001,-126.344096030441 
494,-3152.98510247976,-3851.29080212551,0.303801029729641,-129.306592832922 
495,-3011.81946022727,-3827.79747474747,0.297289070036178,-128.196670804987 
496,-2912.94178427419,-3842.4445407006,0.294307378001399,-127.165619956181 
497,-2965.43938631791,-3898.82865945674,0.298986058211549,-127.256528443602 
498,-2919.43222891566,-3975.03575238454,0.301030677685189,-126.295114342094 
499,-2957.08632890782,-3805.48589366232,0.294158428129206,-127.849307684458 
500,-2859.6795625,-4065.99909375,0.30341056913776,-125.119308561151 
501,-2877.99340381737,-4118.29899575848,0.306666120733095,-124.947028342841 
502,-2777.64445343625,-3957.4202875996,0.295109309673138,-125.064348953189 
503,-3074.42967196819,-3872.55302559642,0.30180188846376,-128.446150028105 
504,-2696.3115234375,-4020.46533978175,0.295473629509401,-123.84764804625 
505,-2762.0328279703,-3925.02540222772,0.292943671988837,-125.133977444378 
506,-3163.66342947134,-3929.30666378459,0.30790872510033,-128.839121777038 
507,-3083.02007827909,-3877.76001602564,0.302376896254362,-128.486517932236 
508,-2958.89551550197,-3867.19981852854,0.297208901506318,-127.420546056493 
509,-3014.22797458251,-3869.38862966601,0.299378574288786,-127.918353294836 
510,-3149.92202818627,-4001.78534007353,0.310847429607489,-128.20731601304 
511,-3105.35384050881,-4003.62305834149,0.309260908964781,-127.798440491413 
512,-3279.00608825684,-3846.67538452148,0.308516576549076,-130.44513623733 
513,-3129.75456871345,-3975.12556347466,0.308807427594216,-128.214588310824 
514,-2928.96563411965,-3981.85045294261,0.301710452928417,-126.337419609789 
515,-2969.85756978155,-3661.11966019417,0.287741812112015,-129.048561344871 
516,-2976.35946584302,-3596.54863129845,0.284944690850631,-129.609794030012 
517,-3011.72722739362,-3789.14329968569,0.29543498441829,-128.478753517809 
518,-3069.75527871622,-3876.55803571429,0.301816176171275,-128.374875865359 
519,-2956.79457189306,-3768.11955081888,0.292349857106333,-128.120817395028 
520,-2986.91089242788,-3823.46446814904,0.296142893134062,-127.997143723415 
521,-3262.8486384357,-3887.93271653071,0.309802419716586,-130.004200296937 
522,-2977.12294959291,-3891.44677921456,0.29906033492772,-127.417531907683 
523,-2975.08735659656,-3775.00309213671,0.29337030999369,-128.241713947292 
524,-2871.4615786021,-3840.69856273855,0.292699440145957,-126.783276340313 
525,-3067.51751488095,-3776.46224702381,0.296964579524201,-129.086016379698 
526,-3072.83685836502,-3717.64040221008,0.294393232719455,-129.575627566244 
527,-2904.71200486243,-3867.68312677894,0.295234518654643,-126.907325809394 
528,-2871.08898555871,-3675.77478397254,0.284686970110159,-127.992826846899 
529,-3044.0287245983,-3908.56871750945,0.302382962639462,-127.911781659946 
530,-3043.70726709906,-3923.22809551887,0.303077365394065,-127.804919939334 
531,-2922.74769008945,-3769.49154013653,0.291137754410803,-127.788898258952 
532,-2928.84313322368,-4059.37624823778,0.305530720293277,-125.810477899872 
533,-2952.0263397045,-3758.32789047842,0.291700045531741,-128.148312569713 
534,-3201.81323150749,-3938.61907478933,0.309815203363127,-129.108622706872 
535,-2874.05943341121,-3933.17004964953,0.297332641197497,-126.15647402175 
536,-3108.29388701026,-3758.94623076026,0.297715326751156,-129.587537943063 
537,-3078.6582867784,-3873.42827630354,0.302004258365775,-128.478198519317 
538,-2983.75482109665,-3850.99815578532,0.297351030374307,-127.768537917389 
539,-3180.63065282931,-3999.90767045455,0.311920503521243,-128.490878404606 
540,-2751.71234085648,-4051.97515914352,0.298959440309815,-124.180580957537 
541,-2962.71522643253,-3862.8098573244,0.297137972433403,-127.487646415215 
542,-3041.10235528137,-3850.59761300738,0.299488478829562,-128.300766117015 
543,-2953.33501668969,-3964.85901530847,0.301761828643654,-126.681603773454 
544,-2993.07670323989,-3988.1201171875,0.304351473676001,-126.888159476827 
545,-2899.42974483945,-3717.20807052752,0.28774490351376,-127.954302268443 
546,-3203.30763507326,-3685.24148637821,0.29803436107989,-130.998017048693 
547,-2838.36831581353,-3894.26002627971,0.294130015385211,-126.086791129234 
548,-2924.31416799726,-3745.06392563869,0.290019739330792,-127.98431724924 
549,-3154.62835837887,-3868.56248576958,0.304680852916669,-129.195603995031 
550,-3186.13772727273,-4068.37724431818,0.315409449620883,-128.066167551081 
551,-2800.21747391107,-3971.55054730036,0.29660745553496,-125.186480280195 
552,-3056.03358525815,-4113.50829370471,0.312782961952926,-126.609628892622 
553,-3120.18343128391,-3749.38255820524,0.297729382791329,-129.766751189528 
554,-3300.59183212996,-3945.87461924639,0.31399279866719,-129.911351710838 
555,-2982.75727759009,-3714.77861768018,0.29078500364517,-128.762495510291 
556,-2859.62522482014,-3865.658203125,0.293490777728236,-126.492228197468 
557,-2958.51206238779,-3879.90643233842,0.297811040435526,-127.326299343694 
558,-2975.17274305556,-4041.20729726703,0.30630009196373,-126.360830772664 
559,-2989.79985185599,-3875.22063673971,0.298746361967486,-127.650808445343 
560,-2961.59356863839,-3926.04049944196,0.300168308723387,-127.028936040525 
561,-2904.7580353164,-3785.83865307487,0.29125720370266,-127.497922065178 
562,-2998.60909697509,-3962.66763512011,0.303314014609662,-127.1153307081 
563,-3161.31008547957,-3747.11675732682,0.299235598948909,-130.153144170989 
564,-2895.4024268617,-3737.95269558954,0.288593750570072,-127.761212475526 
565,-3037.22253871681,-3898.16807245575,0.301626859997158,-127.923617816594 
566,-3090.77796488516,-3850.11010655919,0.301353901142939,-128.756678460958 
567,-3133.04169422399,-3914.55545910494,0.306036561768746,-128.672276884283 
568,-2841.73132152289,-3774.1601424956,0.288361782847003,-126.977700442042 
569,-2962.87151252197,-3921.01397737258,0.299970453376472,-127.076120767206 
570,-2993.85015076754,-3920.3990816886,0.301084346527382,-127.367508105049 
571,-2985.28282344571,-3710.03202988179,0.290655766869758,-128.82194668997 
572,-3040.68748634178,-3841.41018356643,0.299032886848316,-128.36355256929 
573,-2920.98931064572,-3684.05096531414,0.286967542712335,-128.409994636396 
574,-3113.85565929878,-3836.77184505662,0.3016051218842,-129.062168602537 
575,-2946.1077173913,-3768.52649456522,0.291967201139635,-128.017104262709 
576,-3043.4196234809,-3826.78560384115,0.298437263564671,-128.495019418679 
577,-3019.77710680243,-3936.72696869584,0.302837573054544,-127.491023977266 
578,-3157.01608455882,-3827.64058445069,0.302841940251205,-129.515617386635 
579,-3049.42079555268,-3855.82320002159,0.300053538584339,-128.339103139439 
580,-2886.67959321121,-3815.06763200431,0.292007504106065,-127.113053927148 
581,-2915.82805776678,-3861.46229561102,0.295339360863698,-127.056811661073 
582,-3086.22211930842,-3942.32025880584,0.305591672241085,-128.055405827897 
583,-3121.29869746998,-3795.43877304889,0.299938799250249,-129.433247279965 
584,-3004.24914383562,-4027.16399561216,0.306668125918591,-126.722799703235 
585,-3121.60763888889,-4027.93555021368,0.31104155268302,-127.775307387949 
586,-3000.10089590444,-3807.62293355375,0.295879099600973,-128.235269370697 
587,-3053.07957570273,-3816.60926852641,0.298319335248823,-128.657905687299 
588,-2961.35671768707,-3988.98561065051,0.303235693069735,-126.589579820837 
589,-2984.04301517402,-3974.87423068761,0.3033738658035,-126.896524878683 
590,-2958.10683262712,-4044.99680879237,0.30587035232218,-126.178010806825 
591,-2967.22607339256,-3983.74838726734,0.303192947306303,-126.679945989261 
592,-2785.29529138514,-3926.85454497466,0.293854146226241,-125.347858143174 
593,-2887.78919424536,-3947.40551222597,0.29852866344307,-126.187947971211 
594,-3013.43046348906,-4026.89508364899,0.306990401074924,-126.808465478789 
595,-2906.73652836134,-3911.04775472689,0.297428901562368,-126.620164024231 
596,-2873.34205903943,-3912.15821623322,0.29627218416469,-126.29596789108 
597,-3106.5204014866,-3747.72213934255,0.297118592631742,-129.655639327637 
598,-3015.16834761706,-3868.33386026338,0.299363070746954,-127.934591809986 
599,-3002.3032528172,-3663.85739252922,0.28912273864707,-129.332486669114 
600,-2895.64475260417,-3895.37463541667,0.296257255084214,-126.625438122204 
601,-2992.23986064892,-3899.16765027038,0.299995599175565,-127.502804972383 
602,-2855.99788465532,-3671.38963870432,0.283909583460573,-127.87957890734 
603,-3182.1549803068,-4066.76066283167,0.315181907456617,-128.042435223481 
604,-2842.1967611755,-3912.75200486341,0.295180164807173,-125.994402702787 
605,-2932.8793517562,-4070.8007231405,0.306240430142292,-125.771521649658 
606,-2939.22417749587,-3799.58143822195,0.293205587496707,-127.7242905956 
607,-3083.15896571252,-4112.87888694399,0.313742401140927,-126.856519937082 
608,-2956.2591745477,-3881.89694695724,0.297824329579351,-127.291090535209 
609,-2863.84453253284,-3827.04836309524,0.291753788140659,-126.808125499437 
610,-3042.17241290984,-3912.43039190574,0.302499395488281,-127.867418486503 
611,-3088.36213686579,-3955.85966908756,0.306323183332729,-127.979360816213 
612,-3115.97136693219,-3801.93084916258,0.300038738156727,-129.337224334493 
613,-3181.5355067292,-3987.70936990212,0.311372526983808,-128.584103222338 
614,-2832.36949053339,-3843.48722516287,0.291413964709742,-126.38750399857 
615,-2898.82801067073,-3911.93264735772,0.297184606182615,-126.539258112372 
616,-3121.55121245942,-3851.73238382711,0.302610215825497,-129.022271861038 
617,-2983.33402552674,-4023.44930105348,0.30572434542124,-126.556442026078 
618,-3163.41270985032,-3801.95639917071,0.30188376719257,-129.762103663178 
619,-3032.69855613893,-3924.13428917609,0.30270971226579,-127.698015667249 
620,-3047.8462827621,-4000.36050907258,0.306963725788466,-127.303518383217 
621,-2931.93453099839,-3848.64819847021,0.295310275295993,-127.300473717555 
622,-3037.0417880828,-3989.84179059486,0.306053394959912,-127.278156352121 
623,-3184.74730387239,-3973.37663021669,0.310811727390803,-128.712929078852 
624,-3127.55452473958,-3878.41169621394,0.304106952621702,-128.882734376276 
625,-2998.66835,-3712.199125,0.291271533710106,-128.930847025664 
626,-2990.50451777157,-3924.2323033147,0.301146510095771,-127.309612898551 
627,-3052.54794657097,-3993.5741502193,0.306808533139716,-127.393027133058 
628,-3105.48932623408,-4054.93482533838,0.311746599053278,-127.446853871869 
629,-3025.47686059221,-3801.71589328299,0.296557977854003,-128.513432633361 
630,-2879.33913690476,-3833.55673363095,0.292638937378038,-126.909779480633 
631,-3047.39888322108,-3677.482443542,0.291514981973003,-129.647334220821 
632,-2921.98295342168,-3934.56142454509,0.299135934953855,-126.599246917939 
633,-2887.67351648894,-3965.6242718207,0.299422720165211,-126.06121892554 
634,-3142.32330688092,-4133.0002464511,0.316898458390151,-127.245756185492 
635,-2921.90821850394,-3793.72878937008,0.292276998574463,-127.603258688861 
636,-2934.00067560928,-3793.16020538522,0.292700504604125,-127.721868847827 
637,-3007.89940639717,-4000.82502207614,0.305514880845498,-126.936569604116 
638,-2913.12224480799,-3984.27751518417,0.301258027964459,-126.172570826275 
639,-3014.9234643975,-3900.81043378326,0.300919842249827,-127.70031769014 
640,-2888.63869628906,-3946.34719238281,0.298507153907554,-126.203301030208 
641,-2882.24578295632,-3965.60857059282,0.299227049575031,-126.010046262981 
642,-3024.73209939642,-4020.70923383956,0.307102391433879,-126.953712102191 
643,-2850.25386372473,-3892.42730608476,0.294467639854474,-126.213682832529 
644,-2971.8191236413,-3766.00625970497,0.29281559317097,-128.277567180654 
645,-3172.71994912791,-3877.32474563953,0.305793631754654,-129.292622866632 
646,-3219.7771623452,-3960.7514754257,0.311555074798756,-129.108377830436 
647,-3006.74571338872,-3737.03222807187,0.292760990821242,-128.819500336831 
648,-3037.73362750772,-3886.52875434028,0.301085977774828,-128.01139143785 
649,-3066.53191207627,-3678.35514974961,0.292302419218387,-129.816930930925 
650,-3053.50784855769,-3750.94985576923,0.295216917377866,-129.147745231935 
651,-3140.75973262289,-3648.91095430108,0.293859638163954,-130.719859882351 
652,-3170.09116180982,-3949.72169766104,0.30912571381787,-128.75092074801 
653,-2957.92753397779,-3715.42340639357,0.289869335985068,-128.524041938613 
654,-3078.62564506881,-3614.64910646024,0.28980453746441,-130.421302944539 
655,-3159.54959446565,-3977.4375,0.310046204170993,-128.462509499763 
656,-2890.18978658537,-3758.94815882241,0.289413886638579,-127.556056688504 
657,-2914.38849648021,-3853.53327149924,0.294900273264407,-127.099850303218 
658,-2968.49395659195,-3788.73636968085,0.293780750859689,-128.078877501883 
659,-2885.0903120258,-3711.37502371017,0.286926259760459,-127.860218367378 
660,-3033.28154592803,-3833.53645833333,0.298375512008175,-128.352768472201 
661,-2939.77669960287,-3798.90894478064,0.29319376000051,-127.73441133857 
662,-2936.03348045695,-3882.55500613671,0.29711003937235,-127.096997625176 
663,-3075.74809106335,-4012.36321644042,0.308579921332207,-127.472608565299 
664,-3139.22182087726,-3928.36438723645,0.30693040416834,-128.628937682496 
665,-3086.20924577068,-3756.16036184211,0.296726733807445,-129.407871797322 
666,-2830.19157047673,-3834.70869697823,0.290903835406632,-126.429033349342 
667,-2833.20289074213,-3883.52341407421,0.293414750702156,-126.112412584182 
668,-3202.39987602919,-3901.66416775823,0.308090955571471,-129.378394367959 
669,-3026.81293208147,-4015.94046618087,0.306946267830918,-127.005320552171 
670,-3143.7252448694,-3738.29619869403,0.2981323614532,-130.062202845014 
671,-2912.8259477459,-3969.87285767511,0.300538034936442,-126.268718747339 
672,-3037.89472888765,-3898.37596493676,0.301662087113492,-127.92828366121 
673,-3011.9423407318,-3816.07932067236,0.296731943448253,-128.28320825358 
674,-3013.68029024481,-3927.12261220326,0.30214594974529,-127.502691648758 
675,-2903.4878587963,-3931.83271990741,0.29833025661052,-126.444258999557 
676,-2980.31223419009,-3813.36323502219,0.29540908389845,-128.009201429521 
677,-3103.6698439808,-3738.96109905835,0.296595930799402,-129.695686567439 
678,-3076.32762951696,-3813.94280051622,0.299081089982358,-128.889660060798 
679,-3025.01905375552,-3899.33395848675,0.301225855104921,-127.80353726718 
680,-3013.91155790441,-4016.23444393382,0.306487300142577,-126.885741993505 
681,-3115.11068281938,-3865.84167354993,0.303032948795413,-128.86200609714 
682,-2699.70406433284,-3831.5715954912,0.286089453748364,-125.16831183693 
683,-3002.80562545754,-3937.76791270132,0.302258730570601,-127.327890480001 
684,-2900.5246938962,-3743.40850009137,0.289048475136177,-127.769784866011 
685,-3077.10111770073,-4013.17382527372,0.308669433680677,-127.479187350417 
686,-2756.3122836188,-3854.17959639213,0.289214739709588,-125.570412761667 
687,-3191.53427492722,-3981.30476710335,0.311448401512075,-128.716717594111 
688,-2950.3785996548,-3992.34563499273,0.303001665697408,-126.464727574395 
689,-3099.76352730406,-3966.24526034107,0.307251134605133,-128.008907458114 
690,-2911.1622509058,-3883.70281929348,0.296252923850735,-126.854647319772 
691,-3151.38812635673,-4001.4975691932,0.310888986305954,-128.222277253541 
692,-3367.64222814306,-3921.2679168172,0.315493237880902,-130.656466366482 
693,-2975.03373015873,-3715.2720959596,0.290513592567681,-128.686279139373 
694,-3030.52088211455,-3838.80756934438,0.298523444822944,-128.289090410715 
695,-3014.53884892086,-3774.49924685252,0.294842850369132,-128.612937594305 
696,-2966.7537266523,-3801.08684671336,0.294309143894887,-127.972088961615 
697,-2914.07277842539,-4065.17307433644,0.305291599704038,-125.634413240727 
698,-2970.16852838467,-3766.92587079155,0.292797268500549,-128.255286628427 
699,-2848.75157591202,-3909.82417963162,0.295271023063823,-126.077594761885 
700,-2894.27566964286,-4032.59631696429,0.302971584545554,-125.667765983453 
701,-3013.11418955064,-3683.50499286733,0.290468665101997,-129.28323238757 
702,-2803.37221777066,-3911.03298611111,0.293708427942839,-125.632409996799 
703,-3074.1449924431,-3806.48090771693,0.298643002254638,-128.92462520258 
704,-3041.0928178267,-3789.18469238281,0.296555541922262,-128.74954552305 
705,-2925.11790780142,-4047.25531914894,0.304797815693015,-125.85718776068 
706,-3011.63018989023,-3780.32592289306,0.295010170623073,-128.542890747805 
707,-3170.66044908062,-3957.51084025813,0.309518354392429,-128.700850066181 
708,-2986.92068326271,-4031.74129369703,0.306261312494036,-126.532944539036 
709,-3028.56615832158,-3933.36813513752,0.303001913518484,-127.595106956082 
710,-2834.70917693662,-4085.08055677817,0.303492478812779,-124.757460295967 
711,-3011.60245253165,-3834.57797116737,0.297606249294637,-128.145397168911 
712,-3058.11960147472,-3916.46492055829,0.303291915172704,-127.984024935735 
713,-3010.42695915147,-3850.60941882889,0.298332211517341,-128.018485502823 
714,-3029.74973739496,-3784.19209558824,0.295884737311117,-128.68192235703 
715,-3023.38936844406,-3913.60265515734,0.301853632797283,-127.687290213374 
716,-2918.42659959846,-3949.19662185754,0.29972450355743,-126.464122339032 
717,-2916.84869682706,-3854.84437107741,0.295054688579301,-127.113733924428 
718,-3120.69322336351,-3953.40214789345,0.307423746686439,-128.286469113784 
719,-2995.76837404381,-3846.17165768428,0.297568235255688,-127.914888265549 
720,-2821.40596788194,-3940.77092013889,0.295825010338805,-125.600875599728 
721,-2888.51459561373,-3895.42222174064,0.296000159973487,-126.557494921179 
722,-2979.1436872403,-3926.24904778393,0.300824765059489,-127.190355435015 
723,-3046.32881656293,-3944.45605333679,0.30419991021968,-127.679140175767 
724,-3011.50774775553,-4054.71751985497,0.308281741694231,-126.60190126595 
725,-3091.80405172414,-4035.00864224138,0.310273129538846,-127.460950156867 
726,-3095.63257575758,-3779.3137267562,0.298184131190427,-129.320875442393 
727,-3061.45378051926,-3648.39482677098,0.29070083569227,-130.00080200593 
728,-2893.97473815247,-4122.03865470467,0.307412704820826,-125.071681865231 
729,-3001.60532407407,-4048.80211548354,0.307631620064317,-126.551625332535 
730,-3183.96264982877,-3833.24393193493,0.304154130056157,-129.713643359646 
731,-3087.93398384063,-3775.02408943228,0.297683887636477,-129.282841351279 
732,-3064.69845030738,-3806.87479721653,0.298299797257553,-128.835564832643 
733,-2944.94434259891,-3789.67571197135,0.292941697154399,-127.850659979372 
734,-3042.47331616144,-4094.65348262943,0.311365568301516,-126.613663193978 
735,-2922.9528380102,-3971.78208971088,0.300997957124989,-126.350459648941 
736,-3161.05120584239,-3651.4861158288,0.294787921715577,-130.882377385943 
737,-3022.9674037483,-3749.10259073948,0.293955843160013,-128.879843601962 
738,-2922.00301702236,-3905.62284044715,0.297720480780241,-126.802105359171 
739,-3103.32420289242,-4075.73043174899,0.312675197072389,-127.286206433124 
740,-3229.05798141892,-3778.70978673986,0.303382002817701,-130.515207410193 
741,-3136.81841472672,-3922.00812879555,0.306535769806197,-128.652787435532 
742,-3114.39663704515,-3749.07542958221,0.297489151822347,-129.716771208917 
743,-3012.82677910498,-3879.3428772712,0.29980565041714,-127.834102745607 
744,-3027.54247521841,-3851.95714675739,0.299041450186421,-128.166465625007 
745,-2962.90308305369,-3758.96513213087,0.292141138563754,-128.245994410746 
746,-3036.2399987433,-3718.32990532842,0.293007766782819,-129.233705514267 
747,-3274.12857680723,-3695.22672983601,0.301343777620128,-131.54231283521 
748,-3050.73850058489,-3867.14991017714,0.300645913730499,-128.269396473477 
749,-3075.11177403204,-3872.89945969626,0.301844336757229,-128.449843779904 
750,-2930.15032291667,-3911.8495625,0.298322748985655,-126.834852721002 
751,-3054.60218666778,-3715.01071488016,0.293561406253341,-129.428150218866 
752,-3081.10125083112,-3685.18933884641,0.293192547570055,-129.898212789319 
753,-3046.5677809595,-4031.8813184761,0.308449246432616,-127.075402257016 
754,-3340.55209714854,-3920.17331523541,0.314367592426602,-130.435776748992 
755,-2893.46461092715,-4081.39031456954,0.305367445473416,-125.334388127977 
