Barrido en frecuencia desde 10000 hasta 2000000 con incrementos 10000
N: 1 | Fuente: Highspeed_ADC 
 
Formato: frecuencia,X,Y,R,phi 

10000,121841724.875,-17004.9375,7436.85574276887,-0.00652704743029762 
20000,121754355.78125,1997.65625,7432.24338268429,0.00291423605328939 
30000,121784587.5,-4436.84375,7434.34595439711,-0.000229518619148244 
40000,121794917.90625,-7008.125,7435.04931064803,-0.000446962161718292 
50000,121793345.28125,-12665.34375,7434.9658490712,-0.00453960034418075 
60000,121791606.6875,-2055.0625,7434.9789972577,0.00131278402091295 
70000,121772477.8125,369.5625,7433.64096264655,0.00201175277788305 
80000,121777409.53125,2896.75,7433.76149053476,0.00411241813266029 
90000,121778215.53125,8190.65625,7433.83139895556,0.00821121445648823 
100000,121743712.34375,-6207.90625,7432.17792019419,0.000310350097114303 
110000,121775311.9375,-7398.5625,7434.27603880515,0.00034484831234853 
120000,121804992,3546.3125,7435.77812736002,-0.000706409916000145 
130000,121773677.125,-30555.53125,7434.26548997594,-0.00149712970333884 
140000,121785271.59375,23894.90625,7434.54673182673,0.00178922088850558 
150000,121770835.96875,-56755.5,7434.1434968966,-0.0020335496803996 
160000,121778167.75,-15371.15625,7434.23617690502,-0.00611980525862296 
170000,121780923.53125,80641.9375,7433.82350630036,0.00491913212984833 
180000,121769184.28125,-87131.15625,7434.92075021607,0.00143099078474937 
190000,121767538.15625,-126144.09375,7434.71771777593,-0.00389741412840704 
200000,121762863.875,96821.90625,7433.8854369489,0.000844506361721081 
210000,121791112.09375,228841.40625,7434.26780537608,-0.000865631966897224 
220000,121763513,15007.40625,7434.39587731109,-0.00569677305351153 
230000,121709737.4375,-379703.3125,7434.6385251392,0.00446572371151994 
240000,121669796.96875,-496579.1875,7434.94604756012,-6.08544222206791E-05 
250000,121684795.21875,-145121.625,7429.42338232098,0.000104403623530032 
260000,121655964.46875,296717.3125,7432.83439790548,-0.00626582973074935 
270000,121752584.65625,619551.375,7434.24827940598,-0.015099487794668 
280000,121828518.09375,599166.71875,7432.91254772648,-0.00196275772483447 
290000,121754597.40625,143376.09375,7434.07895621339,-0.0049581654147875 
300000,121588937.25,-526913,7434.8892014965,0.0119527885407873 
310000,121558548.1875,-1220036.75,7431.09939797946,0.0255727480692831 
320000,121607197.59375,-1467570.875,7435.83469402461,0.0135262694886214 
330000,121494052.15625,-1464464.90625,7434.10935258493,0.00509905507775152 
340000,121635715.03125,-1176902.5,7435.31392799949,0.0113314766594279 
350000,121549479.9375,-548569.59375,7434.2534708376,-0.0113565475556863 
360000,121687859.9375,44250.875,7433.77218096469,-0.00369544072808017 
370000,121666076.09375,629072.09375,7434.83511207183,-0.0142485719849954 
380000,121783326.90625,1420886.5,7434.00711875303,-0.0294149163150127 
390000,121918823.84375,1893393.3125,7431.0598720418,-0.0276456395322497 
400000,121915020.3125,2021276.09375,7433.36196748862,-0.0274329605136237 
410000,122023071.4375,2113009.53125,7433.95694389529,-0.0234964745887187 
420000,121874186.34375,1402217,7433.79677029528,-0.0219276133265007 
430000,121754982.75,754007.59375,7434.73371728713,-0.0155042099749628 
440000,121574841.875,-119472.71875,7434.28743428634,-0.00435280996848818 
450000,121274111.21875,-1478737.15625,7433.52739981612,-0.0178659958905565 
460000,121115311.4375,-2676083.625,7435.03422342623,0.022618912852425 
470000,121012737.5625,-3483080.09375,7433.75839163616,0.00160327906369281 
480000,120869085.3125,-4464777.28125,7434.62884827441,0.0535610921608445 
490000,120889542.90625,-5021620.59375,7435.44076474369,0.0438713153977909 
500000,121071151.40625,-5241359.84375,7435.63827444057,0.0327246814740311 
510000,120951013.5625,-5467949.875,7434.61139278923,0.0442307465829434 
520000,120995749.53125,-5397247.5625,7439.23452404134,0.0421792141078469 
530000,121176114.5,-5084369.84375,7435.87606727169,0.0466069913065829 
540000,121026710.1875,-4760134,7434.51592867647,0.0502321852763897 
550000,121036346.59375,-4294504.625,7433.99974584464,0.0527281610271366 
560000,121290547.1875,-3769468.84375,7435.33699451036,0.0419393153129307 
570000,121044151.125,-3213367.625,7434.17309504589,0.0431436992219226 
580000,121336427.9375,-2807608.5625,7435.50601353068,0.0815662957055502 
590000,121386001.65625,-1947523.25,7435.12562745396,-0.000544837233426203 
600000,121041324.53125,-1353193.34375,7432.83710687282,0.0247938190720988 
610000,121392389.90625,-971251,7434.84744327775,0.0242975128399086 
620000,121387405.78125,-11968.4375,7429.67371180252,-0.0212691422804632 
630000,121458269.65625,62609.21875,7439.51309449441,0.0310110823412353 
640000,121430111.25,990891.8125,7433.79266024063,-0.00167558567679587 
650000,121140908.34375,1534263.9375,7434.22526642351,-0.0151711227234875 
660000,121498868.625,1932728.90625,7434.93062093422,-0.0114401455174243 
670000,121560122.4375,2818662.34375,7435.69411179736,-0.0183391459348418 
680000,121246144.96875,3010702.625,7433.34520999259,-0.0424266627086327 
690000,121632716.21875,3535005.53125,7432.79505074509,-0.0670277045522338 
700000,121706295.1875,4464518.125,7432.45959864013,0.0414929580357664 
710000,121715185.03125,4464913.5,7432.67139121181,0.0405723010423581 
720000,121864883.71875,5126804.03125,7436.24771035834,0.110373127458635 
730000,121969408.625,5625794,7439.33860835822,0.213362894609918 
740000,121920864.28125,5613534.6875,7436.20805440758,0.21330346200454 
750000,122080768.125,5777382.9375,7439.4566199993,0.280458057777294 
760000,122186859.90625,5640779.25,7440.89981232657,0.350405139578534 
770000,122194589.78125,5612772.28125,7441.39465376972,0.337429531162977 
780000,122203613.96875,5100561.6875,7438.36694680772,0.408473293133407 
790000,122334479.0625,4201374.0625,7445.26411551032,0.444442800341079 
800000,122308923.1875,4257781.59375,7444.07208473325,0.471612589360585 
810000,122250199.6875,2938994.09375,7445.1599651943,0.501796947126141 
820000,122235156.53125,2948139.6875,7444.16916792164,0.506329420780822 
830000,121986539.84375,1283126.40625,7444.70135186129,0.531516252919963 
840000,121637305.5,-666977.40625,7445.79960379576,0.558021969583621 
850000,121630718.5625,-672664.9375,7445.16839964089,0.552956303729683 
860000,121064810.1875,-2802404.59375,7442.97599026015,0.565033246347888 
870000,120461898.03125,-5227015.5,7442.40730138267,0.55210429074436 
880000,120440554.65625,-5231386.28125,7441.12930947416,0.553982362359394 
890000,119841541.9375,-7289588.84375,7439.20427773258,0.569681252672421 
900000,119245125.0625,-9605699.59375,7436.14456210414,0.503386005028585 
910000,119255535.125,-9670154.21875,7437.24319030201,0.477195389398491 
920000,118699698.4375,-11744222.8125,7434.99924390243,0.458359113078563 
930000,118205150.6875,-13802031.96875,7429.45633599829,0.363991341177855 
940000,118240278.875,-13880444.46875,7432.0043484904,0.286700122202161 
950000,117914100.0625,-15602157.28125,7429.10361572434,0.374377559503691 
960000,117911861.34375,-15620208.34375,7429.79664427058,0.373178214982742 
970000,117760084.71875,-16929910.5625,7425.91196725853,0.337671579410628 
980000,117659605.75,-18383066.78125,7427.07677687776,0.260441618861171 
990000,117632310.375,-18387030.6875,7425.28934007058,0.257118974843663 
1000000,117655528.21875,-19379772.65625,7424.26578195272,0.223769018269722 
1010000,117666207.21875,-20279930.71875,7426.19591813072,0.194670273251812 
1020000,117663544.3125,-20309685.5,7425.56483467764,0.175130370893384 
1030000,117828796.15625,-20969972.9375,7428.91961035017,0.15433534114308 
1040000,117762203.15625,-20984179.0625,7425.28044238909,0.144902841741911 
1050000,117874764.21875,-21909620.03125,7426.272802919,0.0489226980333744 
1060000,117875455.1875,-21915172.1875,7426.62233077681,0.0475121676371409 
1070000,117913041.4375,-21914629.1875,7429.32376064498,0.0523266494639533 
1080000,118195762.0625,-22213311.78125,7429.60448671018,-0.00223257684344915 
1090000,118203557.625,-22171041.21875,7428.21361210675,0.0112685756077587 
1100000,118202004.625,-22218584.84375,7430.12904108816,-0.00483289220546861 
1110000,118500487,-22139318.3125,7430.33706883538,-0.0138103208896583 
1120000,118532115.4375,-22151397.5625,7432.83148095454,-0.0146666861239484 
1130000,118522107,-22169880.6875,7432.24833899859,-0.0233235232465957 
1140000,118499572.96875,-22139986.875,7430.32349945768,-0.0153235973242111 
1150000,118714809.46875,-21971551.71875,7433.3315824917,-0.0424843034789122 
1160000,118713871.84375,-21956724.53125,7433.39513170675,-0.0350659596060741 
1170000,118727933.8125,-21942739.78125,7433.60167220742,-0.0267173356802163 
1180000,118836598.59375,-21639088.125,7434.96021424892,-0.0204128525860567 
1190000,118833106.15625,-21656773.46875,7434.9458050066,-0.0295572380441582 
1200000,118855887.125,-21649524.625,7435.91078571164,-0.0225123508862985 
1210000,118854004.65625,-21345145.46875,7434.2235580122,-0.0181527821944655 
1220000,118858975.5625,-21344204.3125,7434.15431453381,-0.0190633686945176 
1230000,118853818.34375,-21342777.5625,7433.77279762425,-0.0148292836883284 
1240000,118992732.3125,-21095818.4375,7435.04629777447,0.00656398291731153 
1250000,118907525.8125,-21097827.875,7434.21644205524,-0.00216694918073145 
1260000,118979213.21875,-21115309,7439.18302938806,-0.00653699025396201 
1270000,118921390.1875,-20884418.1875,7435.29209971947,0.0284762962693073 
1280000,118922022.0625,-20906512.9375,7435.58366208257,0.015755567086573 
1290000,118928009.25,-20911468.5,7436.12039988464,0.0150197050018519 
1300000,118887958.125,-20788371.25,7435.18138125799,0.0480172267918968 
1310000,118908348.28125,-20805114.4375,7436.6355085394,0.0434742889471829 
1320000,118885570.3125,-20802214.0625,7435.31116996019,0.0422988986914799 
1330000,118786318.125,-20782851.78125,7436.29242875202,0.0784213034246254 
1340000,118789890.25,-20799133.25,7435.84454643663,0.0555065829542415 
1350000,118768911.71875,-20778404.53125,7434.35272398476,0.0624927629344993 
1360000,118623821.75,-20876718.96875,7437.22005231516,0.0922712322646429 
1370000,118625729.8125,-20879899.6875,7437.15106499726,0.0885543109579112 
1380000,118613210.03125,-20870431.46875,7436.16413390298,0.0908339178089617 
1390000,118613608.65625,-20884740.28125,7436.75102672787,0.0826559107528861 
1400000,118381213.5,-21096193.40625,7436.55798733794,0.11266699334002 
1410000,118401965.65625,-21083887.59375,7438.42185458435,0.131131679392134 
1420000,118397792.15625,-21107006.3125,7437.54542876704,0.107590297331162 
1430000,118206432.28125,-21447768.8125,7436.33528933618,0.135068518353582 
1440000,118231391.0625,-21457249.40625,7438.2440623984,0.14836896946571 
