Barrido en frecuencia desde 10000 hasta 2000000 con incrementos 10000
N: 1 | Fuente: Highspeed_ADC 
 
Formato: frecuencia,X,Y,R,phi 

10000,121709969.6875,-5974.5,7428.81373541296,-0.00281253569699243 
20000,121762871.65625,-7317.46875,7432.04271835234,-0.00344325055648132 
30000,121764668.4375,6742.65625,7432.15238649773,0.00317272448892623 
40000,121775996,-7250.5,7432.8437889246,-0.00341137056985119 
50000,121707611.84375,-3361.5625,7428.66981354248,-0.00158250861102867 
60000,121758177.90625,-7583.46875,7431.75622683863,-0.00356855498623729 
70000,121766684.8125,-8283.9375,7432.2754658213,-0.003897902422972 
80000,121771280.28125,-4966,7432.55594851589,-0.00233660055348898 
90000,121775049.0625,-11855.5625,7432.78601273272,-0.005578102395252 
100000,121771717.09375,1603.46875,7432.58260471249,0.000754460839868728 
110000,121752896.65625,-14195.8125,7431.4339111809,-0.00668041715360351 
120000,121751771.125,18040.125,7431.36524317239,0.00848959327058112 
130000,121752195.8125,-30614.84375,7431.39131819105,-0.014407143038794 
140000,121758119.75,33142.25,7431.75293805462,0.0155957648292262 
150000,121750491.1875,-60025.34375,7431.28794118021,-0.0282479236715967 
160000,121761306.21875,-12778.21875,7431.947196219,-0.0060128954272783 
170000,121764668.8125,89745.46875,7432.15441666978,0.0422292912126784 
180000,121738125.6875,-90813.9375,7430.53435224984,-0.0427413708331415 
190000,121727127.75,-153588.28125,7429.8669175931,-0.0722924773723653 
200000,121743935.40625,104329.78125,7430.8896212353,0.0491002254848077 
210000,121773677.3125,264285.59375,7432.71975474543,0.124348920616845 
220000,121760860.8125,67803.28125,7431.92112130099,0.0319055025177367 
230000,121683834.5,-427559.9375,7427.26436081352,-0.201319092167778 
240000,121630301.84375,-552929.90625,7424.0277500929,-0.260464138297219 
250000,121649929.15625,-201891.1875,7425.15925695015,-0.0950884429177637 
260000,121696994.78125,305237.46875,7428.04514147029,0.143707591682654 
270000,121742715.5,713698.9375,7430.94012024665,0.335884314361918 
280000,121843807.875,722611.875,7437.11359794566,0.339796711746884 
290000,121726682.5625,253050.5625,7429.84988484193,0.119108711776828 
