----- Barrido de N desde 1 a 2048-----
frecuencia: 2000 | Fuente: Highspeed_ADC 
 
Formato: N,X,Y,R,phi 
167,-2131.1771613024,-2765.75500561377,0.213117259919512,-127.616369401647 
168,-2309.72316778274,-2329.17610677083,0.200215215012945,-134.759735078511 
169,-2417.49223372781,-2582.0889885355,0.215897282457474,-133.114383192385 
170,-2711.00565257353,-2594.99655330882,0.229060138813908,-136.252500979989 
171,-2243.81546966374,-2106.81245431287,0.187864830943302,-136.803670995482 
172,-2763.25563226744,-3591.1374909157,0.276571457052181,-127.577032749907 
173,-2343.89094111272,-2875.93989342486,0.226453550985441,-129.18003322429 
174,-2151.71201508621,-2700.94580639368,0.210776415183752,-128.542625657123 
175,-2704.07084821429,-2689.36544642857,0.232779903773418,-135.15621865625 
176,-2506.66832386364,-2756.16921164773,0.227397547309686,-132.285750801382 
177,-1853.73865642655,-2707.69831391243,0.200290512344699,-124.396238757858 
178,-2622.37934515449,-3084.5510445927,0.247115730888409,-130.37004617863 
179,-2368.20194657821,-2413.67532297486,0.206393672157743,-134.455160835838 
180,-2410.33111979167,-2711.69205729167,0.221447233430615,-131.63280965503 
181,-2019.98415918508,-2671.48636049724,0.204425500409741,-127.093926746459 
182,-2165.38457245879,-3119.16320398352,0.231764476669488,-124.76914341951 
183,-2610.50298838798,-2722.67110655738,0.230229044852722,-133.795124202685 
184,-2277.83186141304,-2982.98471467391,0.229085810975176,-127.365653432689 
185,-2370.66976351351,-2607.98306587838,0.215121081486962,-132.270995319182 
186,-2278.05678763441,-2869.99567372312,0.223652313380874,-128.440760852757 
187,-2312.85085227273,-2785.38005514706,0.220981162648591,-129.704672954628 
188,-2566.25847739362,-2478.02480884308,0.217743006001226,-136.002104964283 
189,-2467.53625165344,-2989.49875992063,0.236598869655613,-129.536310687969 
190,-1926.32224506579,-2629.94432565789,0.198978103120271,-126.221188744859 
191,-2025.71678664921,-2981.35966132199,0.220004663900499,-124.194568291921 
192,-2070.60518391927,-2356.44319661458,0.191467888249933,-131.305752914976 
193,-2678.15782869171,-2923.38528173575,0.241992428102479,-132.493274282508 
194,-2147.56326514175,-3272.8884503866,0.238933437712748,-123.271586718105 
195,-2301.74046474359,-2579.89154647436,0.211031461884454,-131.738863246424 
196,-2082.77933673469,-3121.60881696429,0.229050807852921,-123.711750274357 
197,-2256.80706694162,-2660.59263959391,0.21294775275955,-130.305766800014 
198,-2731.91347064394,-2651.17128314394,0.232358402507473,-135.859328786729 
199,-2453.78144629397,-2320.9947785804,0.206157536380112,-136.592986732893 
200,-1990.5676171875,-2808.6974609375,0.210122904161843,-125.325794231498 
201,-2192.53556436567,-3374.51263215174,0.245627917464405,-123.013151932355 
202,-1985.26280167079,-2803.43823483911,0.209673792600336,-125.304327219932 
203,-2414.42072044335,-2780.64963054187,0.224774072599284,-130.967578296607 
204,-1856.6419653799,-2544.45216758578,0.192255527970491,-126.117571308521 
205,-2824.81131859756,-3124.04405487805,0.257075361388098,-132.120398138567 
206,-2309.4835785801,-3169.89324180825,0.239386048856696,-126.075892667032 
207,-2612.96180555556,-2866.3625830314,0.236738700194716,-132.352144794988 
208,-1991.92078575721,-2847.70455228365,0.212117205869627,-124.972133028812 
209,-2148.47929126794,-2447.5225777512,0.198781463137614,-131.277242555538 
210,-2738.02254464286,-3071.4076264881,0.251145730019276,-131.715576200379 
211,-2929.70379146919,-2475.03317535545,0.234090722688046,-139.80865473806 
212,-2468.1957915684,-2790.99388266509,0.227412148516958,-131.487710710441 
213,-2422.60310299296,-2681.10845803991,0.220556981744853,-132.100420123736 
214,-2157.73536068925,-2441.26135367991,0.198868114190878,-131.472206832843 
215,-2764.24516715116,-2953.8113372093,0.246925128228492,-133.101214114134 
216,-3333.64955873843,-3062.52828414352,0.276304943499703,-137.427201301624 
217,-2051.94992079493,-3415.25111607143,0.243188202716608,-120.998274552511 
218,-2204.49501863532,-2859.58912700688,0.220385466467485,-127.629104152742 
219,-2249.60009988584,-2972.6370576484,0.227540175364723,-127.117313176923 
220,-2396.90387073864,-2730.16839488636,0.221749830432657,-131.280952312677 
221,-2803.84332579186,-2820.4900311086,0.242745547408944,-134.830418449296 
222,-2310.29895129504,-3408.01573057432,0.251306926308878,-124.133403882561 
223,-2093.77003923767,-2765.80335622197,0.211733725369964,-127.126470765071 
224,-2151.81874302455,-2448.97719029018,0.198982677472381,-131.304485424454 
225,-2199.69496527778,-2891.8465625,0.221770551685971,-127.258582571968 
226,-2456.24910121681,-2725.32750276549,0.223936576351309,-132.027310046003 
227,-2548.27842786344,-2726.90783314978,0.227805898173623,-133.060579981306 
228,-2696.12445175439,-3197.49828673246,0.25528569804898,-130.137522849222 
229,-2685.92381959607,-2920.60279066594,0.242187841581029,-132.603102463859 
230,-2470.63916440217,-3137.96664402174,0.24377311625554,-128.214688858885 
231,-2143.67228084416,-3030.74002299784,0.226583981986201,-125.272145720904 
232,-2151.64503636853,-2926.29923221983,0.221698044514347,-126.326246746144 
233,-2390.09056464592,-2512.4514820279,0.211658088808901,-133.570270510658 
