Barrido en frecuencia desde 10000 hasta 2000001 con incrementos 10000
N: 64 | Fuente: Highspeed_ADC 
 
Formato: frecuencia,X,Y,R,phi 
1150000,39889301.4536133,-70298853.2470703,4933.46979359908,-60.4283556152716 
1160000,39885731.5151367,-70302644.9829102,4933.56355678056,-60.4318829882322 
1170000,39889374.2817383,-70303343.3496094,4933.71035200861,-60.4298814262571 
1180000,37757213.4101563,-70086057.5078125,4859.12277704186,-61.6874785733229 
1190000,37752125.7119141,-70073167.2290039,4858.2828318132,-61.6863019783501 
1200000,37778941.4633789,-70073011.3759766,4859.05098214176,-61.6692578620723 
1210000,35649953.5966797,-69805331.6674805,4784.19022432337,-62.9463576289485 
1220000,35703455.5361328,-69826411.8979492,4786.8219502982,-62.9185516881423 
1230000,35708155.2871094,-69828612.1108398,4787.07211903823,-62.9162265075747 
1240000,33735302.9794922,-69594616.5532227,4720.60530299109,-64.1386703762893 
1250000,33728333.4072266,-69533306.7822266,4717.05251380579,-64.1234931353594 
1260000,33741125.387207,-69527687.578125,4717.08475950328,-64.113142087226 
1270000,31803476.4951172,-69229916.5825195,4650.14063715621,-65.3264604642438 
1280000,31803398.0200195,-69230343.0107422,4650.16228924253,-65.3266479671748 
1290000,31806962.8129883,-69234821.9169922,4650.50153961392,-65.3256180009128 
1300000,29929386.5664063,-68875183.9296875,4583.6969035656,-66.5128710792404 
1310000,29862084.4760742,-68911300.0742188,4584.08386016374,-66.5709424157346 
1320000,29933303.1181641,-68877482.159668,4583.92083513856,-66.5108294142226 
1330000,28114879.6918945,-68450351.0463867,4516.6969313965,-67.6703819865356 
1340000,28117705.9790039,-68449394.0087891,4516.70844242389,-67.6680762297974 
1350000,28116078.5908203,-68452227.9707031,4516.83070526655,-67.6700754684048 
1360000,26353165.7119141,-67977791.253418,4450.04218124244,-68.8100245099349 
1370000,26351872.9467773,-67977200.6318359,4449.98004763696,-68.8108040041191 
1380000,26352805.4257813,-67975182.2978516,4449.88575658222,-68.8095473818427 
1390000,26353834.7905273,-67976488.4755859,4449.98280205927,-68.8091641696363 
1400000,24637069.9506836,-67477488.3730469,4384.56427433278,-69.9420836101379 
1410000,24637518.5732422,-67475668.2607422,4384.46931023155,-69.9412495687786 
1420000,24637784.1030273,-67477121.6791992,4384.55820020821,-69.9414482336215 
1430000,22968135.5957031,-66969089.6245117,4321.31499553067,-71.0697634357255 
1440000,22970992.2475586,-66972540.0771484,4321.57077699112,-71.0684826090923 
1450000,22972287.4052734,-66970692.4633789,4321.48975344665,-71.0670061053705 
1460000,21392133.2084961,-66448629.1152344,4260.82273477602,-72.1548207212902 
1470000,21390638.7646484,-66455212.6259766,4261.17729171546,-72.1576439693641 
1480000,21392084.5200195,-66452835.8198242,4261.06623611607,-72.1559167779657 
1490000,19861000.6035156,-65928796.3457031,4202.72809918567,-73.2351114994336 
1500000,19783918.0307617,-65960968.9433594,4203.25431039309,-73.3042404385285 
1510000,19881878.0844727,-65922084.1645508,4202.70359943532,-73.2168662103471 
1520000,18423236.8979492,-65366437.9726563,4145.21214695139,-74.2597481120743 
1530000,18426697.6088867,-65363599.3789063,4145.10269436709,-74.256288171244 
1540000,18426489.6875,-65365295.7324219,4145.19890712677,-74.2568453291417 
1550000,17131644.6206055,-64757795.3710938,4088.59892266498,-75.1818918419951 
1560000,17077714.2451172,-64769807.2797852,4088.46722992298,-75.2291159975496 
1570000,17140556.8120117,-64766805.6547852,4089.26973336055,-75.1764942988309 
1580000,15666251.5400391,-64178724.7163086,4032.2979028536,-76.2821662005366 
1590000,15666364.6796875,-64176162.6557617,4032.14762087563,-76.2815439148608 
1600000,15664846.4643555,-64177979.4414063,4032.23337415604,-76.2831967819743 
1610000,14347897.909668,-63566316.2368164,3977.50614637113,-77.2806069764692 
1620000,14330556.8789063,-63575280.3579102,3977.8069852798,-77.2972137454418 
1630000,14350713.7416992,-63568058.0996094,3977.64769977387,-77.2785292287824 
1640000,14349000.3569336,-63567738.7983398,3977.60566047255,-77.2799368587354 
1650000,13067662.1367188,-62952962.2988281,3924.37144581428,-78.2731839213326 
1660000,13070056.4833984,-62955222.0151367,3924.5361980986,-78.2715041095363 
1670000,13071205.1938477,-62957105.5522461,3924.66301592642,-78.2708430640735 
1680000,11828136.7290039,-62336490.5234375,3872.72207172255,-79.2560468060907 
1690000,11828445.3730469,-62334519.4697266,3872.6073855922,-79.2554411493192 
1700000,11829061.5205078,-62336064.4418945,3872.70704412053,-79.2551546049954 
1710000,10598826.1679688,-61661948.784668,3818.85514565925,-80.2469624936433 
1720000,10590801.6791992,-61652563.1269531,3818.20760081833,-80.252749778248 
1730000,10600241.0380859,-61662501.3022461,3818.90301254272,-80.2457712632991 
1740000,9116244.03662109,-60795832.9399414,3752.28230503885,-81.4721201392672 
1750000,9116010.22070313,-60798577.8583984,3752.44587819188,-81.4727149932693 
1760000,9108066.83642578,-60808672.6865234,3752.98337608417,-81.481429928101 
1770000,8288248.609375,-60332113.2998047,3717.07876360923,-82.1778366013413 
1780000,8289587.61767578,-60332449.6499023,3717.11022644387,-82.1766316141036 
