Datos provenientes de SR865 
F,X,Y,R,T,
+3.020000e+04,+6.581073e-02,-2.447370e-01,+2.534310e-01,-7.494897e+01,
+3.030000e+04,+6.542354e-02,-2.440682e-01,+2.526847e-01,-7.499438e+01,
+3.040000e+04,+6.503743e-02,-2.433935e-01,+2.519330e-01,-7.503946e+01,
+3.050000e+04,+6.464508e-02,-2.426859e-01,+2.511483e-01,-7.508427e+01,
+3.060000e+04,+6.425793e-02,-2.419894e-01,+2.503756e-01,-7.512885e+01,
+3.070000e+04,+6.387904e-02,-2.413138e-01,+2.496255e-01,-7.517310e+01,
+3.080000e+04,+6.350704e-02,-2.406579e-01,+2.488963e-01,-7.521725e+01,
+3.090000e+04,+6.313109e-02,-2.399741e-01,+2.481393e-01,-7.526089e+01,
+3.100000e+04,+6.275712e-02,-2.392924e-01,+2.473850e-01,-7.530450e+01,
+3.110000e+04,+6.239757e-02,-2.386553e-01,+2.466775e-01,-7.534772e+01,
+3.120000e+04,+6.203519e-02,-2.379982e-01,+2.459502e-01,-7.539069e+01,
+3.130000e+04,+6.167241e-02,-2.373310e-01,+2.452132e-01,-7.543339e+01,
+3.140000e+04,+6.131647e-02,-2.366832e-01,+2.444967e-01,-7.547594e+01,
+3.150000e+04,+6.096370e-02,-2.360357e-01,+2.437815e-01,-7.551804e+01,
+3.160000e+04,+6.060963e-02,-2.353788e-01,+2.430570e-01,-7.556013e+01,
+3.170000e+04,+6.025717e-02,-2.347194e-01,+2.423307e-01,-7.560194e+01,
+3.180000e+04,+5.990655e-02,-2.340569e-01,+2.416018e-01,-7.564342e+01,
+3.190000e+04,+5.957264e-02,-2.334524e-01,+2.409334e-01,-7.568470e+01,
+3.200000e+04,+5.922858e-02,-2.327994e-01,+2.402157e-01,-7.572570e+01,
+3.210000e+04,+5.889527e-02,-2.321808e-01,+2.395341e-01,-7.576649e+01,
+3.220000e+04,+5.856160e-02,-2.315518e-01,+2.388424e-01,-7.580697e+01,
+3.230000e+04,+5.821551e-02,-2.308677e-01,+2.380944e-01,-7.584736e+01,
+3.240000e+04,+5.789488e-02,-2.302748e-01,+2.374411e-01,-7.588740e+01,
+3.250000e+04,+5.756573e-02,-2.296410e-01,+2.367463e-01,-7.592725e+01,
+3.260000e+04,+5.724480e-02,-2.290317e-01,+2.360773e-01,-7.596684e+01,
+3.270000e+04,+5.691864e-02,-2.283951e-01,+2.353806e-01,-7.600629e+01,
+3.280000e+04,+5.660845e-02,-2.278146e-01,+2.347424e-01,-7.604549e+01,
+3.290000e+04,+5.629244e-02,-2.272026e-01,+2.340724e-01,-7.608443e+01,
+3.300000e+04,+5.598490e-02,-2.266173e-01,+2.334303e-01,-7.612315e+01,
+3.310000e+04,+5.567135e-02,-2.260011e-01,+2.327570e-01,-7.616171e+01,
+3.320000e+04,+5.536944e-02,-2.254242e-01,+2.321246e-01,-7.620000e+01,
+3.330000e+04,+5.506223e-02,-2.248184e-01,+2.314631e-01,-7.623808e+01,
+3.340000e+04,+5.476055e-02,-2.242288e-01,+2.308186e-01,-7.627601e+01,
+3.350000e+04,+5.446291e-02,-2.236470e-01,+2.301829e-01,-7.631362e+01,
+3.360000e+04,+5.416593e-02,-2.230614e-01,+2.295438e-01,-7.635106e+01,
+3.370000e+04,+5.386961e-02,-2.224722e-01,+2.289014e-01,-7.638834e+01,
+3.380000e+04,+5.358718e-02,-2.219317e-01,+2.283095e-01,-7.642530e+01,
+3.390000e+04,+5.329257e-02,-2.213353e-01,+2.276608e-01,-7.646214e+01,
+3.400000e+04,+5.300434e-02,-2.207577e-01,+2.270317e-01,-7.649873e+01,
+3.410000e+04,+5.271744e-02,-2.201792e-01,+2.264023e-01,-7.653516e+01,
+3.420000e+04,+5.243083e-02,-2.195945e-01,+2.257670e-01,-7.657135e+01,
+3.430000e+04,+5.215470e-02,-2.190467e-01,+2.251701e-01,-7.660732e+01,
+3.440000e+04,+5.187070e-02,-2.184612e-01,+2.245348e-01,-7.664322e+01,
+3.450000e+04,+5.159939e-02,-2.179201e-01,+2.239456e-01,-7.667876e+01,
+3.460000e+04,+5.132486e-02,-2.173598e-01,+2.233372e-01,-7.671418e+01,
+3.470000e+04,+5.105110e-02,-2.167973e-01,+2.227269e-01,-7.674946e+01,
+3.480000e+04,+5.078280e-02,-2.162511e-01,+2.221338e-01,-7.678453e+01,
+3.490000e+04,+5.051560e-02,-2.157012e-01,+2.215374e-01,-7.681930e+01,
+3.500000e+04,+5.024576e-02,-2.151369e-01,+2.209265e-01,-7.685406e+01,
+3.510000e+04,+4.998452e-02,-2.146019e-01,+2.203461e-01,-7.688857e+01,
+3.520000e+04,+4.972322e-02,-2.140612e-01,+2.197603e-01,-7.692295e+01,
+3.530000e+04,+4.946524e-02,-2.135255e-01,+2.191802e-01,-7.695695e+01,
+3.540000e+04,+4.921177e-02,-2.130061e-01,+2.186170e-01,-7.699095e+01,
+3.550000e+04,+4.895253e-02,-2.124564e-01,+2.180231e-01,-7.702480e+01,
+3.560000e+04,+4.869858e-02,-2.119219e-01,+2.174453e-01,-7.705839e+01,
+3.570000e+04,+4.845008e-02,-2.114060e-01,+2.168868e-01,-7.709185e+01,
+3.580000e+04,+4.819562e-02,-2.108566e-01,+2.162945e-01,-7.712504e+01,
+3.590000e+04,+4.795234e-02,-2.103492e-01,+2.157457e-01,-7.715800e+01,
+3.600000e+04,+4.770884e-02,-2.098358e-01,+2.151911e-01,-7.719083e+01,
+3.610000e+04,+4.746483e-02,-2.093175e-01,+2.146316e-01,-7.722367e+01,
+3.620000e+04,+4.723031e-02,-2.088324e-01,+2.141067e-01,-7.725616e+01,
+3.630000e+04,+4.698574e-02,-2.082991e-01,+2.135327e-01,-7.728861e+01,
+3.640000e+04,+4.674804e-02,-2.077901e-01,+2.129838e-01,-7.732085e+01,
+3.650000e+04,+4.650858e-02,-2.072678e-01,+2.124217e-01,-7.735294e+01,
+3.660000e+04,+4.627949e-02,-2.067851e-01,+2.119006e-01,-7.738481e+01,
+3.670000e+04,+4.604556e-02,-2.062748e-01,+2.113516e-01,-7.741648e+01,
+3.680000e+04,+4.581677e-02,-2.057839e-01,+2.108227e-01,-7.744810e+01,
+3.690000e+04,+4.557882e-02,-2.052458e-01,+2.102457e-01,-7.747952e+01,
+3.700000e+04,+4.535669e-02,-2.047723e-01,+2.097354e-01,-7.751072e+01,
+3.710000e+04,+4.512832e-02,-2.042657e-01,+2.091914e-01,-7.754179e+01,
+3.720000e+04,+4.490724e-02,-2.037871e-01,+2.086764e-01,-7.757271e+01,
+3.730000e+04,+4.468545e-02,-2.033008e-01,+2.081538e-01,-7.760353e+01,
+3.740000e+04,+4.445378e-02,-2.027638e-01,+2.075796e-01,-7.763416e+01,
+3.750000e+04,+4.423868e-02,-2.022974e-01,+2.070780e-01,-7.766466e+01,
+3.760000e+04,+4.402385e-02,-2.018256e-01,+2.065712e-01,-7.769491e+01,
+3.770000e+04,+4.380681e-02,-2.013388e-01,+2.060494e-01,-7.772503e+01,
+3.780000e+04,+4.359612e-02,-2.008762e-01,+2.055526e-01,-7.775500e+01,
+3.790000e+04,+4.337968e-02,-2.003818e-01,+2.050235e-01,-7.778481e+01,
+3.800000e+04,+4.316863e-02,-1.999086e-01,+2.045164e-01,-7.781454e+01,
+3.810000e+04,+4.295372e-02,-1.994118e-01,+2.039855e-01,-7.784410e+01,
+3.820000e+04,+4.275413e-02,-1.989814e-01,+2.035228e-01,-7.787351e+01,
+3.830000e+04,+4.254051e-02,-1.984807e-01,+2.029884e-01,-7.790277e+01,
+3.840000e+04,+4.233984e-02,-1.980345e-01,+2.025101e-01,-7.793183e+01,
+3.850000e+04,+4.213876e-02,-1.975833e-01,+2.020268e-01,-7.796084e+01,
+3.860000e+04,+4.193332e-02,-1.971060e-01,+2.015173e-01,-7.798966e+01,
+3.870000e+04,+4.173294e-02,-1.966475e-01,+2.010270e-01,-7.801833e+01,
+3.880000e+04,+4.153780e-02,-1.962076e-01,+2.005562e-01,-7.804678e+01,
+3.890000e+04,+4.133599e-02,-1.957347e-01,+2.000519e-01,-7.807527e+01,
+3.900000e+04,+4.113900e-02,-1.952794e-01,+1.995657e-01,-7.810360e+01,
+3.910000e+04,+4.093985e-02,-1.948073e-01,+1.990627e-01,-7.813167e+01,
+3.920000e+04,+4.074840e-02,-1.943683e-01,+1.985937e-01,-7.815968e+01,
+3.930000e+04,+4.055303e-02,-1.939065e-01,+1.981017e-01,-7.818758e+01,
+3.940000e+04,+4.036408e-02,-1.934695e-01,+1.976353e-01,-7.821526e+01,
+3.950000e+04,+4.017582e-02,-1.930322e-01,+1.971688e-01,-7.824287e+01,
+3.960000e+04,+3.998894e-02,-1.925964e-01,+1.967041e-01,-7.827029e+01,
+3.970000e+04,+3.980261e-02,-1.921581e-01,+1.962370e-01,-7.829754e+01,
+3.980000e+04,+3.961687e-02,-1.917195e-01,+1.957699e-01,-7.832474e+01,
+3.990000e+04,+3.943577e-02,-1.912985e-01,+1.953210e-01,-7.835177e+01,
+4.000000e+04,+3.924510e-02,-1.908266e-01,+1.948203e-01,-7.837867e+01,
+4.010000e+04,+3.906216e-02,-1.903886e-01,+1.943545e-01,-7.840549e+01,
+4.020000e+04,+3.888416e-02,-1.899705e-01,+1.939092e-01,-7.843218e+01,
+4.030000e+04,+3.870415e-02,-1.895371e-01,+1.934485e-01,-7.845867e+01,
+4.040000e+04,+3.852440e-02,-1.891019e-01,+1.929862e-01,-7.848511e+01,
+4.050000e+04,+3.834859e-02,-1.886831e-01,+1.925407e-01,-7.851149e+01,
+4.060000e+04,+3.817449e-02,-1.882671e-01,+1.920984e-01,-7.853767e+01,
+4.070000e+04,+3.800165e-02,-1.878525e-01,+1.916577e-01,-7.856367e+01,
+4.080000e+04,+3.782644e-02,-1.874235e-01,+1.912026e-01,-7.858964e+01,
+4.090000e+04,+3.765381e-02,-1.870025e-01,+1.907557e-01,-7.861546e+01,
+4.100000e+04,+3.748594e-02,-1.866030e-01,+1.903309e-01,-7.864125e+01,
+4.110000e+04,+3.731802e-02,-1.861969e-01,+1.898998e-01,-7.866680e+01,
+4.120000e+04,+3.714677e-02,-1.857703e-01,+1.894478e-01,-7.869222e+01,
+4.130000e+04,+3.698236e-02,-1.853741e-01,+1.890271e-01,-7.871754e+01,
+4.140000e+04,+3.681360e-02,-1.849529e-01,+1.885810e-01,-7.874279e+01,
+4.150000e+04,+3.664640e-02,-1.845354e-01,+1.881390e-01,-7.876791e+01,
+4.160000e+04,+3.648710e-02,-1.841527e-01,+1.877326e-01,-7.879284e+01,
+4.170000e+04,+3.631945e-02,-1.837254e-01,+1.872808e-01,-7.881774e+01,
+4.180000e+04,+3.616267e-02,-1.833489e-01,+1.868811e-01,-7.884251e+01,
+4.190000e+04,+3.599859e-02,-1.829320e-01,+1.864403e-01,-7.886720e+01,
+4.200000e+04,+3.583565e-02,-1.825166e-01,+1.860014e-01,-7.889175e+01,
+4.210000e+04,+3.567936e-02,-1.821324e-01,+1.855943e-01,-7.891623e+01,
+4.220000e+04,+3.551938e-02,-1.817242e-01,+1.851629e-01,-7.894053e+01,
+4.230000e+04,+3.536081e-02,-1.813213e-01,+1.847371e-01,-7.896482e+01,
+4.240000e+04,+3.521171e-02,-1.809613e-01,+1.843552e-01,-7.898889e+01,
+4.250000e+04,+3.505389e-02,-1.805515e-01,+1.839229e-01,-7.901276e+01,
+4.260000e+04,+3.490042e-02,-1.801624e-01,+1.835117e-01,-7.903665e+01,
+4.270000e+04,+3.474719e-02,-1.797697e-01,+1.830970e-01,-7.906036e+01,
+4.280000e+04,+3.459729e-02,-1.793927e-01,+1.826985e-01,-7.908408e+01,
+4.290000e+04,+3.444588e-02,-1.790025e-01,+1.822866e-01,-7.910757e+01,
+4.300000e+04,+3.429408e-02,-1.786083e-01,+1.818708e-01,-7.913107e+01,
+4.310000e+04,+3.414658e-02,-1.782320e-01,+1.814735e-01,-7.915440e+01,
+4.320000e+04,+3.400231e-02,-1.778673e-01,+1.810882e-01,-7.917752e+01,
+4.330000e+04,+3.385247e-02,-1.774756e-01,+1.806753e-01,-7.920087e+01,
+4.340000e+04,+3.370672e-02,-1.770979e-01,+1.802771e-01,-7.922388e+01,
+4.350000e+04,+3.356360e-02,-1.767306e-01,+1.798895e-01,-7.924679e+01,
+4.360000e+04,+3.342015e-02,-1.763609e-01,+1.794995e-01,-7.926975e+01,
+4.370000e+04,+3.327505e-02,-1.759754e-01,+1.790937e-01,-7.929240e+01,
+4.380000e+04,+3.313712e-02,-1.756262e-01,+1.787250e-01,-7.931505e+01,
+4.390000e+04,+3.299253e-02,-1.752388e-01,+1.783175e-01,-7.933762e+01,
+4.400000e+04,+3.285208e-02,-1.748698e-01,+1.779290e-01,-7.936009e+01,
+4.410000e+04,+3.271434e-02,-1.745106e-01,+1.775505e-01,-7.938237e+01,
+4.420000e+04,+3.257487e-02,-1.741396e-01,+1.771602e-01,-7.940460e+01,
+4.430000e+04,+3.244026e-02,-1.737920e-01,+1.767938e-01,-7.942677e+01,
+4.440000e+04,+3.230364e-02,-1.734316e-01,+1.764144e-01,-7.944891e+01,
+4.450000e+04,+3.216886e-02,-1.730770e-01,+1.760412e-01,-7.947090e+01,
+4.460000e+04,+3.203269e-02,-1.727098e-01,+1.756552e-01,-7.949268e+01,
+4.470000e+04,+3.189959e-02,-1.723591e-01,+1.752861e-01,-7.951455e+01,
+4.480000e+04,+3.176402e-02,-1.719918e-01,+1.749004e-01,-7.953632e+01,
+4.490000e+04,+3.163064e-02,-1.716308e-01,+1.745211e-01,-7.955785e+01,
+4.500000e+04,+3.149620e-02,-1.712614e-01,+1.741335e-01,-7.957933e+01,
+4.510000e+04,+3.136416e-02,-1.709013e-01,+1.737555e-01,-7.960067e+01,
+4.520000e+04,+3.123809e-02,-1.705713e-01,+1.734082e-01,-7.962196e+01,
+4.530000e+04,+3.110720e-02,-1.702120e-01,+1.730312e-01,-7.964317e+01,
+4.540000e+04,+3.097954e-02,-1.698684e-01,+1.726702e-01,-7.966433e+01,
+4.550000e+04,+3.085366e-02,-1.695310e-01,+1.723157e-01,-7.968538e+01,
+4.560000e+04,+3.072711e-02,-1.691883e-01,+1.719559e-01,-7.970641e+01,
+4.570000e+04,+3.060292e-02,-1.688541e-01,+1.716049e-01,-7.972729e+01,
+4.580000e+04,+3.047367e-02,-1.684902e-01,+1.712238e-01,-7.974812e+01,
+4.590000e+04,+3.035308e-02,-1.681714e-01,+1.708887e-01,-7.976889e+01,
+4.600000e+04,+3.023122e-02,-1.678425e-01,+1.705434e-01,-7.978955e+01,
+4.610000e+04,+3.010937e-02,-1.675077e-01,+1.701922e-01,-7.980994e+01,
+4.620000e+04,+2.998674e-02,-1.671718e-01,+1.698400e-01,-7.983061e+01,
+4.630000e+04,+2.986444e-02,-1.668306e-01,+1.694826e-01,-7.985094e+01,
+4.640000e+04,+2.974281e-02,-1.664916e-01,+1.691274e-01,-7.987126e+01,
+4.650000e+04,+2.962299e-02,-1.661594e-01,+1.687793e-01,-7.989146e+01,
+4.660000e+04,+2.950189e-02,-1.658187e-01,+1.684227e-01,-7.991169e+01,
+4.670000e+04,+2.938503e-02,-1.654952e-01,+1.680837e-01,-7.993159e+01,
+4.680000e+04,+2.926589e-02,-1.651604e-01,+1.677333e-01,-7.995168e+01,
+4.690000e+04,+2.915082e-02,-1.648433e-01,+1.674010e-01,-7.997151e+01,
+4.700000e+04,+2.903526e-02,-1.645193e-01,+1.670618e-01,-7.999118e+01,
+4.710000e+04,+2.891819e-02,-1.641854e-01,+1.667126e-01,-8.001087e+01,
+4.720000e+04,+2.880369e-02,-1.638646e-01,+1.663769e-01,-8.003054e+01,
+4.730000e+04,+2.868886e-02,-1.635369e-01,+1.660343e-01,-8.004999e+01,
+4.740000e+04,+2.857794e-02,-1.632306e-01,+1.657134e-01,-8.006947e+01,
+4.750000e+04,+2.846377e-02,-1.629014e-01,+1.653694e-01,-8.008876e+01,
+4.760000e+04,+2.835286e-02,-1.625887e-01,+1.650423e-01,-8.010800e+01,
+4.770000e+04,+2.824094e-02,-1.622683e-01,+1.647075e-01,-8.012720e+01,
+4.780000e+04,+2.813097e-02,-1.619586e-01,+1.643835e-01,-8.014646e+01,
+4.790000e+04,+2.802332e-02,-1.616556e-01,+1.640666e-01,-8.016540e+01,
+4.800000e+04,+2.791294e-02,-1.613371e-01,+1.637339e-01,-8.018442e+01,
+4.810000e+04,+2.780174e-02,-1.610103e-01,+1.633929e-01,-8.020330e+01,
+4.820000e+04,+2.769594e-02,-1.607125e-01,+1.630814e-01,-8.022212e+01,
+4.830000e+04,+2.758621e-02,-1.603923e-01,+1.627473e-01,-8.024104e+01,
+4.840000e+04,+2.747989e-02,-1.600859e-01,+1.624274e-01,-8.025970e+01,
+4.850000e+04,+2.737319e-02,-1.597756e-01,+1.621035e-01,-8.027831e+01,
+4.860000e+04,+2.726950e-02,-1.594805e-01,+1.617951e-01,-8.029686e+01,
+4.870000e+04,+2.716072e-02,-1.591531e-01,+1.614541e-01,-8.031532e+01,
+4.880000e+04,+2.705959e-02,-1.588678e-01,+1.611558e-01,-8.033370e+01,
+4.890000e+04,+2.695028e-02,-1.585322e-01,+1.608066e-01,-8.035201e+01,
+4.900000e+04,+2.684738e-02,-1.582321e-01,+1.604936e-01,-8.037028e+01,
+4.910000e+04,+2.674677e-02,-1.579434e-01,+1.601921e-01,-8.038848e+01,
+4.920000e+04,+2.664671e-02,-1.576576e-01,+1.598936e-01,-8.040673e+01,
+4.930000e+04,+2.654538e-02,-1.573596e-01,+1.595829e-01,-8.042477e+01,
+4.940000e+04,+2.643861e-02,-1.570276e-01,+1.592378e-01,-8.044279e+01,
+4.950000e+04,+2.634250e-02,-1.567538e-01,+1.589518e-01,-8.046057e+01,
+4.960000e+04,+2.624031e-02,-1.564445e-01,+1.586299e-01,-8.047845e+01,
+4.970000e+04,+2.614163e-02,-1.561535e-01,+1.583266e-01,-8.049625e+01,
+4.980000e+04,+2.604201e-02,-1.558524e-01,+1.580132e-01,-8.051385e+01,
+4.990000e+04,+2.594303e-02,-1.555538e-01,+1.577024e-01,-8.053144e+01,
+5.000000e+04,+2.584261e-02,-1.552452e-01,+1.573814e-01,-8.054902e+01,
+5.010000e+04,+2.574777e-02,-1.549663e-01,+1.570907e-01,-8.056644e+01,
+5.020000e+04,+2.565267e-02,-1.546850e-01,+1.567976e-01,-8.058386e+01,
+5.030000e+04,+2.555574e-02,-1.543911e-01,+1.564919e-01,-8.060128e+01,
+5.040000e+04,+2.545783e-02,-1.540875e-01,+1.561764e-01,-8.061852e+01,
+5.050000e+04,+2.536833e-02,-1.538342e-01,+1.559119e-01,-8.063580e+01,
+5.060000e+04,+2.527290e-02,-1.535416e-01,+1.556076e-01,-8.065294e+01,
+5.070000e+04,+2.517988e-02,-1.532614e-01,+1.553161e-01,-8.067001e+01,
+5.080000e+04,+2.508418e-02,-1.529627e-01,+1.550059e-01,-8.068702e+01,
+5.090000e+04,+2.499459e-02,-1.526992e-01,+1.547313e-01,-8.070396e+01,
+5.100000e+04,+2.490124e-02,-1.524129e-01,+1.544337e-01,-8.072099e+01,
+5.110000e+04,+2.480849e-02,-1.521248e-01,+1.541344e-01,-8.073774e+01,
+5.120000e+04,+2.472032e-02,-1.518635e-01,+1.538624e-01,-8.075449e+01,
+5.130000e+04,+2.462787e-02,-1.515722e-01,+1.535599e-01,-8.077106e+01,
+5.140000e+04,+2.454092e-02,-1.513165e-01,+1.532936e-01,-8.078783e+01,
+5.150000e+04,+2.444847e-02,-1.510212e-01,+1.529874e-01,-8.080429e+01,
+5.160000e+04,+2.435800e-02,-1.507359e-01,+1.526913e-01,-8.082069e+01,
+5.170000e+04,+2.427273e-02,-1.504820e-01,+1.524270e-01,-8.083712e+01,
+5.180000e+04,+2.418456e-02,-1.502074e-01,+1.521419e-01,-8.085343e+01,
+5.190000e+04,+2.409462e-02,-1.499183e-01,+1.518422e-01,-8.086959e+01,
+5.200000e+04,+2.400848e-02,-1.496536e-01,+1.515671e-01,-8.088586e+01,
+5.210000e+04,+2.392500e-02,-1.494034e-01,+1.513069e-01,-8.090207e+01,
+5.220000e+04,+2.383872e-02,-1.491321e-01,+1.510254e-01,-8.091811e+01,
+5.230000e+04,+2.375009e-02,-1.488452e-01,+1.507281e-01,-8.093417e+01,
+5.240000e+04,+2.366669e-02,-1.485884e-01,+1.504613e-01,-8.095012e+01,
+5.250000e+04,+2.357991e-02,-1.483083e-01,+1.501711e-01,-8.096601e+01,
+5.260000e+04,+2.349803e-02,-1.480560e-01,+1.499091e-01,-8.098178e+01,
+5.270000e+04,+2.341405e-02,-1.477895e-01,+1.496327e-01,-8.099754e+01,
+5.280000e+04,+2.333035e-02,-1.475246e-01,+1.493580e-01,-8.101335e+01,
+5.290000e+04,+2.324623e-02,-1.472521e-01,+1.490758e-01,-8.102893e+01,
+5.300000e+04,+2.316458e-02,-1.469960e-01,+1.488100e-01,-8.104460e+01,
+5.310000e+04,+2.308477e-02,-1.467505e-01,+1.485551e-01,-8.106027e+01,
+5.320000e+04,+2.300370e-02,-1.464927e-01,+1.482878e-01,-8.107574e+01,
+5.330000e+04,+2.291779e-02,-1.462039e-01,+1.479892e-01,-8.109125e+01,
+5.340000e+04,+2.283988e-02,-1.459631e-01,+1.477392e-01,-8.110664e+01,
+5.350000e+04,+2.275776e-02,-1.456936e-01,+1.474603e-01,-8.112197e+01,
+5.360000e+04,+2.267675e-02,-1.454291e-01,+1.471865e-01,-8.113724e+01,
+5.370000e+04,+2.259938e-02,-1.451855e-01,+1.469339e-01,-8.115241e+01,
+5.380000e+04,+2.251846e-02,-1.449178e-01,+1.466569e-01,-8.116756e+01,
+5.390000e+04,+2.244155e-02,-1.446759e-01,+1.464061e-01,-8.118276e+01,
+5.400000e+04,+2.236376e-02,-1.444249e-01,+1.461462e-01,-8.119783e+01,
+5.410000e+04,+2.228700e-02,-1.441798e-01,+1.458922e-01,-8.121288e+01,
+5.420000e+04,+2.220987e-02,-1.439293e-01,+1.456328e-01,-8.122781e+01,
+5.430000e+04,+2.213221e-02,-1.436755e-01,+1.453702e-01,-8.124282e+01,
+5.440000e+04,+2.205466e-02,-1.434188e-01,+1.451046e-01,-8.125764e+01,
+5.450000e+04,+2.197965e-02,-1.431763e-01,+1.448535e-01,-8.127239e+01,
+5.460000e+04,+2.190425e-02,-1.429301e-01,+1.445988e-01,-8.128712e+01,
+5.470000e+04,+2.182779e-02,-1.426755e-01,+1.443355e-01,-8.130180e+01,
+5.480000e+04,+2.175409e-02,-1.424367e-01,+1.440884e-01,-8.131642e+01,
+5.490000e+04,+2.168004e-02,-1.421960e-01,+1.438392e-01,-8.133110e+01,
+5.500000e+04,+2.160721e-02,-1.419589e-01,+1.435938e-01,-8.134557e+01,
+5.510000e+04,+2.153333e-02,-1.417142e-01,+1.433408e-01,-8.136005e+01,
+5.520000e+04,+2.145861e-02,-1.414618e-01,+1.430801e-01,-8.137444e+01,
+5.530000e+04,+2.138408e-02,-1.412106e-01,+1.428206e-01,-8.138890e+01,
+5.540000e+04,+2.130998e-02,-1.409609e-01,+1.425626e-01,-8.140331e+01,
+5.550000e+04,+2.124289e-02,-1.407524e-01,+1.423464e-01,-8.141747e+01,
+5.560000e+04,+2.117147e-02,-1.405172e-01,+1.421032e-01,-8.143179e+01,
+5.570000e+04,+2.109637e-02,-1.402546e-01,+1.418323e-01,-8.144598e+01,
+5.580000e+04,+2.102874e-02,-1.400413e-01,+1.416114e-01,-8.146021e+01,
+5.590000e+04,+2.095412e-02,-1.397781e-01,+1.413400e-01,-8.147427e+01,
+5.600000e+04,+2.088697e-02,-1.395640e-01,+1.411183e-01,-8.148835e+01,
+5.610000e+04,+2.081585e-02,-1.393191e-01,+1.408656e-01,-8.150222e+01,
+5.620000e+04,+2.074629e-02,-1.390882e-01,+1.406270e-01,-8.151635e+01,
+5.630000e+04,+2.067833e-02,-1.388647e-01,+1.403958e-01,-8.153033e+01,
+5.640000e+04,+2.060808e-02,-1.386230e-01,+1.401465e-01,-8.154417e+01,
+5.650000e+04,+2.054022e-02,-1.383948e-01,+1.399108e-01,-8.155792e+01,
+5.660000e+04,+2.047246e-02,-1.381653e-01,+1.396738e-01,-8.157159e+01,
+5.670000e+04,+2.040375e-02,-1.379296e-01,+1.394306e-01,-8.158533e+01,
+5.680000e+04,+2.033609e-02,-1.376989e-01,+1.391924e-01,-8.159898e+01,
+5.690000e+04,+2.026557e-02,-1.374467e-01,+1.389327e-01,-8.161256e+01,
+5.700000e+04,+2.019933e-02,-1.372206e-01,+1.386994e-01,-8.162601e+01,
+5.710000e+04,+2.013247e-02,-1.369919e-01,+1.384633e-01,-8.163960e+01,
+5.720000e+04,+2.006668e-02,-1.367681e-01,+1.382323e-01,-8.165308e+01,
+5.730000e+04,+2.000025e-02,-1.365392e-01,+1.379962e-01,-8.166657e+01,
+5.740000e+04,+1.993713e-02,-1.363300e-01,+1.377801e-01,-8.167995e+01,
+5.750000e+04,+1.986827e-02,-1.360803e-01,+1.375231e-01,-8.169328e+01,
+5.760000e+04,+1.980575e-02,-1.358712e-01,+1.373072e-01,-8.170648e+01,
+5.770000e+04,+1.973943e-02,-1.356357e-01,+1.370645e-01,-8.171971e+01,
+5.780000e+04,+1.967435e-02,-1.354080e-01,+1.368299e-01,-8.173295e+01,
+5.790000e+04,+1.961149e-02,-1.351935e-01,+1.366085e-01,-8.174610e+01,
+5.800000e+04,+1.954887e-02,-1.349817e-01,+1.363900e-01,-8.175936e+01,
+5.810000e+04,+1.948048e-02,-1.347248e-01,+1.361259e-01,-8.177235e+01,
+5.820000e+04,+1.941845e-02,-1.345108e-01,+1.359052e-01,-8.178532e+01,
+5.830000e+04,+1.935663e-02,-1.342968e-01,+1.356846e-01,-8.179826e+01,
+5.840000e+04,+1.929601e-02,-1.340944e-01,+1.354757e-01,-8.181142e+01,
+5.850000e+04,+1.923483e-02,-1.338840e-01,+1.352587e-01,-8.182437e+01,
+5.860000e+04,+1.917407e-02,-1.336767e-01,+1.350449e-01,-8.183739e+01,
+5.870000e+04,+1.911048e-02,-1.334447e-01,+1.348062e-01,-8.185014e+01,
+5.880000e+04,+1.904861e-02,-1.332258e-01,+1.345806e-01,-8.186300e+01,
+5.890000e+04,+1.898954e-02,-1.330250e-01,+1.343735e-01,-8.187581e+01,
+5.900000e+04,+1.892718e-02,-1.327974e-01,+1.341395e-01,-8.188845e+01,
+5.910000e+04,+1.886701e-02,-1.325853e-01,+1.339210e-01,-8.190112e+01,
+5.920000e+04,+1.880662e-02,-1.323697e-01,+1.336991e-01,-8.191374e+01,
+5.930000e+04,+1.874947e-02,-1.321745e-01,+1.334977e-01,-8.192623e+01,
+5.940000e+04,+1.868796e-02,-1.319488e-01,+1.332656e-01,-8.193879e+01,
+5.950000e+04,+1.862881e-02,-1.317425e-01,+1.330530e-01,-8.195155e+01,
+5.960000e+04,+1.856786e-02,-1.315160e-01,+1.328203e-01,-8.196391e+01,
+5.970000e+04,+1.851188e-02,-1.313229e-01,+1.326212e-01,-8.197619e+01,
+5.980000e+04,+1.845446e-02,-1.311213e-01,+1.324136e-01,-8.198862e+01,
+5.990000e+04,+1.839595e-02,-1.309121e-01,+1.321983e-01,-8.200108e+01,
+6.000000e+04,+1.833365e-02,-1.306719e-01,+1.319517e-01,-8.201337e+01,
+6.010000e+04,+1.827727e-02,-1.304705e-01,+1.317445e-01,-8.202547e+01,
+6.020000e+04,+1.822018e-02,-1.302644e-01,+1.315325e-01,-8.203765e+01,
+6.030000e+04,+1.816629e-02,-1.300794e-01,+1.313418e-01,-8.204975e+01,
+6.040000e+04,+1.810930e-02,-1.298736e-01,+1.311301e-01,-8.206197e+01,
