Datos provenientes de SR865 
F,X,Y,R,T,
+6.060000e+04,+1.946684e-02,-1.290116e-01,+1.304720e-01,-8.141924e+01,
+6.080000e+04,+1.935005e-02,-1.286017e-01,+1.300493e-01,-8.144318e+01,
+6.100000e+04,+1.923678e-02,-1.282085e-01,+1.296436e-01,-8.146682e+01,
+6.120000e+04,+1.912311e-02,-1.278087e-01,+1.292315e-01,-8.149036e+01,
+6.140000e+04,+1.900963e-02,-1.274112e-01,+1.288215e-01,-8.151412e+01,
+6.160000e+04,+1.889982e-02,-1.270296e-01,+1.284279e-01,-8.153745e+01,
+6.180000e+04,+1.878802e-02,-1.266323e-01,+1.280185e-01,-8.156078e+01,
+6.200000e+04,+1.867870e-02,-1.262473e-01,+1.276216e-01,-8.158395e+01,
+6.220000e+04,+1.856860e-02,-1.258505e-01,+1.272129e-01,-8.160685e+01,
+6.240000e+04,+1.846009e-02,-1.254605e-01,+1.268113e-01,-8.162963e+01,
+6.260000e+04,+1.835374e-02,-1.250795e-01,+1.264189e-01,-8.165218e+01,
+6.280000e+04,+1.824747e-02,-1.246951e-01,+1.260232e-01,-8.167461e+01,
+6.300000e+04,+1.814227e-02,-1.243150e-01,+1.256318e-01,-8.169698e+01,
+6.320000e+04,+1.803913e-02,-1.239427e-01,+1.252486e-01,-8.171908e+01,
+6.340000e+04,+1.793664e-02,-1.235729e-01,+1.248679e-01,-8.174118e+01,
+6.360000e+04,+1.783454e-02,-1.232013e-01,+1.244854e-01,-8.176311e+01,
+6.380000e+04,+1.773378e-02,-1.228328e-01,+1.241063e-01,-8.178477e+01,
+6.400000e+04,+1.763498e-02,-1.224762e-01,+1.237393e-01,-8.180647e+01,
+6.420000e+04,+1.753549e-02,-1.221100e-01,+1.233626e-01,-8.182796e+01,
+6.440000e+04,+1.743770e-02,-1.217514e-01,+1.229938e-01,-8.184930e+01,
+6.460000e+04,+1.733895e-02,-1.213822e-01,+1.226143e-01,-8.187051e+01,
+6.480000e+04,+1.724376e-02,-1.210342e-01,+1.222564e-01,-8.189162e+01,
+6.500000e+04,+1.714706e-02,-1.206709e-01,+1.218831e-01,-8.191254e+01,
+6.520000e+04,+1.705096e-02,-1.203076e-01,+1.215099e-01,-8.193330e+01,
+6.540000e+04,+1.695671e-02,-1.199545e-01,+1.211471e-01,-8.195400e+01,
+6.560000e+04,+1.686410e-02,-1.196090e-01,+1.207920e-01,-8.197456e+01,
+6.580000e+04,+1.677105e-02,-1.192539e-01,+1.204274e-01,-8.199480e+01,
+6.600000e+04,+1.667851e-02,-1.189018e-01,+1.200659e-01,-8.201514e+01,
+6.620000e+04,+1.658834e-02,-1.185614e-01,+1.197162e-01,-8.203524e+01,
+6.640000e+04,+1.649473e-02,-1.181955e-01,+1.193409e-01,-8.205541e+01,
+6.660000e+04,+1.640833e-02,-1.178739e-01,+1.190105e-01,-8.207521e+01,
+6.680000e+04,+1.632044e-02,-1.175432e-01,+1.186708e-01,-8.209522e+01,
+6.700000e+04,+1.623182e-02,-1.172033e-01,+1.183220e-01,-8.211510e+01,
+6.720000e+04,+1.614540e-02,-1.168724e-01,+1.179823e-01,-8.213462e+01,
+6.740000e+04,+1.605741e-02,-1.165326e-01,+1.176337e-01,-8.215443e+01,
+6.760000e+04,+1.597363e-02,-1.162167e-01,+1.173093e-01,-8.217390e+01,
+6.780000e+04,+1.588780e-02,-1.158827e-01,+1.169667e-01,-8.219328e+01,
+6.800000e+04,+1.580417e-02,-1.155618e-01,+1.166375e-01,-8.221256e+01,
+6.820000e+04,+1.572063e-02,-1.152361e-01,+1.163035e-01,-8.223161e+01,
+6.840000e+04,+1.563719e-02,-1.149093e-01,+1.159684e-01,-8.225062e+01,
+6.860000e+04,+1.555603e-02,-1.145967e-01,+1.156477e-01,-8.226958e+01,
+6.880000e+04,+1.547389e-02,-1.142681e-01,+1.153110e-01,-8.228806e+01,
+6.900000e+04,+1.539403e-02,-1.139617e-01,+1.149967e-01,-8.230701e+01,
+6.920000e+04,+1.531404e-02,-1.136480e-01,+1.146751e-01,-8.232562e+01,
+6.940000e+04,+1.523501e-02,-1.133379e-01,+1.143573e-01,-8.234412e+01,
+6.960000e+04,+1.515761e-02,-1.130386e-01,+1.140504e-01,-8.236263e+01,
+6.980000e+04,+1.507869e-02,-1.127231e-01,+1.137271e-01,-8.238091e+01,
+7.000000e+04,+1.500216e-02,-1.124193e-01,+1.134159e-01,-8.239889e+01,
+7.020000e+04,+1.492441e-02,-1.121046e-01,+1.130936e-01,-8.241683e+01,
+7.040000e+04,+1.484778e-02,-1.118004e-01,+1.127820e-01,-8.243504e+01,
+7.060000e+04,+1.477012e-02,-1.114827e-01,+1.124569e-01,-8.245294e+01,
+7.080000e+04,+1.469413e-02,-1.111714e-01,+1.121383e-01,-8.247054e+01,
+7.100000e+04,+1.462064e-02,-1.108772e-01,+1.118370e-01,-8.248811e+01,
+7.120000e+04,+1.454625e-02,-1.105746e-01,+1.115273e-01,-8.250568e+01,
+7.140000e+04,+1.447378e-02,-1.102819e-01,+1.112277e-01,-8.252303e+01,
+7.160000e+04,+1.440121e-02,-1.099893e-01,+1.109281e-01,-8.254053e+01,
+7.180000e+04,+1.432902e-02,-1.096915e-01,+1.106234e-01,-8.255758e+01,
+7.200000e+04,+1.425699e-02,-1.094018e-01,+1.103268e-01,-8.257518e+01,
+7.220000e+04,+1.418659e-02,-1.091169e-01,+1.100352e-01,-8.259237e+01,
+7.240000e+04,+1.411576e-02,-1.088242e-01,+1.097359e-01,-8.260934e+01,
+7.260000e+04,+1.404504e-02,-1.085301e-01,+1.094351e-01,-8.262624e+01,
+7.280000e+04,+1.397460e-02,-1.082365e-01,+1.091349e-01,-8.264314e+01,
+7.300000e+04,+1.390661e-02,-1.079584e-01,+1.088504e-01,-8.265989e+01,
+7.320000e+04,+1.383823e-02,-1.076716e-01,+1.085572e-01,-8.267634e+01,
+7.340000e+04,+1.377036e-02,-1.073868e-01,+1.082661e-01,-8.269276e+01,
+7.360000e+04,+1.370395e-02,-1.071137e-01,+1.079868e-01,-8.270927e+01,
+7.380000e+04,+1.363789e-02,-1.068377e-01,+1.077047e-01,-8.272550e+01,
+7.400000e+04,+1.357091e-02,-1.065523e-01,+1.074131e-01,-8.274167e+01,
+7.420000e+04,+1.350515e-02,-1.062710e-01,+1.071257e-01,-8.275755e+01,
+7.440000e+04,+1.343889e-02,-1.059879e-01,+1.068365e-01,-8.277365e+01,
+7.460000e+04,+1.337342e-02,-1.057038e-01,+1.065464e-01,-8.278937e+01,
+7.480000e+04,+1.330901e-02,-1.054266e-01,+1.062633e-01,-8.280505e+01,
+7.500000e+04,+1.324494e-02,-1.051499e-01,+1.059808e-01,-8.282069e+01,
+7.520000e+04,+1.318309e-02,-1.048888e-01,+1.057140e-01,-8.283626e+01,
+7.540000e+04,+1.312058e-02,-1.046225e-01,+1.054420e-01,-8.285192e+01,
+7.560000e+04,+1.305622e-02,-1.043405e-01,+1.051542e-01,-8.286759e+01,
+7.580000e+04,+1.299704e-02,-1.040996e-01,+1.049078e-01,-8.288332e+01,
+7.600000e+04,+1.293613e-02,-1.038430e-01,+1.046456e-01,-8.289901e+01,
+7.620000e+04,+1.287498e-02,-1.035815e-01,+1.043786e-01,-8.291459e+01,
+7.640000e+04,+1.281462e-02,-1.033204e-01,+1.041121e-01,-8.292982e+01,
+7.660000e+04,+1.275534e-02,-1.030659e-01,+1.038522e-01,-8.294500e+01,
+7.680000e+04,+1.269543e-02,-1.028027e-01,+1.035836e-01,-8.296000e+01,
+7.700000e+04,+1.263566e-02,-1.025385e-01,+1.033141e-01,-8.297494e+01,
+7.720000e+04,+1.257798e-02,-1.022850e-01,+1.030555e-01,-8.298953e+01,
+7.740000e+04,+1.251880e-02,-1.020199e-01,+1.027851e-01,-8.300424e+01,
+7.760000e+04,+1.246035e-02,-1.017605e-01,+1.025205e-01,-8.301900e+01,
+7.780000e+04,+1.240187e-02,-1.015005e-01,+1.022553e-01,-8.303382e+01,
+7.800000e+04,+1.234649e-02,-1.012612e-01,+1.020111e-01,-8.304839e+01,
+7.820000e+04,+1.228874e-02,-1.010054e-01,+1.017502e-01,-8.306325e+01,
+7.840000e+04,+1.223230e-02,-1.007564e-01,+1.014962e-01,-8.307789e+01,
+7.860000e+04,+1.217712e-02,-1.005098e-01,+1.012448e-01,-8.309208e+01,
+7.880000e+04,+1.212159e-02,-1.002617e-01,+1.009918e-01,-8.310641e+01,
+7.900000e+04,+1.206584e-02,-1.000073e-01,+1.007325e-01,-8.312053e+01,
+7.920000e+04,+1.201105e-02,-9.976151e-02,+1.004820e-01,-8.313477e+01,
+7.940000e+04,+1.195747e-02,-9.952488e-02,+1.002406e-01,-8.314900e+01,
+7.960000e+04,+1.190364e-02,-9.927949e-02,+9.999058e-02,-8.316285e+01,
+7.980000e+04,+1.184972e-02,-9.903324e-02,+9.973966e-02,-8.317676e+01,
+8.000000e+04,+1.179663e-02,-9.879453e-02,+9.949633e-02,-8.319078e+01,
+8.020000e+04,+1.174535e-02,-9.856669e-02,+9.926402e-02,-8.320459e+01,
+8.040000e+04,+1.169294e-02,-9.832855e-02,+9.902135e-02,-8.321839e+01,
+8.060000e+04,+1.164139e-02,-9.809604e-02,+9.878438e-02,-8.323216e+01,
+8.080000e+04,+1.158917e-02,-9.785678e-02,+9.854064e-02,-8.324592e+01,
+8.100000e+04,+1.153805e-02,-9.762626e-02,+9.830571e-02,-8.325970e+01,
+8.120000e+04,+1.148697e-02,-9.739185e-02,+9.806693e-02,-8.327327e+01,
+8.140000e+04,+1.143582e-02,-9.715652e-02,+9.782723e-02,-8.328687e+01,
+8.160000e+04,+1.138616e-02,-9.692912e-02,+9.759559e-02,-8.330022e+01,
+8.180000e+04,+1.133732e-02,-9.670990e-02,+9.737217e-02,-8.331371e+01,
+8.200000e+04,+1.128748e-02,-9.647707e-02,+9.713512e-02,-8.332693e+01,
+8.220000e+04,+1.123978e-02,-9.625963e-02,+9.691361e-02,-8.334000e+01,
+8.240000e+04,+1.119093e-02,-9.603271e-02,+9.668256e-02,-8.335316e+01,
+8.260000e+04,+1.114220e-02,-9.580588e-02,+9.645163e-02,-8.336631e+01,
+8.280000e+04,+1.109423e-02,-9.558050e-02,+9.622221e-02,-8.337918e+01,
+8.300000e+04,+1.104570e-02,-9.535133e-02,+9.598898e-02,-8.339218e+01,
+8.320000e+04,+1.099836e-02,-9.512886e-02,+9.576254e-02,-8.340500e+01,
+8.340000e+04,+1.095073e-02,-9.490240e-02,+9.553211e-02,-8.341777e+01,
+8.360000e+04,+1.090438e-02,-9.468942e-02,+9.531523e-02,-8.343079e+01,
+8.380000e+04,+1.085821e-02,-9.447408e-02,+9.509601e-02,-8.344357e+01,
+8.400000e+04,+1.080991e-02,-9.423941e-02,+9.485737e-02,-8.345637e+01,
+8.420000e+04,+1.076424e-02,-9.402458e-02,+9.463874e-02,-8.346902e+01,
+8.440000e+04,+1.071678e-02,-9.379271e-02,+9.440297e-02,-8.348163e+01,
+8.460000e+04,+1.067204e-02,-9.357774e-02,+9.418432e-02,-8.349383e+01,
+8.480000e+04,+1.062752e-02,-9.336999e-02,+9.397286e-02,-8.350644e+01,
+8.500000e+04,+1.058281e-02,-9.315334e-02,+9.375254e-02,-8.351862e+01,
+8.520000e+04,+1.053723e-02,-9.293755e-02,+9.353300e-02,-8.353144e+01,
+8.540000e+04,+1.049393e-02,-9.272690e-02,+9.331881e-02,-8.354328e+01,
+8.560000e+04,+1.044951e-02,-9.250803e-02,+9.309634e-02,-8.355531e+01,
+8.580000e+04,+1.040681e-02,-9.230608e-02,+9.289087e-02,-8.356749e+01,
+8.600000e+04,+1.036332e-02,-9.209593e-02,+9.267718e-02,-8.357966e+01,
+8.620000e+04,+1.032225e-02,-9.190884e-02,+9.248667e-02,-8.359198e+01,
+8.640000e+04,+1.027962e-02,-9.170371e-02,+9.227806e-02,-8.360406e+01,
+8.660000e+04,+1.023694e-02,-9.149768e-02,+9.206856e-02,-8.361618e+01,
+8.680000e+04,+1.019406e-02,-9.128749e-02,+9.185492e-02,-8.362818e+01,
+8.700000e+04,+1.015272e-02,-9.108692e-02,+9.165099e-02,-8.363995e+01,
+8.720000e+04,+1.011095e-02,-9.088084e-02,+9.144156e-02,-8.365165e+01,
+8.740000e+04,+1.006855e-02,-9.067173e-02,+9.122904e-02,-8.366360e+01,
+8.760000e+04,+1.002856e-02,-9.047980e-02,+9.103388e-02,-8.367529e+01,
+8.780000e+04,+9.987172e-03,-9.027278e-02,+9.082355e-02,-8.368684e+01,
+8.800000e+04,+9.948110e-03,-9.008541e-02,+9.063303e-02,-8.369837e+01,
+8.820000e+04,+9.906965e-03,-8.988053e-02,+9.042487e-02,-8.371003e+01,
+8.840000e+04,+9.867023e-03,-8.968049e-02,+9.022166e-02,-8.372133e+01,
+8.860000e+04,+9.827271e-03,-8.948486e-02,+9.002286e-02,-8.373286e+01,
+8.880000e+04,+9.788157e-03,-8.928996e-02,+8.982485e-02,-8.374409e+01,
+8.900000e+04,+9.747935e-03,-8.908756e-02,+8.961929e-02,-8.375555e+01,
+8.920000e+04,+9.709907e-03,-8.889954e-02,+8.942824e-02,-8.376666e+01,
+8.940000e+04,+9.670645e-03,-8.869846e-02,+8.922410e-02,-8.377771e+01,
+8.960000e+04,+9.631627e-03,-8.849885e-02,+8.902142e-02,-8.378875e+01,
+8.980000e+04,+9.593115e-03,-8.830390e-02,+8.882345e-02,-8.379984e+01,
+9.000000e+04,+9.556123e-03,-8.811575e-02,+8.863242e-02,-8.381048e+01,
+9.020000e+04,+9.519204e-03,-8.792995e-02,+8.844372e-02,-8.382127e+01,
+9.040000e+04,+9.481754e-03,-8.774033e-02,+8.825117e-02,-8.383220e+01,
+9.060000e+04,+9.444088e-03,-8.754285e-02,+8.805079e-02,-8.384276e+01,
+9.080000e+04,+9.407405e-03,-8.735570e-02,+8.786079e-02,-8.385345e+01,
+9.100000e+04,+9.370035e-03,-8.716079e-02,+8.766299e-02,-8.386410e+01,
+9.120000e+04,+9.333528e-03,-8.697136e-02,+8.747075e-02,-8.387461e+01,
+9.140000e+04,+9.297595e-03,-8.679154e-02,+8.728813e-02,-8.388547e+01,
+9.160000e+04,+9.261419e-03,-8.660427e-02,+8.709807e-02,-8.389601e+01,
+9.180000e+04,+9.225978e-03,-8.642195e-02,+8.691300e-02,-8.390646e+01,
+9.200000e+04,+9.190432e-03,-8.624353e-02,+8.673182e-02,-8.391730e+01,
+9.220000e+04,+9.154701e-03,-8.606357e-02,+8.654910e-02,-8.392819e+01,
+9.240000e+04,+9.119594e-03,-8.588444e-02,+8.636726e-02,-8.393879e+01,
+9.260000e+04,+9.085170e-03,-8.570355e-02,+8.618375e-02,-8.394884e+01,
+9.280000e+04,+9.050581e-03,-8.552335e-02,+8.600091e-02,-8.395911e+01,
+9.300000e+04,+9.016640e-03,-8.535525e-02,+8.583017e-02,-8.396983e+01,
+9.320000e+04,+8.982055e-03,-8.517995e-02,+8.565221e-02,-8.398051e+01,
+9.340000e+04,+8.947419e-03,-8.500142e-02,+8.547104e-02,-8.399106e+01,
+9.360000e+04,+8.914977e-03,-8.483899e-02,+8.530609e-02,-8.400130e+01,
+9.380000e+04,+8.880148e-03,-8.465533e-02,+8.511981e-02,-8.401170e+01,
+9.400000e+04,+8.847728e-03,-8.448260e-02,+8.494464e-02,-8.402129e+01,
+9.420000e+04,+8.813654e-03,-8.431097e-02,+8.477040e-02,-8.403212e+01,
+9.440000e+04,+8.781386e-03,-8.414267e-02,+8.459966e-02,-8.404200e+01,
+9.460000e+04,+8.747487e-03,-8.396100e-02,+8.441544e-02,-8.405209e+01,
+9.480000e+04,+8.714933e-03,-8.378953e-02,+8.424152e-02,-8.406203e+01,
+9.500000e+04,+8.681759e-03,-8.361245e-02,+8.406197e-02,-8.407202e+01,
+9.520000e+04,+8.651054e-03,-8.345165e-02,+8.389886e-02,-8.408154e+01,
+9.540000e+04,+8.619035e-03,-8.328016e-02,+8.372499e-02,-8.409124e+01,
+9.560000e+04,+8.585850e-03,-8.309980e-02,+8.354217e-02,-8.410114e+01,
+9.580000e+04,+8.554385e-03,-8.293030e-02,+8.337033e-02,-8.411067e+01,
+9.600000e+04,+8.523365e-03,-8.276769e-02,+8.320540e-02,-8.412044e+01,
+9.620000e+04,+8.492007e-03,-8.259885e-02,+8.303424e-02,-8.413002e+01,
+9.640000e+04,+8.461069e-03,-8.242928e-02,+8.286240e-02,-8.413931e+01,
+9.660000e+04,+8.430378e-03,-8.226480e-02,+8.269563e-02,-8.414883e+01,
+9.680000e+04,+8.398564e-03,-8.209039e-02,+8.251891e-02,-8.415846e+01,
+9.700000e+04,+8.369395e-03,-8.193094e-02,+8.235730e-02,-8.416736e+01,
+9.720000e+04,+8.338459e-03,-8.175997e-02,+8.218407e-02,-8.417670e+01,
+9.740000e+04,+8.307752e-03,-8.159435e-02,+8.201620e-02,-8.418631e+01,
+9.760000e+04,+8.277829e-03,-8.142752e-02,+8.184720e-02,-8.419531e+01,
+9.780000e+04,+8.247804e-03,-8.126279e-02,+8.168028e-02,-8.420457e+01,
+9.800000e+04,+8.218339e-03,-8.109741e-02,+8.151276e-02,-8.421345e+01,
+9.820000e+04,+8.189207e-03,-8.093917e-02,+8.135241e-02,-8.422263e+01,
+9.840000e+04,+8.159460e-03,-8.077514e-02,+8.118621e-02,-8.423186e+01,
+9.860000e+04,+8.130669e-03,-8.061833e-02,+8.102729e-02,-8.424097e+01,
+9.880000e+04,+8.102081e-03,-8.046106e-02,+8.086795e-02,-8.424995e+01,
+9.900000e+04,+8.072233e-03,-8.029643e-02,+8.070116e-02,-8.425932e+01,
+9.920000e+04,+8.044156e-03,-8.014357e-02,+8.054626e-02,-8.426831e+01,
+9.940000e+04,+8.015336e-03,-7.998301e-02,+8.038363e-02,-8.427732e+01,
+9.960000e+04,+7.987184e-03,-7.982708e-02,+8.022566e-02,-8.428622e+01,
+9.980000e+04,+7.959369e-03,-7.967380e-02,+8.007038e-02,-8.429510e+01,
+1.000000e+05,+7.929866e-03,-7.950925e-02,+7.990371e-02,-8.430443e+01,
+1.002000e+05,+7.902251e-03,-7.936186e-02,+7.975431e-02,-8.431366e+01,
+1.004000e+05,+7.875193e-03,-7.921967e-02,+7.961015e-02,-8.432290e+01,
+1.006000e+05,+7.848277e-03,-7.907821e-02,+7.946672e-02,-8.433212e+01,
+1.008000e+05,+7.820547e-03,-7.891908e-02,+7.930563e-02,-8.434070e+01,
+1.010000e+05,+7.792804e-03,-7.876498e-02,+7.914953e-02,-8.434969e+01,
+1.012000e+05,+7.765511e-03,-7.861201e-02,+7.899465e-02,-8.435846e+01,
+1.014000e+05,+7.738661e-03,-7.846105e-02,+7.884177e-02,-8.436710e+01,
+1.016000e+05,+7.711538e-03,-7.830519e-02,+7.868399e-02,-8.437561e+01,
+1.018000e+05,+7.684368e-03,-7.814958e-02,+7.852647e-02,-8.438421e+01,
+1.020000e+05,+7.658621e-03,-7.800746e-02,+7.838251e-02,-8.439278e+01,
+1.022000e+05,+7.632874e-03,-7.786201e-02,+7.823524e-02,-8.440113e+01,
+1.024000e+05,+7.606233e-03,-7.771068e-02,+7.808204e-02,-8.440976e+01,
+1.026000e+05,+7.579890e-03,-7.756361e-02,+7.793310e-02,-8.441850e+01,
+1.028000e+05,+7.553305e-03,-7.740858e-02,+7.777622e-02,-8.442688e+01,
+1.030000e+05,+7.527220e-03,-7.726393e-02,+7.762972e-02,-8.443568e+01,
+1.032000e+05,+7.501439e-03,-7.711733e-02,+7.748131e-02,-8.444414e+01,
+1.034000e+05,+7.476448e-03,-7.697888e-02,+7.734109e-02,-8.445264e+01,
+1.036000e+05,+7.450887e-03,-7.683065e-02,+7.719109e-02,-8.446088e+01,
+1.038000e+05,+7.425414e-03,-7.667957e-02,+7.703826e-02,-8.446889e+01,
+1.040000e+05,+7.399395e-03,-7.652725e-02,+7.688413e-02,-8.447725e+01,
+1.042000e+05,+7.374865e-03,-7.638767e-02,+7.674285e-02,-8.448545e+01,
+1.044000e+05,+7.350196e-03,-7.623881e-02,+7.659230e-02,-8.449312e+01,
+1.046000e+05,+7.325603e-03,-7.610279e-02,+7.645456e-02,-8.450168e+01,
+1.048000e+05,+7.300667e-03,-7.595605e-02,+7.630610e-02,-8.450977e+01,
+1.050000e+05,+7.276906e-03,-7.581884e-02,+7.616725e-02,-8.451768e+01,
+1.052000e+05,+7.251906e-03,-7.567224e-02,+7.601893e-02,-8.452587e+01,
+1.054000e+05,+7.227273e-03,-7.552754e-02,+7.587254e-02,-8.453397e+01,
+1.056000e+05,+7.203828e-03,-7.539235e-02,+7.573573e-02,-8.454189e+01,
+1.058000e+05,+7.179398e-03,-7.525097e-02,+7.559267e-02,-8.455013e+01,
+1.060000e+05,+7.155911e-03,-7.511988e-02,+7.545994e-02,-8.455842e+01,
+1.062000e+05,+7.131950e-03,-7.497828e-02,+7.531672e-02,-8.456636e+01,
+1.064000e+05,+7.108046e-03,-7.484015e-02,+7.517694e-02,-8.457452e+01,
+1.066000e+05,+7.085054e-03,-7.471193e-02,+7.504713e-02,-8.458274e+01,
+1.068000e+05,+7.061717e-03,-7.457781e-02,+7.491140e-02,-8.459083e+01,
+1.070000e+05,+7.038483e-03,-7.444846e-02,+7.478043e-02,-8.459921e+01,
+1.072000e+05,+7.015062e-03,-7.431237e-02,+7.464274e-02,-8.460727e+01,
+1.074000e+05,+6.991782e-03,-7.417401e-02,+7.450280e-02,-8.461510e+01,
+1.076000e+05,+6.968562e-03,-7.403111e-02,+7.435837e-02,-8.462258e+01,
+1.078000e+05,+6.946188e-03,-7.389534e-02,+7.422110e-02,-8.462995e+01,
+1.080000e+05,+6.923380e-03,-7.376652e-02,+7.409070e-02,-8.463819e+01,
+1.082000e+05,+6.901228e-03,-7.363672e-02,+7.395940e-02,-8.464587e+01,
+1.084000e+05,+6.878584e-03,-7.350611e-02,+7.382725e-02,-8.465392e+01,
+1.086000e+05,+6.856271e-03,-7.337476e-02,+7.369439e-02,-8.466167e+01,
+1.088000e+05,+6.833741e-03,-7.324307e-02,+7.356118e-02,-8.466960e+01,
+1.090000e+05,+6.810954e-03,-7.310438e-02,+7.342098e-02,-8.467725e+01,
+1.092000e+05,+6.789109e-03,-7.297556e-02,+7.329068e-02,-8.468492e+01,
+1.094000e+05,+6.768011e-03,-7.285417e-02,+7.316786e-02,-8.469256e+01,
+1.096000e+05,+6.746402e-03,-7.272342e-02,+7.303567e-02,-8.469995e+01,
+1.098000e+05,+6.724554e-03,-7.259122e-02,+7.290202e-02,-8.470745e+01,
+1.100000e+05,+6.701465e-03,-7.244439e-02,+7.275369e-02,-8.471490e+01,
+1.102000e+05,+6.680494e-03,-7.231069e-02,+7.261862e-02,-8.472165e+01,
+1.104000e+05,+6.658562e-03,-7.217851e-02,+7.248499e-02,-8.472930e+01,
+1.106000e+05,+6.638190e-03,-7.205483e-02,+7.235996e-02,-8.473637e+01,
+1.108000e+05,+6.616909e-03,-7.191978e-02,+7.222352e-02,-8.474335e+01,
+1.110000e+05,+6.595583e-03,-7.178968e-02,+7.209203e-02,-8.475076e+01,
+1.112000e+05,+6.574551e-03,-7.165729e-02,+7.195827e-02,-8.475779e+01,
+1.114000e+05,+6.554795e-03,-7.154242e-02,+7.184207e-02,-8.476511e+01,
+1.116000e+05,+6.533416e-03,-7.140080e-02,+7.169909e-02,-8.477180e+01,
+1.118000e+05,+6.513576e-03,-7.128319e-02,+7.158016e-02,-8.477903e+01,
+1.120000e+05,+6.492495e-03,-7.115930e-02,+7.145488e-02,-8.478682e+01,
+1.122000e+05,+6.473055e-03,-7.103683e-02,+7.133114e-02,-8.479343e+01,
+1.124000e+05,+6.451941e-03,-7.090244e-02,+7.119539e-02,-8.480054e+01,
+1.126000e+05,+6.432481e-03,-7.078514e-02,+7.107681e-02,-8.480760e+01,
+1.128000e+05,+6.411864e-03,-7.065637e-02,+7.094670e-02,-8.481477e+01,
+1.130000e+05,+6.392790e-03,-7.053660e-02,+7.082570e-02,-8.482138e+01,
+1.132000e+05,+6.372073e-03,-7.040863e-02,+7.069638e-02,-8.482874e+01,
+1.134000e+05,+6.351945e-03,-7.028300e-02,+7.056945e-02,-8.483582e+01,
+1.136000e+05,+6.332488e-03,-7.016165e-02,+7.044683e-02,-8.484269e+01,
+1.138000e+05,+6.313075e-03,-7.004413e-02,+7.032806e-02,-8.484985e+01,
+1.140000e+05,+6.293112e-03,-6.992486e-02,+7.020747e-02,-8.485733e+01,
+1.142000e+05,+6.274400e-03,-6.981722e-02,+7.009859e-02,-8.486468e+01,
+1.144000e+05,+6.255542e-03,-6.970430e-02,+6.998444e-02,-8.487178e+01,
+1.146000e+05,+6.236330e-03,-6.959044e-02,+6.986931e-02,-8.487913e+01,
+1.148000e+05,+6.216797e-03,-6.946645e-02,+6.974407e-02,-8.488602e+01,
+1.150000e+05,+6.197711e-03,-6.934676e-02,+6.962316e-02,-8.489288e+01,
+1.152000e+05,+6.178952e-03,-6.922805e-02,+6.950326e-02,-8.489957e+01,
+1.154000e+05,+6.160263e-03,-6.910863e-02,+6.938265e-02,-8.490617e+01,
+1.156000e+05,+6.141238e-03,-6.898957e-02,+6.926237e-02,-8.491310e+01,
+1.158000e+05,+6.122492e-03,-6.886815e-02,+6.913976e-02,-8.491965e+01,
+1.160000e+05,+6.104481e-03,-6.875730e-02,+6.902776e-02,-8.492641e+01,
+1.162000e+05,+6.085958e-03,-6.863593e-02,+6.890523e-02,-8.493282e+01,
+1.164000e+05,+6.066920e-03,-6.851245e-02,+6.878054e-02,-8.493953e+01,
+1.166000e+05,+6.049266e-03,-6.841092e-02,+6.867785e-02,-8.494673e+01,
+1.168000e+05,+6.030374e-03,-6.829082e-02,+6.855656e-02,-8.495361e+01,
+1.170000e+05,+6.011994e-03,-6.817228e-02,+6.843687e-02,-8.496021e+01,
+1.172000e+05,+5.993995e-03,-6.806304e-02,+6.832645e-02,-8.496720e+01,
+1.174000e+05,+5.976017e-03,-6.794389e-02,+6.820620e-02,-8.497347e+01,
+1.176000e+05,+5.958275e-03,-6.783099e-02,+6.809217e-02,-8.498002e+01,
+1.178000e+05,+5.940335e-03,-6.771380e-02,+6.797386e-02,-8.498643e+01,
+1.180000e+05,+5.922851e-03,-6.760275e-02,+6.786171e-02,-8.499294e+01,
+1.182000e+05,+5.906104e-03,-6.749395e-02,+6.775186e-02,-8.499902e+01,
+1.184000e+05,+5.888007e-03,-6.737534e-02,+6.763213e-02,-8.500554e+01,
+1.186000e+05,+5.870595e-03,-6.725977e-02,+6.751548e-02,-8.501172e+01,
+1.188000e+05,+5.853548e-03,-6.714816e-02,+6.740281e-02,-8.501791e+01,
+1.190000e+05,+5.836756e-03,-6.704011e-02,+6.729371e-02,-8.502416e+01,
+1.192000e+05,+5.819319e-03,-6.692989e-02,+6.718240e-02,-8.503083e+01,
+1.194000e+05,+5.802388e-03,-6.682129e-02,+6.707275e-02,-8.503720e+01,
+1.196000e+05,+5.785115e-03,-6.671114e-02,+6.696150e-02,-8.504376e+01,
+1.198000e+05,+5.769096e-03,-6.660847e-02,+6.685784e-02,-8.504984e+01,
+1.200000e+05,+5.751465e-03,-6.648803e-02,+6.673633e-02,-8.505600e+01,
+1.202000e+05,+5.735116e-03,-6.638066e-02,+6.662795e-02,-8.506205e+01,
+1.204000e+05,+5.718528e-03,-6.627294e-02,+6.651920e-02,-8.506830e+01,
+1.206000e+05,+5.702105e-03,-6.616786e-02,+6.641310e-02,-8.507462e+01,
+1.208000e+05,+5.685822e-03,-6.606106e-02,+6.630530e-02,-8.508071e+01,
+1.210000e+05,+5.668655e-03,-6.594393e-02,+6.618713e-02,-8.508682e+01,
