Barrido en f -> f_inicial:1000, f_final:500000, step: 1000
Parametros -> N:32, Modo:1,	Fuente:1
Formato -> f,x,y,r,phi
115234.375000,61337560.142334,-60026988.804688,0.654795,-43.398190
117187.500000,60301566.089844,-60057821.051758,0.649336,-43.893666
117187.500000,60306422.593994,-60050482.686768,0.649322,-43.878710
119140.625000,59187854.467773,-60086606.839844,0.643499,-44.422973
119791.666667,58929673.028076,-60054436.707520,0.641943,-44.525275
121093.750000,58304378.310791,-60148118.767822,0.639124,-44.865794
122395.833333,57564211.131348,-60139873.944580,0.635161,-45.219789
123046.875000,57223760.782959,-60194737.442139,0.633671,-45.407671
123046.875000,57214908.080566,-60194487.064453,0.633623,-45.403892
125000.000000,56356478.088623,-60162686.765381,0.628952,-45.812925
126953.125000,55425581.861572,-60062127.262451,0.623554,-46.230584
126953.125000,55438258.187256,-60065030.620117,0.623636,-46.216926
127604.166667,55083152.890625,-59985372.256836,0.621353,-46.356035
128906.250000,54512629.808838,-59960349.907471,0.618276,-46.632446
130208.333333,53869231.453125,-59852176.638184,0.614371,-46.910524
130208.333333,53852142.752686,-59838615.941406,0.614207,-46.904070
132812.500000,52720095.681152,-59756384.533447,0.607992,-47.460369
132812.500000,52719449.467285,-59756770.558594,0.607991,-47.453911
132812.500000,52711113.312744,-59752904.367676,0.607927,-47.447111
135416.666667,51507352.997070,-59563663.263916,0.600798,-48.005673
135416.666667,51509041.440918,-59562692.564941,0.600801,-47.994543
136718.750000,50992601.102051,-59541774.826416,0.598110,-48.262642
138020.833333,50367322.293701,-59395621.557617,0.594167,-48.532082
138020.833333,50366544.520264,-59394893.672363,0.594159,-48.524532
140625.000000,49334215.298584,-59296307.480957,0.588517,-49.054291
140625.000000,49338265.735107,-59296417.556152,0.588537,-49.041550
143229.166667,48162346.308350,-59017050.638916,0.581187,-49.579093
143229.166667,48161678.464600,-59018048.017578,0.581189,-49.571867
144531.250000,47732105.520264,-59018824.480469,0.579127,-49.815270
144531.250000,47735198.709717,-59027717.713867,0.579195,-49.809365
145833.333333,46852440.444092,-58762333.542236,0.573399,-50.197027
145833.333333,46843121.266113,-58763148.655518,0.573360,-50.194429
148437.500000,46190865.409424,-58709918.590576,0.569952,-50.551524
148437.500000,46188313.944580,-58711026.547119,0.569946,-50.544807
151041.666667,45074893.921387,-58373562.791260,0.562693,-51.053659
151041.666667,45081052.111328,-58369775.616455,0.562699,-51.039044
152343.750000,44701605.314697,-58371305.390381,0.560943,-51.267719
153645.833333,44104994.244629,-58127687.215576,0.556706,-51.514113
153645.833333,44102042.942627,-58139229.472412,0.556762,-51.512056
156250.000000,43276924.275879,-58023663.522705,0.552273,-51.967619
156250.000000,43268318.987061,-58010383.976807,0.552153,-51.960373
156250.000000,43255668.366211,-58007102.831299,0.552075,-51.957097
158854.166667,42125922.808838,-57597438.094238,0.544440,-52.481090
158854.166667,42121802.860596,-57599121.527588,0.544432,-52.474563
160156.250000,41888333.750244,-57620642.937744,0.543515,-52.629611
161458.333333,40865145.798096,-57223783.840332,0.536495,-53.103591
161458.333333,40876247.896240,-57233384.972900,0.536604,-53.093859
164062.500000,40565405.800049,-57229176.728027,0.535202,-53.287966
164062.500000,40565864.706055,-57225262.633545,0.535180,-53.278715
164062.500000,40562816.220459,-57220617.369141,0.535138,-53.267771
166666.666667,39515333.468262,-56772821.215820,0.527748,-53.753843
166666.666667,39511392.196289,-56783524.988037,0.527798,-53.754230
167968.750000,39273816.980225,-56794889.532471,0.526836,-53.910252
169270.833333,38707123.034180,-56499540.454102,0.522529,-54.152117
169270.833333,38714332.170654,-56499875.789551,0.522562,-54.139667
171875.000000,38046749.357422,-56374931.817383,0.518909,-54.536402
171875.000000,38056684.439209,-56377643.867920,0.518969,-54.522946
171875.000000,38050465.146484,-56372557.919922,0.518910,-54.513037
175781.250000,36853848.165771,-55909584.185791,0.510905,-55.132067
175781.250000,36850173.549072,-55917497.652832,0.510940,-55.130320
175781.250000,36857046.508789,-55915657.076416,0.510957,-55.116356
175781.250000,36846926.424316,-55911567.453613,0.510889,-55.113381
179687.500000,35712943.183594,-55465126.286621,0.503312,-55.714054
179687.500000,35711184.132324,-55473749.693115,0.503360,-55.710928
179687.500000,35715980.475342,-55465191.019043,0.503325,-55.694842
179687.500000,35717426.264648,-55461082.836426,0.503305,-55.683197
183593.750000,34599572.557861,-54990247.171875,0.495694,-56.278466
183593.750000,34603448.271240,-54987738.647217,0.495694,-56.265539
183593.750000,34608621.145752,-54987865.278564,0.495716,-56.252779
183593.750000,34603512.742188,-54997971.945312,0.495760,-56.252277
187500.000000,33548102.773193,-54529286.429688,0.488470,-56.823808
187500.000000,33546697.820801,-54529344.480225,0.488465,-56.815685
187500.000000,33546767.397949,-54533464.905273,0.488492,-56.808235
187500.000000,33537643.646240,-54528599.897217,0.488424,-56.803469
191406.250000,32536711.280762,-54061438.401855,0.481409,-57.345893
191406.250000,32527666.224609,-54058667.653564,0.481356,-57.346814
191406.250000,32533619.778809,-54065106.605957,0.481421,-57.335472
191406.250000,32533301.705078,-54054468.019531,0.481350,-57.320896
195312.500000,31547205.982666,-53591276.993408,0.474465,-57.869314
195312.500000,31547610.950684,-53585820.435059,0.474431,-57.861415
195312.500000,31535868.756836,-53581790.805176,0.474359,-57.858711
195312.500000,31531494.532227,-53557453.674805,0.474182,-57.840535
199218.750000,30605399.273193,-53113210.112305,0.467697,-58.370639
199218.750000,30604801.033203,-53104027.595703,0.467634,-58.356375
199218.750000,30598681.996582,-53111284.142090,0.467659,-58.359437
199218.750000,30607942.414551,-53102765.726807,0.467638,-58.337300
203125.000000,29700895.528320,-52645749.597412,0.461180,-58.855095
203125.000000,29690023.635742,-52630570.318115,0.461039,-58.851552
203125.000000,29695054.234131,-52632777.241943,0.461072,-58.837423
203125.000000,29704028.414551,-52644883.168945,0.461186,-58.830098
207031.250000,28808718.201660,-52141393.673828,0.454502,-59.330908
207031.250000,28808317.196045,-52136792.382812,0.454470,-59.323443
207031.250000,28804721.246826,-52136238.193359,0.454453,-59.314777
210937.500000,27959045.918701,-51667056.351318,0.448217,-59.809667
210937.500000,27969051.952393,-51670778.386230,0.448278,-59.791151
210937.500000,27967797.566895,-51671023.361328,0.448275,-59.786452
210937.500000,27965205.506836,-51681089.343018,0.448333,-59.781452
214843.750000,27124391.109375,-51160024.544434,0.441800,-60.261803
214843.750000,27132761.985352,-51178578.641846,0.441955,-60.257037
214843.750000,27113934.607666,-51156783.202148,0.441740,-60.251180
214843.750000,27133305.874268,-51160210.375488,0.441833,-60.229663
218750.000000,26297104.881348,-50652185.849365,0.435436,-60.719888
218750.000000,26298343.965332,-50653651.386230,0.435450,-60.713165
218750.000000,26299830.976807,-50670593.110107,0.435570,-60.713335
218750.000000,26299708.135986,-50661397.208984,0.435508,-60.696381
222656.250000,25548062.291260,-50196324.348389,0.429730,-61.150574
222656.250000,25570016.985596,-50210274.898682,0.429901,-61.130595
222656.250000,25582842.843994,-50222153.223877,0.430026,-61.111286
222656.250000,25580083.454102,-50209627.672607,0.429931,-61.101350
226562.500000,24873440.447754,-49748699.617432,0.424362,-61.527731
226562.500000,24829398.240234,-49706351.567139,0.423923,-61.542075
226562.500000,24865185.539062,-49736969.409668,0.424254,-61.509543
226562.500000,24867107.063721,-49726326.885498,0.424188,-61.495973
230468.750000,24163825.247314,-49251656.401611,0.418561,-61.924257
230468.750000,24143188.796631,-49247437.247803,0.418463,-61.934677
230468.750000,24136486.343262,-49247169.538574,0.418439,-61.933797
230468.750000,24152125.887695,-49257133.274170,0.418559,-61.909468
234375.000000,23476546.846680,-48794363.839844,0.413131,-62.328552
234375.000000,23483631.794922,-48774632.862549,0.413019,-62.305489
234375.000000,23475572.429199,-48778308.984863,0.413018,-62.307558
234375.000000,23483398.644043,-48784490.442383,0.413086,-62.295573
238281.250000,22748217.403320,-48271039.963135,0.407137,-62.760317
238281.250000,22742007.140381,-48262853.959961,0.407061,-62.747610
238281.250000,22744504.466797,-48269982.453125,0.407118,-62.740867
238281.250000,22721439.893799,-48263120.469727,0.406996,-62.752498
242187.500000,22172689.160889,-47855001.154053,0.402403,-63.095321
242187.500000,22192759.010254,-47859886.161865,0.402501,-63.070020
242187.500000,22198729.286377,-47860549.532715,0.402525,-63.056628
242187.500000,22189485.223633,-47860764.167480,0.402496,-63.057963
246093.750000,21541937.909180,-47371579.671387,0.397043,-63.470321
246093.750000,21543894.799805,-47385578.862549,0.397146,-63.466745
246093.750000,21536992.656982,-47361970.591309,0.396961,-63.454849
246093.750000,21526493.932373,-47376630.703369,0.397029,-63.463937
250000.000000,20988948.692383,-46933992.814453,0.392265,-63.797102
250000.000000,20965445.707275,-46961701.576172,0.392385,-63.825363
250000.000000,20978998.489746,-46944558.577881,0.392308,-63.787102
253906.250000,20386305.665771,-46472577.978027,0.387184,-64.172200
253906.250000,20395381.166260,-46472816.191162,0.387213,-64.154418
253906.250000,20382025.674316,-46470933.829834,0.387159,-64.158797
253906.250000,20377055.947510,-46478868.626953,0.387200,-64.158890
257812.500000,19833400.144775,-46025543.029541,0.382374,-64.520037
257812.500000,19865730.583496,-46038222.305664,0.382561,-64.483129
257812.500000,19853106.011475,-46051222.052490,0.382614,-64.493473
257812.500000,19868206.297607,-46047306.063477,0.382632,-64.467004
257812.500000,19846450.703857,-46048495.007568,0.382574,-64.481441
257812.500000,19841958.926758,-46043067.677246,0.382523,-64.474701
265625.000000,18758645.217529,-45083917.996094,0.372561,-65.187601
265625.000000,18752719.571045,-45073045.139893,0.372467,-65.179972
265625.000000,18749024.783936,-45106655.495117,0.372693,-65.189893
265625.000000,18728161.492920,-45105209.985596,0.372622,-65.202544
265625.000000,18755723.916016,-45082568.846436,0.372543,-65.153108
265625.000000,18748051.496582,-45085769.983398,0.372543,-65.153407
265625.000000,18759386.630127,-45081429.976074,0.372545,-65.129634
265625.000000,18730631.979736,-45082865.151611,0.372471,-65.151823
273437.500000,17795846.179932,-44240460.286133,0.363823,-65.800727
273437.500000,17786153.980469,-44268629.898926,0.363995,-65.814455
273437.500000,17797760.916992,-44274006.991943,0.364066,-65.794149
273437.500000,17774868.670410,-44272019.517334,0.363987,-65.808905
273437.500000,17774068.887207,-44256733.384277,0.363876,-65.793006
273437.500000,17777105.277344,-44272289.623779,0.363995,-65.786550
273437.500000,17821431.163574,-44275063.411133,0.364141,-65.728288
273437.500000,17804708.712646,-44247516.356934,0.363898,-65.734567
281250.000000,16868379.531982,-43439368.589355,0.355537,-66.421493
281250.000000,16859298.099121,-43452302.820801,0.355604,-66.427357
281250.000000,16864266.376465,-43427211.546387,0.355440,-66.400109
281250.000000,16868070.930908,-43447515.151611,0.355595,-66.394304
281250.000000,16886136.421631,-43436110.078369,0.355563,-66.357951
281250.000000,16867828.693115,-43444538.233154,0.355573,-66.382684
281250.000000,16891885.171875,-43428158.143066,0.355523,-66.337152
281250.000000,16877699.092773,-43462951.460938,0.355731,-66.358137
289062.500000,15984261.694824,-42613692.418701,0.347246,-67.008765
289062.500000,16013011.866211,-42651551.000488,0.347594,-66.980675
289062.500000,16006435.393555,-42635094.997559,0.347459,-66.981144
289062.500000,16012074.083252,-42623278.252686,0.347389,-66.958219
289062.500000,16036492.397217,-42594918.016113,0.347253,-66.905730
289062.500000,16034871.935547,-42638644.269287,0.347560,-66.915758
289062.500000,16012035.568359,-42617256.341309,0.347346,-66.933185
296875.000000,15216934.525635,-41846636.882080,0.339728,-67.530826
296875.000000,15201617.273438,-41829163.725098,0.339563,-67.530205
296875.000000,15204846.913818,-41832773.186279,0.339597,-67.516312
296875.000000,15220723.289551,-41848982.832520,0.339755,-67.504238
296875.000000,15219723.156738,-41830625.317627,0.339621,-67.485691
296875.000000,15233422.736572,-41840579.350098,0.339728,-67.461715
296875.000000,15196281.502441,-41823083.337402,0.339505,-67.498947
296875.000000,15209257.631348,-41808578.765137,0.339435,-67.464960
304687.500000,14443314.548828,-41071946.926270,0.332175,-68.068826
304687.500000,14468358.505859,-41044026.055908,0.332037,-68.013399
304687.500000,14427594.362549,-41053584.921631,0.332003,-68.068206
304687.500000,14436810.985107,-41068324.233154,0.332132,-68.050952
304687.500000,14452136.813721,-41066354.720947,0.332157,-68.018704
304687.500000,14449422.150635,-41041806.355469,0.331973,-68.011345
304687.500000,14463670.264893,-41071582.339600,0.332224,-67.994195
304687.500000,14466308.857666,-41085070.690918,0.332328,-67.984217
312500.000000,13754705.549561,-40332401.785645,0.325124,-68.550614
312500.000000,13732401.708496,-40319356.836182,0.324975,-68.560627
312500.000000,13720778.887939,-40303478.810791,0.324831,-68.555700
312500.000000,13740327.289551,-40342700.375000,0.325163,-68.547814
312500.000000,13743557.922363,-40332549.215576,0.325097,-68.526331
312500.000000,13754748.648682,-40298038.436279,0.324876,-68.484001
312500.000000,13738632.538330,-40323122.480957,0.325017,-68.515414
312500.000000,13716501.453125,-40342447.964111,0.325102,-68.538736
320312.500000,13077256.260742,-39591309.348877,0.318119,-69.024801
320312.500000,13077095.858398,-39591561.833496,0.318120,-69.025119
320312.500000,13091726.879883,-39605382.859863,0.318255,-68.998497
320312.500000,13077964.378418,-39597819.073730,0.318167,-69.013189
320312.500000,13080369.391357,-39587714.920410,0.318100,-68.992068
320312.500000,13088522.951416,-39593501.292480,0.318161,-68.970158
320312.500000,13083909.969727,-39574381.501465,0.318012,-68.967930
320312.500000,13094376.481445,-39592795.334961,0.318170,-68.948312
328125.000000,12429182.382080,-38865987.419434,0.311327,-69.500625
328125.000000,12456858.867432,-38878205.129395,0.311480,-69.468850
328125.000000,12447022.686279,-38874718.992432,0.311432,-69.466313
328125.000000,12471903.714600,-38899573.092773,0.311671,-69.443707
328125.000000,12455341.388428,-38861974.709717,0.311359,-69.435395
328125.000000,12448484.374268,-38893248.721436,0.311570,-69.443463
328125.000000,12439214.017090,-38868940.802490,0.311372,-69.445455
328125.000000,12472143.267334,-38888225.820312,0.311589,-69.395063
335937.500000,11838787.635254,-38155107.300537,0.304800,-69.938946
335937.500000,11853499.253418,-38183942.473877,0.305044,-69.916265
335937.500000,11841578.597168,-38176312.778320,0.304961,-69.929342
335937.500000,11844504.174316,-38166510.065186,0.304896,-69.906225
335937.500000,11842595.451660,-38147533.474121,0.304754,-69.885667
335937.500000,11841800.311279,-38171169.309570,0.304924,-69.896802
335937.500000,11833770.984863,-38170243.203369,0.304899,-69.892138
343750.000000,11268569.149414,-37509001.572754,0.298815,-70.395473
343750.000000,11260759.202148,-37486235.883057,0.298632,-70.381405
343750.000000,11254341.070557,-37478630.677002,0.298562,-70.387201
343750.000000,11253753.410889,-37474310.986328,0.298529,-70.370611
343750.000000,11266996.169189,-37491034.184814,0.298680,-70.359088
343750.000000,11277213.969238,-37476840.311523,0.298599,-70.323017
343750.000000,11284559.386475,-37484774.708496,0.298673,-70.300134
343750.000000,11266969.950195,-37474934.076904,0.298563,-70.320642
351562.500000,10738064.759521,-36834433.137207,0.292731,-70.785546
351562.500000,10713413.502930,-36847632.850830,0.292775,-70.826399
351562.500000,10736257.184570,-36838082.261963,0.292754,-70.773376
351562.500000,10731934.955566,-36839501.128418,0.292755,-70.780165
351562.500000,10719157.825684,-36839490.911621,0.292728,-70.782015
351562.500000,10744902.584717,-36843068.335693,0.292809,-70.746601
351562.500000,10752048.243164,-36831560.949707,0.292740,-70.714897
351562.500000,10744140.256836,-36805512.509521,0.292533,-70.715333
359375.000000,10247812.621094,-36210791.773682,0.287125,-71.170168
359375.000000,10229420.499512,-36173699.083984,0.286815,-71.181746
359375.000000,10269320.613770,-36205786.125732,0.287133,-71.119561
359375.000000,10237570.558105,-36195684.157471,0.286993,-71.161889
359375.000000,10245309.376709,-36201626.272705,0.287053,-71.135795
359375.000000,10242037.047607,-36181369.874512,0.286897,-71.132188
359375.000000,10247427.449219,-36233362.947754,0.287290,-71.128432
359375.000000,10249228.035889,-36189344.319092,0.286971,-71.107544
367187.500000,9763424.587891,-35595609.703857,0.281612,-71.564382
367187.500000,9757273.788086,-35606343.878662,0.281679,-71.577994
367187.500000,9772549.290283,-35593539.768311,0.281615,-71.532058
367187.500000,9747246.232422,-35603756.370850,0.281639,-71.574131
367187.500000,9777757.433594,-35597936.804932,0.281658,-71.508051
367187.500000,9768244.906006,-35600328.112305,0.281656,-71.523271
367187.500000,9760737.696045,-35598463.695312,0.281628,-71.515514
367187.500000,9751651.023438,-35621409.761963,0.281778,-71.538523
375000.000000,9327204.398193,-35027929.297607,0.276562,-71.937933
375000.000000,9326580.407227,-35023717.229736,0.276530,-71.918731
375000.000000,9302512.042969,-35040461.290039,0.276606,-71.962298
375000.000000,9307613.904541,-35027783.023193,0.276523,-71.930700
375000.000000,9313488.252441,-35005185.113770,0.276368,-71.912540
375000.000000,9313045.238281,-35001283.930908,0.276338,-71.892751
375000.000000,9330045.174316,-35013933.468262,0.276465,-71.871916
382812.500000,8889855.859619,-34468913.601562,0.271591,-72.311583
382812.500000,8914911.746826,-34437046.493164,0.271403,-72.259684
382812.500000,8916740.424561,-34432503.281006,0.271373,-72.235664
382812.500000,8903604.822998,-34425638.888428,0.271297,-72.253382
382812.500000,8893152.660400,-34467714.004395,0.271588,-72.286628
382812.500000,8877765.600586,-34443938.236328,0.271383,-72.281494
382812.500000,8894176.690674,-34450255.893799,0.271461,-72.258441
382812.500000,8910012.986816,-34455903.766602,0.271533,-72.216224
390625.000000,8486521.908447,-33863451.900391,0.266355,-72.645714
390625.000000,8494998.931885,-33888611.259277,0.266557,-72.622214
390625.000000,8508178.256348,-33870267.913086,0.266446,-72.593921
390625.000000,8486205.132080,-33873730.742432,0.266431,-72.630273
390625.000000,8483510.327393,-33877704.505859,0.266455,-72.615855
390625.000000,8483160.873779,-33888761.290771,0.266536,-72.620816
390625.000000,8503569.736572,-33886339.201660,0.266556,-72.566841
390625.000000,8496139.958496,-33881270.191162,0.266505,-72.576638
398437.500000,8105097.209229,-33323016.922607,0.261655,-72.983492
398437.500000,8102074.205811,-33331365.640381,0.261711,-72.970897
398437.500000,8107378.790283,-33311478.078857,0.261573,-72.954432
398437.500000,8132850.156006,-33334804.274902,0.261792,-72.901259
398437.500000,8127722.124756,-33339560.825684,0.261818,-72.911460
398437.500000,8110717.078857,-33331636.479492,0.261729,-72.935920
398437.500000,8102522.723389,-33332168.081543,0.261718,-72.928108
398437.500000,8108853.448242,-33333068.409180,0.261736,-72.918188
406250.000000,7770681.958740,-32824673.019531,0.257362,-73.250619
406250.000000,7722599.441650,-32790072.902832,0.257021,-73.316644
406250.000000,7754538.263916,-32797280.194336,0.257130,-73.266599
406250.000000,7726894.112061,-32809672.176270,0.257174,-73.295310
406250.000000,7729473.090332,-32832546.578613,0.257348,-73.299953
406250.000000,7784589.479248,-32799473.173096,0.257199,-73.173736
406250.000000,7769733.013428,-32809822.617676,0.257250,-73.202361
406250.000000,7752001.190430,-32798823.963135,0.257137,-73.227387
414062.500000,7419423.387695,-32290868.243408,0.252787,-73.562629
414062.500000,7420541.926270,-32325162.689941,0.253044,-73.574013
414062.500000,7379408.911865,-32312573.556885,0.252880,-73.615725
414062.500000,7425417.696533,-32314832.095459,0.252975,-73.539083
414062.500000,7404208.740723,-32318677.780762,0.252968,-73.576292
414062.500000,7395376.969971,-32276230.376709,0.252637,-73.551765
414062.500000,7369394.760742,-32281315.187012,0.252631,-73.597555
421875.000000,7105404.495605,-31803077.082520,0.248628,-73.862937
421875.000000,7060343.584961,-31788318.415771,0.248443,-73.911332
421875.000000,7050995.413086,-31788684.128174,0.248430,-73.927530
421875.000000,7093278.889893,-31800675.698975,0.248590,-73.859503
421875.000000,7066434.370850,-31822214.337402,0.248706,-73.890166
421875.000000,7072687.227783,-31790324.041992,0.248479,-73.867264
421875.000000,7116593.169678,-31796487.120361,0.248597,-73.770304
421875.000000,7047721.912842,-31809032.330322,0.248577,-73.893319
429687.500000,6774293.082520,-31292050.438721,0.244277,-74.170927
429687.500000,6740464.458252,-31251023.541016,0.243917,-74.190356
429687.500000,6764028.342285,-31281806.598389,0.244184,-74.160738
429687.500000,6803812.619385,-31296919.238281,0.244361,-74.096886
429687.500000,6774660.499756,-31283103.598145,0.244211,-74.118029
429687.500000,6764238.180176,-31286154.024170,0.244217,-74.137419
429687.500000,6766020.697998,-31295759.102539,0.244292,-74.137933
429687.500000,6744634.730225,-31291054.641602,0.244222,-74.148638
