Barrido en f -> f_inicial:1000, f_final:1000000, step: 1000
Parametros -> N:32, Modo:1,	Fuente:1
Formato -> f,x,y,r,phi
132812.500000,57064101.848633,-55796086.665039,0.608915,-43.229911
133928.571429,56566458.542969,-55779942.987305,0.606119,-43.463058
134615.384615,55984639.483398,-55754950.527344,0.602832,-43.739204
136160.714286,55455719.872070,-55707343.259766,0.599722,-43.976939
137019.230769,55189043.576172,-55691966.513672,0.598205,-44.099712
138020.833333,54754738.733398,-55656898.922852,0.595686,-44.297956
138888.888889,54368294.825195,-55636804.315430,0.593513,-44.482844
139423.076923,54146700.332031,-55616438.348633,0.592221,-44.581587
140625.000000,53625391.399414,-55576190.973633,0.589232,-44.827399
142045.454545,53043870.559570,-55526170.848633,0.585884,-45.105748
142857.142857,52699693.108398,-55479298.547852,0.583814,-45.259768
144230.769231,52153709.015625,-55426781.277344,0.580661,-45.522366
145089.285714,51778028.708008,-55381744.049805,0.578450,-45.697503
145833.333333,51366644.708984,-55334737.612305,0.576048,-45.892768
146875.000000,51068364.889648,-55297594.595703,0.574294,-46.031399
147727.272727,50730286.055664,-55252852.958984,0.572295,-46.189272
149038.461538,49739591.331055,-55123118.059570,0.566475,-46.675950
150000.000000,49845437.442383,-55137056.936523,0.567096,-46.613667
151041.666667,49437006.081055,-55076497.180664,0.564667,-46.807757
151785.714286,49112870.573242,-55023408.225586,0.562715,-46.961509
153125.000000,48649347.544922,-54960558.555664,0.560007,-47.189539
153846.153846,48322936.364258,-54904731.930664,0.558040,-47.342641
153846.153846,48323102.206055,-54895717.793945,0.557989,-47.328360
156250.000000,47489205.229492,-54765305.773438,0.553054,-47.748596
156250.000000,47501575.598633,-54782255.382812,0.553213,-47.740234
158854.166667,46453448.658203,-54631416.436523,0.547131,-48.287427
159090.909091,46210810.524414,-54592007.181641,0.545704,-48.405061
160156.250000,46080926.680664,-54581210.287109,0.545001,-48.472238
160714.285714,45849351.548828,-54566836.888672,0.543779,-48.596788
161931.818182,45410059.335938,-54506282.666016,0.541274,-48.830044
163194.444444,44920526.398438,-54443027.114258,0.538519,-49.091986
164062.500000,44625040.047852,-54367879.652344,0.536643,-49.231598
165178.571429,44275543.895508,-54266260.260742,0.534355,-49.389081
165625.000000,44141733.202148,-54220183.893555,0.533437,-49.442896
166666.666667,43809820.339844,-54099037.385742,0.531123,-49.584445
167968.750000,43411490.609375,-53944422.986328,0.528296,-49.748901
168750.000000,43173182.942383,-53844843.631836,0.526565,-49.843651
170138.888889,42718861.018555,-53705975.501953,0.523574,-50.059438
170454.545455,42604325.895508,-53657110.732422,0.522739,-50.101247
171875.000000,42159180.557617,-53516338.275391,0.519790,-50.313025
173295.454545,41607888.174805,-53334868.327148,0.516105,-50.572865
174107.142857,41458475.421875,-53302496.035156,0.515210,-50.647917
175000.000000,41124869.325195,-53198909.377930,0.513025,-50.810015
176136.363636,40405758.063477,-52972339.339844,0.508313,-51.171952
177083.333333,40540362.486328,-53011454.276367,0.509173,-51.092154
178125.000000,40228830.171875,-52916197.755859,0.507154,-51.247213
178977.272727,39939126.668945,-52831827.520508,0.505306,-51.394096
179687.500000,39770632.384766,-52757681.193359,0.504080,-51.463324
181250.000000,39295141.263672,-52616793.225586,0.501043,-51.711953
181818.181818,39091391.718750,-52535129.118164,0.499614,-51.803283
183035.714286,38802189.173828,-52428782.422852,0.497648,-51.942474
184027.777778,38510845.030273,-52325094.805664,0.495691,-52.085648
184659.090909,38335815.121094,-52276171.389648,0.494600,-52.175549
184659.090909,38334493.810547,-52257858.085938,0.494481,-52.162346
187500.000000,37540551.706055,-51979352.128906,0.489198,-52.577990
187500.000000,37545028.251953,-51987709.982422,0.489270,-52.569790
187500.000000,37553700.403320,-51986184.433594,0.489299,-52.553271
190625.000000,36609131.547852,-51631119.424805,0.482902,-53.048658
190972.222222,36593645.147461,-51623677.683594,0.482787,-53.051381
191964.285714,36341590.971680,-51536361.528320,0.481133,-53.182614
192708.333333,36150203.965820,-51461098.624023,0.479823,-53.275758
193750.000000,35880262.440430,-51342795.100586,0.477902,-53.405646
195312.500000,35472760.900391,-51152209.331055,0.474932,-53.607585
196428.571429,35191340.104492,-51050104.765625,0.473070,-53.757372
196875.000000,35059472.806641,-51004822.209961,0.472215,-53.823819
197916.666667,34818597.339844,-50884729.355469,0.470420,-53.939886
199218.750000,34502107.180664,-50767991.563477,0.468324,-54.111700
200000.000000,34305718.478516,-50680700.547852,0.466932,-54.212555
200892.857143,34088715.297852,-50591704.979492,0.465442,-54.323823
201388.888889,33971467.761719,-50545320.097656,0.464649,-54.380123
203125.000000,33558993.973633,-50354167.070312,0.461687,-54.597861
204861.111111,33154987.621094,-50181271.008789,0.458883,-54.815783
204861.111111,33153381.518555,-50166982.357422,0.458786,-54.804000
206250.000000,32827475.655273,-50023145.401367,0.456502,-54.977217
207031.250000,32653980.497070,-49949921.006836,0.455309,-55.072249
208333.333333,32346615.497070,-49818004.937500,0.453186,-55.239354
208333.333333,32321991.666016,-49784423.798828,0.452868,-55.235863
209821.428571,32028839.282227,-49647582.988281,0.450777,-55.390386
210937.500000,31781928.951172,-49539551.796875,0.449064,-55.529467
211805.555556,31490393.951172,-49390324.864258,0.446907,-55.678777
212500.000000,31397006.291016,-49349108.048828,0.446259,-55.728202
214285.714286,31046793.539062,-49168100.039062,0.443662,-55.917565
214843.750000,30928463.270508,-49101670.706055,0.442751,-55.969119
215277.777778,30464131.240234,-48891962.763672,0.439515,-56.242562
215277.777778,30463053.898438,-48880412.276367,0.439436,-56.224929
218750.000000,30088951.697266,-48694589.012695,0.436726,-56.438059
218750.000000,30095105.766602,-48687357.216797,0.436704,-56.422673
218750.000000,30092414.046875,-48686492.333008,0.436687,-56.411699
222222.222222,29355646.064453,-48312560.540039,0.431317,-56.841174
222222.222222,29358954.568359,-48328072.752930,0.431432,-56.839954
223214.285714,29215692.720703,-48212196.755859,0.430109,-56.890081
223958.333333,29072407.656250,-48170040.923828,0.429268,-56.985971
225000.000000,28865380.222656,-48043185.340820,0.427624,-57.093459
225694.444444,28724052.562500,-47974919.981445,0.426623,-57.174820
226562.500000,28583668.186523,-47883229.600586,0.425473,-57.236537
227678.571429,28359298.738281,-47781426.208984,0.423930,-57.374500
229166.666667,28068747.514648,-47604944.641602,0.421642,-57.533219
230468.750000,27840353.679688,-47476245.433594,0.419912,-57.662996
231250.000000,27691816.026367,-47398549.417969,0.418828,-57.748669
232142.857143,27539013.993164,-47291752.803711,0.417537,-57.816158
232142.857143,27526452.790039,-47315413.060547,0.417645,-57.832784
234375.000000,27126292.342773,-47082793.090820,0.414579,-58.066911
234375.000000,27155806.974609,-47109218.834961,0.414866,-58.046560
236607.142857,26748496.906250,-46908997.268555,0.411995,-58.307534
236607.142857,26756102.206055,-46903686.849609,0.411989,-58.290319
238281.250000,26357835.547852,-46731756.010742,0.409349,-58.553789
239583.333333,26180404.171875,-46687441.662109,0.408390,-58.688336
239583.333333,26172671.872070,-46668472.640625,0.408235,-58.677985
241071.428571,25899697.107422,-46557511.993164,0.406481,-58.867976
242187.500000,25667623.267578,-46480421.888672,0.405108,-59.038632
243750.000000,25312631.899414,-46326954.069336,0.402778,-59.287583
243750.000000,25329674.279297,-46309881.154297,0.402726,-59.254590
244791.666667,25130449.737305,-46192344.759766,0.401210,-59.375651
246093.750000,24898947.958008,-46076555.709961,0.399592,-59.529594
246093.750000,24887628.702148,-46068716.375977,0.399498,-59.528358
246093.750000,24887731.722656,-46068338.480469,0.399496,-59.519945
250000.000000,24421878.455078,-45630038.136719,0.394868,-59.734888
250000.000000,24405029.688477,-45646414.973633,0.394917,-59.751642
250000.000000,24433409.333008,-45640953.326172,0.394983,-59.704409
253906.250000,23917647.345703,-45130180.228516,0.389693,-59.935628
253906.250000,23941888.992188,-45120179.893555,0.389712,-59.897840
253906.250000,23901017.167969,-45118014.341797,0.389552,-59.928641
255208.333333,23741070.938477,-44966257.663086,0.387958,-59.999212
256250.000000,23560972.816406,-44805650.914062,0.386233,-60.094600
256250.000000,23569547.470703,-44820223.772461,0.386362,-60.084974
257812.500000,23324956.100586,-44628153.441406,0.384197,-60.220796
258928.571429,23148452.519531,-44510738.923828,0.382781,-60.328477
260416.666667,22915783.188477,-44295345.729492,0.380504,-60.442528
260416.666667,22917190.532227,-44328207.564453,0.380732,-60.449431
262500.000000,22623974.646484,-44097275.032227,0.378141,-60.618868
263392.857143,22509141.085938,-44016246.754883,0.377192,-60.685267
263392.857143,22511336.970703,-44008210.839844,0.377145,-60.669536
265625.000000,22184861.501953,-43787929.932617,0.374517,-60.882412
265625.000000,22179133.123047,-43774810.589844,0.374408,-60.872077
267857.142857,21879139.175781,-43566640.024414,0.371959,-61.066557
267857.142857,21871776.518555,-43546982.590820,0.371800,-61.054385
268750.000000,21750910.926758,-43468115.035156,0.370848,-61.130362
270833.333333,21464962.102539,-43226637.248047,0.368226,-61.305666
270833.333333,21476290.176758,-43238081.875000,0.368343,-61.289967
272321.428571,21220524.455078,-43057112.025391,0.366240,-61.457516
273437.500000,21152542.371094,-42987141.383789,0.365532,-61.483586
273437.500000,21157424.647461,-42988733.307617,0.365559,-61.469240
275000.000000,20922433.973633,-42838084.139648,0.363738,-61.632651
276041.666667,20817936.129883,-42748224.771484,0.362772,-61.688158
276785.714286,20409949.551758,-42425074.602539,0.359197,-61.962381
276785.714286,20435852.900391,-42439409.053711,0.359381,-61.931337
276785.714286,20429920.766602,-42447066.723633,0.359414,-61.931580
281250.000000,20146573.472656,-42246766.578125,0.357102,-62.127401
281250.000000,20172382.403320,-42216344.803711,0.356977,-62.072357
281250.000000,20138879.618164,-42225091.292969,0.356927,-62.103427
281250.000000,20143590.597656,-42225498.000000,0.356946,-62.098433
285714.285714,19578919.016602,-41777587.122070,0.352015,-62.481190
285714.285714,19568375.538086,-41778933.076172,0.351990,-62.482994
285714.285714,19597515.071289,-41754422.926758,0.351915,-62.426441
287500.000000,19410841.448242,-41614582.148438,0.350345,-62.552206
287500.000000,19412481.369141,-41649403.038086,0.350591,-62.568706
289062.500000,19239602.697266,-41492779.704102,0.348951,-62.671061
290178.571429,19101922.107422,-41374732.674805,0.347693,-62.754515
291666.666667,18874976.342773,-41196376.138672,0.345733,-62.909260
291666.666667,18868622.631836,-41188236.880859,0.345656,-62.912278
293750.000000,18705186.599609,-41065493.233398,0.344286,-63.024674
293750.000000,18717913.166992,-41017311.957031,0.343992,-62.973108
293750.000000,18711582.236328,-41055035.220703,0.344234,-62.988739
296875.000000,18362253.723633,-40757728.953125,0.341068,-63.238127
296875.000000,18356402.487305,-40780444.978516,0.341207,-63.245236
296875.000000,18373413.568359,-40789119.057617,0.341321,-63.218140
300000.000000,18025675.372070,-40487267.660156,0.338135,-63.467771
300000.000000,18028140.000000,-40508131.875977,0.338288,-63.463927
300000.000000,18009709.190430,-40482156.225586,0.338050,-63.460032
302083.333333,17787123.364258,-40275911.720703,0.335923,-63.603467
302083.333333,17766390.948242,-40267778.645508,0.335802,-63.623879
304687.500000,17557309.501953,-40073303.268555,0.333802,-63.759348
304687.500000,17556765.190430,-40053641.929688,0.333663,-63.737305
306250.000000,17368016.640625,-39904363.124023,0.332043,-63.886001
307291.666667,17297466.691406,-39842921.482422,0.331398,-63.926511
307291.666667,17292624.896484,-39849722.934570,0.331431,-63.923344
307291.666667,17305597.517578,-39826927.362305,0.331311,-63.895668
312500.000000,16818762.140625,-39394678.561523,0.326813,-64.249790
312500.000000,16739535.242188,-39388483.247070,0.326532,-64.331239
312500.000000,16790726.911133,-39391400.962891,0.326706,-64.269724
312500.000000,16782741.455078,-39381390.685547,0.326612,-64.261332
312500.000000,16809083.748047,-39383179.398438,0.326703,-64.216746
312500.000000,16773891.965820,-39402461.706055,0.326733,-64.270179
317708.333333,16240170.019531,-38870696.118164,0.321412,-64.641578
317708.333333,16239451.992188,-38852431.462891,0.321282,-64.619540
317708.333333,16210835.322266,-38866992.734375,0.321300,-64.663104
318750.000000,16203279.162109,-38821341.755859,0.320956,-64.635175
320312.500000,16082016.962891,-38691284.549805,0.319685,-64.719699
320312.500000,16050334.936523,-38689123.326172,0.319577,-64.744955
322916.666667,15782949.416016,-38430578.644531,0.316975,-64.935173
322916.666667,15788938.026367,-38443474.234375,0.317083,-64.934290
325000.000000,15665450.167969,-38265424.293945,0.315469,-64.984940
325000.000000,15638494.059570,-38272466.833984,0.315441,-65.009162
325000.000000,15627883.592773,-38274972.315430,0.315428,-65.024088
328125.000000,15376430.678711,-38035713.480469,0.313015,-65.208708
328125.000000,15350749.887695,-38059038.126953,0.313106,-65.254155
328125.000000,15367512.178711,-38032551.111328,0.312967,-65.204264
331250.000000,15105222.254883,-37735826.821289,0.310120,-65.375885
331250.000000,15112615.783203,-37732664.333008,0.310118,-65.364552
331250.000000,15107641.997070,-37746766.752930,0.310204,-65.363810
333333.333333,14880572.249023,-37552932.563477,0.308189,-65.560676
333333.333333,14943252.801758,-37565653.001953,0.308456,-65.469940
335937.500000,14741557.446289,-37393837.685547,0.306670,-65.646567
335937.500000,14707755.623047,-37369867.635742,0.306406,-65.663944
337500.000000,14583553.995117,-37217142.533203,0.304975,-65.734329
337500.000000,14573593.296875,-37232149.481445,0.305054,-65.755465
338541.666667,14516459.296875,-37155092.566406,0.304347,-65.776276
338541.666667,14507474.183594,-37161447.619141,0.304368,-65.791618
338541.666667,14499080.544922,-37147734.983398,0.304247,-65.780259
343750.000000,14110651.935547,-36746122.042969,0.300319,-66.094416
343750.000000,14111792.477539,-36734583.347656,0.300240,-66.071248
343750.000000,14131499.193359,-36752847.484375,0.300424,-66.054010
343750.000000,14107185.281250,-36731427.712891,0.300205,-66.060100
343750.000000,14128302.406250,-36723516.963867,0.300207,-66.011329
350000.000000,13507849.908203,-36124550.222656,0.294255,-66.552124
350000.000000,13515102.495117,-36101112.239258,0.294107,-66.513716
350000.000000,13484845.451172,-36098106.759766,0.294005,-66.554283
350000.000000,13516720.008789,-36146992.876953,0.294439,-66.519064
351562.500000,13513618.542969,-36135140.713867,0.294346,-66.517213
351562.500000,13521791.652344,-36159033.621094,0.294539,-66.501807
354166.666667,13297603.124023,-35868992.549805,0.291868,-66.664161
354166.666667,13300677.194336,-35902793.846680,0.292118,-66.660782
354166.666667,13298282.070312,-35863785.869141,0.291833,-66.643848
356250.000000,13204586.239258,-35738317.275391,0.290687,-66.693529
356250.000000,13214227.887695,-35775643.783203,0.290979,-66.699377
359375.000000,12996607.043945,-35538248.119141,0.288706,-66.866913
359375.000000,12978754.355469,-35512193.815430,0.288473,-66.878761
359375.000000,12949906.231445,-35552936.622070,0.288690,-66.923753
362500.000000,12768647.774414,-35288599.136719,0.286322,-67.045659
362500.000000,12726108.144531,-35274632.583984,0.286111,-67.082106
362500.000000,12780245.485352,-35283951.879883,0.286319,-67.009182
364583.333333,12619598.234375,-35094047.080078,0.284540,-67.124267
364583.333333,12610679.162109,-35048207.220703,0.284188,-67.113317
367187.500000,12460744.408203,-34969400.731445,0.283236,-67.272073
367187.500000,12490185.829102,-34958326.384766,0.283232,-67.223531
368750.000000,12370667.192383,-34825462.037109,0.281971,-67.310699
368750.000000,12350065.564453,-34799842.969727,0.281734,-67.327516
368750.000000,12360300.530273,-34812790.843750,0.281853,-67.301043
368750.000000,12347771.176758,-34825649.644531,0.281914,-67.326024
375000.000000,11979302.247070,-34359249.590820,0.277624,-67.627453
375000.000000,11990050.940430,-34390129.108398,0.277874,-67.609037
375000.000000,11951604.330078,-34379040.203125,0.277697,-67.660440
375000.000000,11964466.359375,-34381596.849609,0.277748,-67.623980
375000.000000,11960864.950195,-34396776.188477,0.277848,-67.637181
375000.000000,11936170.943359,-34374558.250977,0.277626,-67.643537
375000.000000,12002489.121094,-34396859.989258,0.277953,-67.556511
381250.000000,11521866.582031,-33882329.796875,0.273047,-67.992540
381250.000000,11532470.200195,-33895966.248047,0.273172,-67.983501
381250.000000,11525372.896484,-33892707.745117,0.273131,-67.973241
381250.000000,11523237.142578,-33886399.694336,0.273080,-67.973227
382812.500000,11469832.019531,-33850801.699219,0.272692,-68.035911
382812.500000,11492596.673828,-33846401.520508,0.272716,-67.979520
385416.666667,11333690.728516,-33608152.286133,0.270606,-68.098849
385416.666667,11304454.688477,-33637812.930664,0.270749,-68.139079
387500.000000,11027016.461914,-33292389.529297,0.267579,-68.388959
387500.000000,11021035.958984,-33279000.025391,0.267468,-68.371312
387500.000000,11049008.957031,-33306337.352539,0.267733,-68.341986
390625.000000,11024475.420898,-33285507.089844,0.267523,-68.369320
390625.000000,11049484.690430,-33310522.473633,0.267764,-68.323110
390625.000000,11043086.726562,-33314786.932617,0.267780,-68.335215
393750.000000,10822228.074219,-33063278.233398,0.265430,-68.529616
393750.000000,10853281.792969,-33048395.649414,0.265396,-68.473376
395833.333333,10746997.722656,-32914936.030273,0.264176,-68.571568
395833.333333,10747183.636719,-32921430.534180,0.264223,-68.553814
395833.333333,10757871.901367,-32941694.202148,0.264396,-68.547411
398437.500000,10638070.771484,-32794169.761719,0.263043,-68.639507
398437.500000,10630934.077148,-32775139.562500,0.262888,-68.641031
400000.000000,10511947.238281,-32656290.280273,0.261746,-68.768820
400000.000000,10493321.831055,-32667839.689453,0.261786,-68.783015
400000.000000,10502560.962891,-32646803.239258,0.261655,-68.757569
400000.000000,10484233.822266,-32649865.273438,0.261634,-68.766696
406250.000000,10208502.531250,-32274328.003906,0.258266,-69.016727
406250.000000,10199679.882812,-32285970.653320,0.258330,-69.036904
406250.000000,10208538.406250,-32310766.947266,0.258531,-69.013385
406250.000000,10213591.774414,-32303890.194336,0.258492,-69.001732
406250.000000,10216152.450195,-32305016.637695,0.258506,-68.976030
406250.000000,10209739.994141,-32310120.100586,0.258529,-68.988971
406250.000000,10231989.040039,-32304512.541016,0.258539,-68.950242
414062.500000,9820379.212891,-31811438.423828,0.254011,-69.346903
414062.500000,9838145.629883,-31811812.833008,0.254054,-69.317882
414062.500000,9829730.839844,-31816244.007812,0.254067,-69.311244
414062.500000,9823321.679688,-31813128.562500,0.254030,-69.320199
414062.500000,9813650.391602,-31810642.077148,0.253990,-69.334841
416666.666667,9689038.767578,-31620698.145508,0.252326,-69.421107
416666.666667,9687262.570312,-31604658.626953,0.252205,-69.415906
416666.666667,9684302.973633,-31615232.147461,0.252275,-69.426179
416666.666667,9700863.102539,-31622058.200195,0.252362,-69.378889
421875.000000,9430601.928711,-31351519.877930,0.249788,-69.692218
421875.000000,9450828.507812,-31352604.269531,0.249840,-69.658873
421875.000000,9466887.564453,-31337405.264648,0.249765,-69.600651
421875.000000,9479804.498047,-31323119.502930,0.249689,-69.571769
421875.000000,9462306.694336,-31345056.809570,0.249810,-69.588249
427083.333333,9201050.804688,-31004908.545898,0.246753,-69.857199
427083.333333,9228047.926758,-31011236.333008,0.246857,-69.814553
427083.333333,9229586.209961,-31003938.880859,0.246807,-69.783986
427083.333333,9221544.366211,-31005792.339844,0.246804,-69.798575
429687.500000,9123030.577148,-30862485.758789,0.245542,-69.893956
429687.500000,9094009.804688,-30887093.563477,0.245659,-69.931297
429687.500000,9121868.592773,-30861945.064453,0.245535,-69.871070
429687.500000,9127007.932617,-30878039.932617,0.245664,-69.870418
429687.500000,9113575.435547,-30869933.944336,0.245576,-69.864326
