Barrido en frecuencia desde 100 hasta 100000 con incrementos 500
Metodo usado: LI de 64 ciclos
Formato: frecuencia,X,Y,R,phi 
46600,4033460.0604248,-20127323.9572754,1252.76063901973,-78.7007221059504 
47100,4033402.63146973,-20127909.3227539,1252.79497792541,-78.7012002995893 
47600,3899994.32751465,-19794878.4202881,1231.27356367183,-78.8868524857821 
48100,3835094.80761719,-19627615.7012939,1220.4941887087,-78.9766485892928 
48600,3743315.20141602,-19382613.2886963,1204.74833387945,-79.1017221455515 
49100,3705667.44030762,-19279366.7125244,1198.1264709309,-79.1524644471763 
49600,3653598.71081543,-19139943.8914795,1189.17183133722,-79.2254345430152 
50100,3585660.29431152,-18955046.4644775,1177.31217051445,-79.3206679961553 
50600,3485028.44165039,-18682384.4510498,1159.8242283586,-79.4659784904458 
51100,3432415.85693359,-18531845.2006836,1150.20498659741,-79.5392887551246 
51600,3387920.03955078,-18414568.5749512,1142.67374241174,-79.6078140472551 
52100,3326046.96740723,-18239712.9870605,1131.49688311164,-79.6980904885847 
52600,3252975.76989746,-18031376.9887695,1118.19071759172,-79.8060111448275 
53100,3203236.11987305,-17892445.2840576,1109.30869235944,-79.8825555350357 
53600,3158792.17224121,-17765708.1379395,1101.21796213078,-79.9505511624002 
54100,3087986.99719238,-17555688.7182617,1087.84413963969,-80.0564512942673 
54600,3040953.22412109,-17413203.954834,1078.78354391969,-80.1265899377406 
55100,3039407.34631348,-17413396.9870605,1079.66269603101,-79.7163747341869 
55600,2951716.8425293,-17151900.3447266,1063.01084272487,-79.8527386662257 
56100,2915058.24377441,-17040684.4058838,1055.93714132332,-79.9099586616821 
56600,2852238.50427246,-16856509.1577148,1044.20380959787,-80.0134011524951 
57100,2826216.74780273,-16777332.3314209,1039.1707066157,-80.0553198276257 
57600,2764668.63671875,-16584630.3547363,1026.94132646944,-80.1530619683448 
58100,2727337.26843262,-16470705.6182861,1019.70336795122,-80.2151467254919 
58600,2680513.40612793,-16324462.4863281,1010.42477647445,-80.2923956771909 
59100,2632137.07116699,-16175251.6762695,1000.95391603669,-80.3747664764634 
59600,2590891.48706055,-16040332.815918,992.416330863871,-80.4419079103865 
60100,2544321.4777832,-15889187.0222168,982.850050248404,-80.5197886226117 
60600,2522198.4432373,-15822498.868042,978.614673106315,-80.5601988212907 
61100,2472013.07714844,-15660791.8708496,968.37960199874,-80.6473060564748 
61600,2448348.24963379,-15572238.8619385,962.811884382611,-80.6820847500023 
62100,2379328.80541992,-15352425.5484619,948.896483639668,-80.8076285543071 
62600,2378587.09460449,-15354239.873291,948.999056223941,-80.811356093125 
63100,2308201.70239258,-15136485.1916504,935.200204422727,-80.9468924971081 
63600,2299988.89953613,-15104700.7263184,933.205447365167,-80.959370459671 
64100,2269832.0123291,-15005076.8249512,926.913081853048,-81.0153093917909 
64600,2227996.78942871,-14856248.4418945,917.543690136172,-81.0881743580379 
65100,2203644.77770996,-14767197.1827393,911.801801930716,-81.0707808898439 
65600,2171010.72924805,-14658059.5418701,904.916280384686,-81.1333001860409 
66100,2159319.20703125,-14610677.2270508,901.949356999881,-81.1512355481747 
66600,2124604.49658203,-14495050.2020264,894.654705695626,-81.2194305316032 
67100,2079288.49133301,-14329108.1862793,884.227517093639,-81.3016245630162 
67600,2047810.55712891,-14216160.3592529,877.125831862649,-81.3611896165493 
68100,2021703.95727539,-14123552.0544434,871.30115638498,-81.4119340338047 
68600,1992876.19714355,-14014712.3027344,864.472414151891,-81.4650147651855 
